Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_33051782;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_33051782;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_33051782;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_33051782;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_33051782;Unnamed: 32
2024-12-02 13:15:00;;11,20377;;13,52;0,0;0,1;0,0;28,0;13,62;41,52;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;92,4;0,0;;;28,0;;;
2024-12-02 13:20:00;;18,28549;;20,77;0,0;0,11;0,0;33,0;20,88;53,77;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;92,1;0,0;;;33,0;;;
2024-12-02 13:25:00;;27,24508;;29,74;0,0;0,08;0,0;14,0;29,82;43,74;0,0;0,0;0,0;410,3;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;92,0;0,0;;;14,0;;;
2024-12-02 13:30:00;;22,06774;;24,56;0,0;0,14;0,0;18,0;24,7;42,56;0,0;0,0;0,0;410,3;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;91,8;0,0;;;18,0;;;
2024-12-02 13:35:00;;23,70714;;25,62;0,01;0,48;1,0;10,0;27,11;35,63;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;91,6;1,0;;;10,0;;;
2024-12-02 13:40:00;;27,72152;;30,82;0,01;1,87;0,0;4,0;32,68;34,82;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;91,3;0,0;;;4,0;;;
2024-12-02 13:45:00;;21,97239;;24,58;0,0;0,17;0,0;12,0;24,75;36,58;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;90,9;0,0;;;12,0;;;
2024-12-02 13:50:00;;17,56306;;20,14;0,0;0,13;0,0;40,0;20,27;60,14;0,0;0,0;0,0;410,7;   0,00   ;7,0;3,1;;;14,0;;;0,0;0,0;91,1;0,0;;;40,0;;;
2024-12-02 13:55:00;;5,22738;;0,0;0,0;11,21;0,0;65,5;11,21;65,5;0,0;0,0;0,0;415,1;   1,20   ;7,0;3,3;;;14,0;;;0,0;0,0;91,3;0,0;;;74,0;;;
2024-12-02 14:00:00;;0,11811;;0,0;0,0;11,29;0,0;82,29;11,29;82,29;0,0;0,0;0,0;416,7;   1,10   ;7,0;4,0;;;14,0;;;0,0;0,0;91,0;0,0;;;112,0;;;
2024-12-02 14:05:00;;0,0;;0,0;0,0;21,73;0,0;96,13;21,73;96,13;0,0;0,0;0,0;417,1;   1,10   ;7,0;4,6;;;14,0;;;0,0;0,0;90,6;0,0;;;116,0;;;
2024-12-02 14:10:00;;1,85503;;0,0;0,0;12,17;0,0;55,88;12,17;55,88;0,0;0,0;0,0;415,9;   0,00   ;7,0;5,1;;;14,0;;;0,0;0,0;90,3;0,0;;;76,0;;;
2024-12-02 14:15:00;;9,26718;;11,22;0,0;0,76;0,0;67,0;11,98;78,22;0,0;0,0;0,0;414,7;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;91,4;0,0;;;67,0;;;
2024-12-02 14:20:00;;7,40102;;10,0;0,0;0,06;0,0;38,0;10,06;48,0;0,0;0,0;0,0;414,3;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;205,1;0,0;;;38,0;;;
2024-12-02 14:25:00;;11,66892;;13,93;0,0;0,12;0,0;35,0;14,05;48,93;0,0;0,0;0,0;413,9;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;128,2;0,0;;;35,0;;;
2024-12-02 14:30:00;;10,69058;;13,05;0,0;0,12;0,0;36,0;13,16;49,05;0,0;0,0;0,0;413,5;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;82,6;0,0;;;36,0;;;
2024-12-02 14:35:00;;8,58299;;11,1;0,0;0,09;0,0;39,0;11,19;50,11;0,0;0,0;0,0;413,5;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;83,1;0,0;;;39,0;;;
2024-12-02 14:40:00;;14,69503;;17,07;0,0;0,14;0,0;31,0;17,21;48,07;0,0;0,0;0,0;413,5;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;99,1;0,0;;;31,0;;;
2024-12-02 14:45:00;;7,04566;;9,51;0,0;0,11;0,0;26,0;9,63;35,51;0,0;0,0;0,0;412,7;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;101,1;0,0;;;26,0;;;
2024-12-02 14:50:00;;2,74782;;5,03;0,0;0,07;0,0;30,0;5,1;35,03;0,0;0,0;0,0;412,7;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;196,6;0,0;;;30,0;;;
2024-12-02 14:55:00;;2,36194;;4,63;0,0;0,06;0,0;32,0;4,7;36,63;0,0;0,0;0,0;413,1;   0,00   ;7,0;5,0;;;14,0;;;0,0;0,0;98,6;0,0;;;32,0;;;
2024-12-02 15:00:00;;4,21609;;6,64;0,0;0,1;0,0;25,0;6,74;31,64;0,0;0,0;0,0;412,7;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;149,2;0,0;;;25,0;;;
2024-12-02 15:05:00;;4,74737;;7,24;0,0;0,1;0,0;22,0;7,34;29,24;0,0;0,0;0,0;412,7;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;153,2;0,0;;;22,0;;;
2024-12-02 15:10:00;;1,62268;;3,96;0,0;0,05;0,0;21,0;4,02;24,96;0,0;0,0;0,0;412,7;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;148,9;0,0;;;21,0;;;
2024-12-02 15:15:00;;0,45229;;2,84;0,0;0,04;0,0;29,0;2,89;31,84;0,0;0,0;0,0;412,7;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;203,7;0,0;;;29,0;;;
2024-12-02 15:20:00;;0,55403;;2,96;0,0;0,04;0,0;31,0;2,99;33,96;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;73,4;0,0;;;31,0;;;
2024-12-02 15:25:00;;0,63098;;3,0;0,0;0,02;0,0;27,0;3,02;30,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;233,1;0,0;;;27,0;;;
2024-12-02 15:30:00;;0,08169;;0,6;0,0;0,01;0,0;24,0;0,61;24,6;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;172,7;0,0;;;24,0;;;
2024-12-02 15:35:00;;0,00094;;0,01;0,0;0,0;0,0;23,0;0,01;23,01;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;207,5;0,0;;;23,0;;;
2024-12-02 15:40:00;;0,0;;0,0;0,0;0,0;0,0;22,0;0,0;22,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,9;;;14,0;;;0,0;0,0;180,0;0,0;;;22,0;;;
2024-12-02 15:45:00;;0,0;;0,0;0,0;0,0;0,0;24,0;0,0;24,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;180,9;0,0;;;24,0;;;
2024-12-02 15:50:00;;0,0;;0,0;0,0;0,0;0,0;25,0;0,0;25,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;178,8;0,0;;;25,0;;;
2024-12-02 15:55:00;;0,0;;0,0;0,0;0,0;0,0;27,0;0,0;27,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;160,4;0,0;;;27,0;;;
2024-12-02 16:00:00;;0,0;;0,0;0,0;0,0;0,0;42,0;0,0;42,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;107,7;0,0;;;42,0;;;
2024-12-02 16:05:00;;0,0;;0,0;0,0;0,0;0,0;51,0;0,0;51,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;173,6;0,0;;;51,0;;;
2024-12-02 16:10:00;;0,0;;0,0;0,0;0,0;0,0;49,0;0,0;49,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;173,6;0,0;;;49,0;;;
2024-12-02 16:15:00;;0,0;;0,0;0,0;0,0;0,0;48,0;0,0;48,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;161,4;0,0;;;48,0;;;
2024-12-02 16:20:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;163,0;0,0;;;38,0;;;
2024-12-02 16:25:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;127,3;0,0;;;38,0;;;
2024-12-02 16:30:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,8;;;14,0;;;0,0;0,0;129,3;0,0;;;38,0;;;
2024-12-02 16:35:00;;0,0;;0,0;0,0;0,0;0,0;40,0;0,0;40,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;123,9;0,0;;;40,0;;;
2024-12-02 16:40:00;;0,0;;0,0;0,0;0,0;0,0;36,0;0,0;36,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;97,4;0,0;;;36,0;;;
2024-12-02 16:45:00;;0,0;;0,0;0,0;0,0;0,0;33,0;0,0;33,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;103,5;0,0;;;33,0;;;
2024-12-02 16:50:00;;0,0;;0,0;0,0;0,0;0,0;29,0;0,0;29,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;123,9;0,0;;;29,0;;;
2024-12-02 16:55:00;;0,0;;0,0;0,0;0,0;0,0;37,0;0,0;37,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;75,2;0,0;;;37,0;;;
2024-12-02 17:00:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;73,8;0,0;;;45,0;;;
2024-12-02 17:05:00;;0,0;;0,0;0,0;0,0;0,0;49,0;0,0;49,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;162,7;0,0;;;49,0;;;
2024-12-02 17:10:00;;0,0;;0,0;0,0;0,0;0,0;49,0;0,0;49,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;170,1;0,0;;;49,0;;;
2024-12-02 17:15:00;;0,0;;0,0;0,0;0,0;0,0;55,0;0,0;55,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,7;;;14,0;;;0,0;0,0;143,7;0,0;;;55,0;;;
2024-12-02 17:20:00;;0,0;;0,0;0,0;0,0;0,0;55,0;0,0;55,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;135,1;0,0;;;55,0;;;
2024-12-02 17:25:00;;0,0;;0,0;0,0;0,0;0,0;61,0;0,0;61,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;137,3;0,0;;;61,0;;;
2024-12-02 17:30:00;;0,0;;0,0;0,0;0,0;0,0;66,0;0,0;66,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;147,6;0,0;;;66,0;;;
2024-12-02 17:35:00;;0,0;;0,0;0,0;0,0;0,0;65,0;0,0;65,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;95,4;0,0;;;65,0;;;
2024-12-02 17:40:00;;0,0;;0,0;0,0;0,0;0,0;66,0;0,0;66,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;169,3;0,0;;;66,0;;;
2024-12-02 17:45:00;;0,0;;0,0;0,0;0,0;0,0;57,0;0,0;57,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;216,1;0,0;;;57,0;;;
2024-12-02 17:50:00;;0,0;;0,0;0,0;0,0;0,0;54,0;0,0;54,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;137,6;0,0;;;54,0;;;
2024-12-02 17:55:00;;0,0;;0,0;0,0;0,0;0,0;62,0;0,0;62,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;108,3;0,0;;;62,0;;;
2024-12-02 18:00:00;;0,0;;0,0;0,0;0,0;0,0;65,0;0,0;65,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;145,1;0,0;;;65,0;;;
2024-12-02 18:05:00;;0,0;;0,0;0,0;0,0;0,0;66,0;0,0;66,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,6;;;14,0;;;0,0;0,0;130,8;0,0;;;66,0;;;
2024-12-02 18:10:00;;0,0;;0,0;0,0;0,0;0,0;217,0;0,0;217,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;107,6;0,0;;;217,0;;;
2024-12-02 18:15:00;;0,0;;0,0;0,0;0,0;0,0;224,0;0,0;224,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;98,5;0,0;;;224,0;;;
2024-12-02 18:20:00;;0,0;;0,0;0,0;0,0;0,0;138,0;0,0;138,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;122,1;0,0;;;138,0;;;
2024-12-02 18:25:00;;0,0;;0,0;0,0;0,0;0,0;109,0;0,0;109,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;117,9;0,0;;;109,0;;;
2024-12-02 18:30:00;;0,0;;0,0;0,0;0,0;0,0;112,0;0,0;112,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;111,8;0,0;;;112,0;;;
2024-12-02 18:35:00;;0,0;;0,0;0,0;0,0;0,0;107,0;0,0;107,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;112,8;0,0;;;107,0;;;
2024-12-02 18:40:00;;0,0;;0,0;0,0;0,0;0,0;229,0;0,0;229,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;112,2;0,0;;;229,0;;;
2024-12-02 18:45:00;;0,0;;0,0;0,0;0,0;0,0;181,0;0,0;181,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;110,4;0,0;;;181,0;;;
2024-12-02 18:50:00;;0,0;;0,0;0,0;0,0;0,0;172,0;0,0;172,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;107,3;0,0;;;172,0;;;
2024-12-02 18:55:00;;0,0;;0,0;0,0;0,0;0,0;138,0;0,0;138,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,5;;;14,0;;;0,0;0,0;111,1;0,0;;;138,0;;;
2024-12-02 19:00:00;;0,0;;0,0;0,0;0,0;0,0;58,0;0,0;58,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;109,9;0,0;;;58,0;;;
2024-12-02 19:05:00;;0,0;;0,0;0,0;0,0;0,0;53,0;0,0;53,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;107,7;0,0;;;53,0;;;
2024-12-02 19:10:00;;0,0;;0,0;0,0;0,0;0,0;51,0;0,0;51,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;105,7;0,0;;;51,0;;;
2024-12-02 19:15:00;;0,0;;0,0;0,0;0,0;0,0;61,0;0,0;61,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;102,2;0,0;;;61,0;;;
2024-12-02 19:20:00;;0,0;;0,0;0,0;0,0;0,0;64,0;0,0;64,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;103,1;0,0;;;64,0;;;
2024-12-02 19:25:00;;0,0;;0,0;0,0;0,0;0,0;60,0;0,0;60,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;105,3;0,0;;;60,0;;;
2024-12-02 19:30:00;;0,0;;0,0;0,0;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;107,1;0,0;;;50,0;;;
2024-12-02 19:35:00;;0,0;;0,0;0,0;0,0;0,0;51,0;0,0;51,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;108,2;0,0;;;51,0;;;
2024-12-02 19:40:00;;0,0;;0,0;0,0;0,0;0,0;46,0;0,0;46,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;170,7;0,0;;;46,0;;;
2024-12-02 19:45:00;;0,0;;0,0;0,0;0,0;0,0;46,0;0,0;46,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,4;;;14,0;;;0,0;0,0;130,9;0,0;;;46,0;;;
2024-12-02 19:50:00;;0,0;;0,0;0,0;0,0;0,0;47,0;0,0;47,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;88,1;0,0;;;47,0;;;
2024-12-02 19:55:00;;0,0;;0,0;0,0;0,0;0,0;52,0;0,0;52,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;86,5;0,0;;;52,0;;;
2024-12-02 20:00:00;;0,0;;0,0;0,0;0,0;0,0;52,0;0,0;52,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;85,7;0,0;;;52,0;;;
2024-12-02 20:05:00;;0,0;;0,0;0,0;0,0;0,0;55,0;0,0;55,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;242,5;0,0;;;55,0;;;
2024-12-02 20:10:00;;0,0;;0,0;0,0;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;112,0;0,0;;;50,0;;;
2024-12-02 20:15:00;;0,0;;0,0;0,0;0,0;0,0;52,0;0,0;52,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;146,8;0,0;;;52,0;;;
2024-12-02 20:20:00;;0,0;;0,0;0,0;0,0;0,0;48,0;0,0;48,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;152,1;0,0;;;48,0;;;
2024-12-02 20:25:00;;0,0;;0,0;0,0;0,0;0,0;50,0;0,0;50,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;147,6;0,0;;;50,0;;;
2024-12-02 20:30:00;;0,0;;0,0;0,0;0,0;0,0;55,0;0,0;55,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,3;;;14,0;;;0,0;0,0;140,3;0,0;;;55,0;;;
2024-12-02 20:35:00;;0,0;;0,0;0,0;0,0;0,0;69,0;0,0;69,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;116,8;0,0;;;69,0;;;
2024-12-02 20:40:00;;0,0;;0,0;0,0;0,0;0,0;66,0;0,0;66,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;119,1;0,0;;;66,0;;;
2024-12-02 20:45:00;;0,0;;0,0;0,0;0,0;0,0;66,0;0,0;66,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;155,7;0,0;;;66,0;;;
2024-12-02 20:50:00;;0,0;;0,0;0,0;0,0;0,0;48,0;0,0;48,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;128,7;0,0;;;48,0;;;
2024-12-02 20:55:00;;0,0;;0,0;0,0;0,0;0,0;47,0;0,0;47,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;228,1;0,0;;;47,0;;;
2024-12-02 21:00:00;;0,0;;0,0;0,0;0,0;0,0;52,0;0,0;52,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;154,8;0,0;;;52,0;;;
2024-12-02 21:05:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;146,8;0,0;;;45,0;;;
2024-12-02 21:10:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;116,4;0,0;;;45,0;;;
2024-12-02 21:15:00;;0,0;;0,0;0,0;0,0;0,0;41,0;0,0;41,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;155,4;0,0;;;41,0;;;
2024-12-02 21:20:00;;0,0;;0,0;0,0;0,0;0,0;44,0;0,0;44,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,2;;;14,0;;;0,0;0,0;207,5;0,0;;;44,0;;;
2024-12-02 21:25:00;;0,0;;0,0;0,0;0,0;0,0;46,0;0,0;46,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;252,4;0,0;;;46,0;;;
2024-12-02 21:30:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;130,5;0,0;;;38,0;;;
2024-12-02 21:35:00;;0,0;;0,0;0,0;0,0;0,0;41,0;0,0;41,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;148,2;0,0;;;41,0;;;
2024-12-02 21:40:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;284,6;0,0;;;38,0;;;
2024-12-02 21:45:00;;0,0;;0,0;0,0;0,0;0,0;43,0;0,0;43,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;155,7;0,0;;;43,0;;;
2024-12-02 21:50:00;;0,0;;0,0;0,0;0,0;0,0;43,0;0,0;43,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;110,0;0,0;;;43,0;;;
2024-12-02 21:55:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;108,3;0,0;;;45,0;;;
2024-12-02 22:00:00;;0,0;;0,0;0,0;0,0;0,0;55,0;0,0;55,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;86,4;0,0;;;55,0;;;
2024-12-02 22:05:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;142,2;0,0;;;45,0;;;
2024-12-02 22:10:00;;0,0;;0,0;0,0;0,0;0,0;47,0;0,0;47,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,1;;;14,0;;;0,0;0,0;251,3;0,0;;;47,0;;;
2024-12-02 22:15:00;;0,0;;0,0;0,0;0,0;0,0;45,0;0,0;45,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;139,2;0,0;;;45,0;;;
2024-12-02 22:20:00;;0,0;;0,0;0,0;0,0;0,0;40,0;0,0;40,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;226,0;0,0;;;40,0;;;
2024-12-02 22:25:00;;0,0;;0,0;0,0;0,0;0,0;34,0;0,0;34,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;99,8;0,0;;;34,0;;;
2024-12-02 22:30:00;;0,0;;0,0;0,0;0,0;0,0;30,0;0,0;30,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;116,7;0,0;;;30,0;;;
2024-12-02 22:35:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;140,9;0,0;;;38,0;;;
2024-12-02 22:40:00;;0,0;;0,0;0,0;0,0;0,0;40,0;0,0;40,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;141,9;0,0;;;40,0;;;
2024-12-02 22:45:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;160,8;0,0;;;38,0;;;
2024-12-02 22:50:00;;0,0;;0,0;0,0;0,0;0,0;38,0;0,0;38,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;162,9;0,0;;;38,0;;;
2024-12-02 22:55:00;;0,0;;0,0;0,0;0,0;0,0;27,0;0,0;27,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;161,2;0,0;;;27,0;;;
2024-12-02 23:00:00;;0,0;;0,0;0,0;0,0;0,0;32,0;0,0;32,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;4,0;;;14,0;;;0,0;0,0;120,0;0,0;;;32,0;;;
2024-12-02 23:05:00;;0,0;;0,0;0,0;0,0;0,0;27,0;0,0;27,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;3,9;;;14,0;;;0,0;0,0;199,5;0,0;;;27,0;;;
2024-12-02 23:10:00;;0,0;;0,0;0,0;0,0;0,0;33,0;0,0;33,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;3,9;;;14,0;;;0,0;0,0;163,0;0,0;;;33,0;;;
2024-12-02 23:15:00;;0,0;;0,0;0,0;0,0;0,0;35,0;0,0;35,0;0,0;0,0;0,0;0,0;   0,00   ;7,0;3,9;;;14,0;;;0,0;0,0;163,7;0,0;;;35,0;;;
