Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_
[dd.MM.yyyy HH:mm];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[Wh];[V];[A];[°C];[%];[A];[A];[A];[Wh];[Wh];[Wh];[Wh];[°C];[Wh];[Wh];[Wh];[Wh];[Wh]
03.07.2024 19:25;n/a;  74,34882;n/a;  66,78   ;   0,70   ;   0,08   ;  10,00   ;   1,00   ;  76,86   ;  68,48   ;   0,00   ;   0,00   ;   0,00   ; 426,30   ;   0,00   ;  17,00   ;  99,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;  32,00   ;  69,70   ;  10,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 19:30;n/a; 109,1156 ;n/a; 102,62   ;   0,00   ;   0,17   ;  10,00   ;   4,00   ; 112,79   ; 106,63   ;   0,00   ;   0,00   ;   0,00   ; 426,30   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;  71,00   ;  69,30   ;  10,00   ;n/a;n/a;   4,00   ;n/a;n/a
03.07.2024 19:35;n/a; 173,22057;n/a; 164,09   ;   0,00   ;   0,28   ;  13,00   ;   5,00   ; 177,37   ; 169,09   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ; 134,00   ;  68,90   ;  13,00   ;n/a;n/a;   5,00   ;n/a;n/a
03.07.2024 19:40;n/a; 282,69378;n/a; 262,51   ;   0,00   ;   0,52   ;  25,00   ;  13,00   ; 288,03   ; 275,51   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ; 251,00   ;  68,90   ;  25,00   ;n/a;n/a;  13,00   ;n/a;n/a
03.07.2024 19:45;n/a; 132,56709;n/a; 123,63   ;   0,18   ;   0,18   ;  13,00   ;   9,00   ; 136,82   ; 132,82   ;   0,00   ;   0,00   ;   0,00   ; 427,10   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ; 101,00   ;  69,00   ;  13,00   ;n/a;n/a;   9,00   ;n/a;n/a
03.07.2024 19:50;n/a; 248,42553;n/a; 236,47   ;   0,00   ;   0,46   ;  16,00   ;  10,00   ; 252,93   ; 246,47   ;   0,00   ;   0,00   ;   0,00   ; 427,10   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ; 220,00   ;  69,40   ;  16,00   ;n/a;n/a;  10,00   ;n/a;n/a
03.07.2024 19:55;n/a; 218,32907;n/a; 203,58   ;   0,00   ;   0,41   ;  19,00   ;  10,00   ; 222,99   ; 213,58   ;   0,00   ;   0,00   ;   0,00   ; 427,10   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ; 180,00   ;  69,40   ;  19,00   ;n/a;n/a;  10,00   ;n/a;n/a
03.07.2024 20:00;n/a;  64,61816;n/a;  62,04   ;   0,73   ;   0,06   ;   5,00   ;   4,00   ;  67,10   ;  66,77   ;   0,00   ;   0,00   ;   0,00   ; 426,70   ;   0,00   ;  17,00   ;  99,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;  22,00   ;  69,50   ;   5,00   ;n/a;n/a;   4,00   ;n/a;n/a
03.07.2024 20:05;n/a;  43,28195;n/a;  34,22   ;  11,77   ;   0,01   ;   1,00   ;   2,00   ;  35,23   ;  47,99   ;   0,00   ;   0,00   ;   0,00   ; 425,90   ;-   0,50   ;  17,00   ;  99,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,30   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 20:10;n/a;  41,40918;n/a;  22,63   ;  21,92   ;   0,00   ;   1,00   ;   1,00   ;  23,63   ;  45,56   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   0,00   ;  17,00   ;  98,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,30   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 20:15;n/a;  34,00152;n/a;  23,46   ;  13,63   ;   0,34   ;   1,00   ;   2,00   ;  24,81   ;  39,10   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;-   0,30   ;  17,00   ;  98,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,20   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 20:20;n/a;  23,27683;n/a;  21,36   ;   3,81   ;   0,99   ;   2,00   ;   2,00   ;  24,35   ;  27,18   ;   0,00   ;   0,00   ;   0,00   ; 425,90   ;   0,00   ;  17,00   ;  98,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,20   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 20:25;n/a;  23,1405 ;n/a;  20,19   ;   5,86   ;   0,39   ;   1,00   ;   1,00   ;  21,58   ;  27,05   ;   0,00   ;   0,00   ;   0,00   ; 425,50   ;   0,50   ;  17,00   ;  98,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,20   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 20:30;n/a;  20,92046;n/a;  15,15   ;   9,58   ;   0,01   ;   0,00   ;   1,00   ;  15,16   ;  25,73   ;   0,00   ;   0,00   ;   0,00   ; 425,50   ;-   0,40   ;  17,00   ;  98,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,20   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 20:35;n/a;  25,22512;n/a;   8,19   ;  19,19   ;   0,18   ;   2,00   ;   2,00   ;  10,37   ;  29,38   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;-   0,60   ;  17,00   ;  98,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,10   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 20:40;n/a;  30,32111;n/a;   6,66   ;  25,76   ;   0,11   ;   2,00   ;   2,00   ;   8,77   ;  34,42   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  98,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,10   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 20:45;n/a;  28,31209;n/a;   6,45   ;  25,81   ;   0,00   ;   0,00   ;   0,00   ;   6,46   ;  32,26   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  98,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
03.07.2024 20:50;n/a;  26,82101;n/a;   4,49   ;  24,27   ;   0,08   ;   2,00   ;   3,00   ;   6,57   ;  31,76   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  97,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,10   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
03.07.2024 20:55;n/a;  26,24711;n/a;   3,72   ;  24,33   ;   0,07   ;   2,00   ;   2,00   ;   5,79   ;  30,06   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  97,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:00;n/a;  28,80575;n/a;   5,31   ;  27,34   ;   0,00   ;   0,00   ;   0,00   ;   5,31   ;  32,66   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  97,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
03.07.2024 21:05;n/a;  29,35427;n/a;   2,43   ;  28,71   ;   0,05   ;   2,00   ;   3,00   ;   4,48   ;  34,14   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   1,20   ;  17,00   ;  96,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
03.07.2024 21:10;n/a;  34,30128;n/a;   1,94   ;  34,26   ;   0,05   ;   2,00   ;   2,00   ;   3,98   ;  38,20   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  96,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:15;n/a;  31,68627;n/a;   1,90   ;  32,84   ;   0,00   ;   1,00   ;   1,00   ;   2,90   ;  35,73   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   1,00   ;  17,00   ;  96,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 21:20;n/a;  39,89337;n/a;   0,11   ;  41,88   ;   0,02   ;   2,00   ;   3,00   ;   2,13   ;  44,99   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  95,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
03.07.2024 21:25;n/a;  34,25229;n/a;   0,00   ;  36,31   ;   0,02   ;   1,72   ;   2,00   ;   1,74   ;  38,31   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   1,20   ;  17,00   ;  95,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:30;n/a;  61,47348;n/a;   0,00   ;  63,01   ;   0,01   ;   1,60   ;   2,00   ;   1,61   ;  65,01   ;   0,00   ;   0,00   ;   0,00   ; 423,50   ;-   0,70   ;  17,00   ;  94,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:35;n/a;  26,28584;n/a;   0,00   ;  27,87   ;   0,01   ;   0,84   ;   2,00   ;   0,86   ;  29,87   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  94,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:40;n/a;  25,70917;n/a;   0,00   ;  26,96   ;   0,02   ;   0,21   ;   2,00   ;   0,22   ;  28,96   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,70   ;  17,00   ;  94,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  69,00   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:45;n/a;  31,08089;n/a;   0,00   ;  32,22   ;   0,01   ;   0,13   ;   2,00   ;   0,14   ;  34,22   ;   0,00   ;   0,00   ;   0,00   ; 423,50   ;-   2,90   ;  17,00   ;  93,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 21:50;n/a;  28,49786;n/a;   0,07   ;  31,54   ;   0,00   ;   0,00   ;   0,00   ;   0,07   ;  31,61   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,80   ;  17,00   ;  93,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
03.07.2024 21:55;n/a;  30,20702;n/a;   0,00   ;  31,29   ;   0,01   ;   0,00   ;   2,99   ;   0,01   ;  34,28   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  93,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
03.07.2024 22:00;n/a;  31,33806;n/a;   0,00   ;  32,42   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  33,41   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  92,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:05;n/a;  34,62867;n/a;   0,00   ;  36,84   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  37,84   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  92,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,90   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:10;n/a;  29,09842;n/a;   0,00   ;  31,30   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  33,29   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,60   ;  17,00   ;  92,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 22:15;n/a;  22,9013 ;n/a;   0,00   ;  24,08   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  26,07   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  91,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 22:20;n/a;  27,66632;n/a;   0,00   ;  30,78   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  31,78   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  91,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:25;n/a;  30,19787;n/a;   0,00   ;  31,34   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  33,33   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  91,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 22:30;n/a;  34,30398;n/a;   0,00   ;  35,44   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  37,42   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   1,00   ;  17,00   ;  90,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 22:35;n/a;  30,44458;n/a;   0,00   ;  32,55   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  33,55   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   1,20   ;  17,00   ;  90,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:40;n/a;  32,91033;n/a;   0,00   ;  35,08   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  37,08   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  90,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,80   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 22:45;n/a;  32,1541 ;n/a;   0,00   ;  33,36   ;   0,00   ;   0,00   ;   0,99   ;   0,00   ;  34,35   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  89,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:50;n/a;  25,89026;n/a;   0,00   ;  28,96   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  29,96   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  89,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 22:55;n/a;  26,046  ;n/a;   0,00   ;  27,13   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  29,12   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,80   ;  17,00   ;  89,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:00;n/a;  28,98744;n/a;   0,00   ;  31,10   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  33,09   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  88,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:05;n/a;  23,65258;n/a;   0,00   ;  25,20   ;   0,00   ;   0,00   ;   4,00   ;   0,00   ;  29,20   ;   0,00   ;   0,00   ;   0,00   ; 425,10   ;   0,00   ;  17,00   ;  88,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   1,00   ;n/a;n/a;   4,00   ;n/a;n/a
03.07.2024 23:10;n/a;  24,66832;n/a;   0,00   ;  27,31   ;   0,00   ;   0,00   ;   7,00   ;   0,00   ;  34,31   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,90   ;  17,00   ;  88,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   0,00   ;n/a;n/a;   7,00   ;n/a;n/a
03.07.2024 23:15;n/a;  32,09656;n/a;   0,00   ;  33,07   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  35,07   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,80   ;  17,00   ;  87,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:20;n/a;  33,13338;n/a;   0,00   ;  33,21   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  35,20   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;   0,00   ;  17,00   ;  87,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   3,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:25;n/a;  30,82474;n/a;   0,00   ;  33,78   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  34,78   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  87,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,70   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
03.07.2024 23:30;n/a;  29,87389;n/a;   0,00   ;  30,94   ;   0,00   ;   0,00   ;   2,98   ;   0,00   ;  33,92   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  86,70   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   2,00   ;n/a;n/a;   3,00   ;n/a;n/a
03.07.2024 23:35;n/a;  26,49577;n/a;   0,00   ;  27,43   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  29,42   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,70   ;  17,00   ;  86,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   2,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:40;n/a;  25,20572;n/a;   0,00   ;  28,19   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  28,19   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  86,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
03.07.2024 23:45;n/a;  54,24242;n/a;   0,00   ;  52,59   ;   0,02   ;   0,01   ;   5,00   ;   0,03   ;  57,59   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,60   ;  17,00   ;  85,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   5,00   ;n/a;n/a;   5,00   ;n/a;n/a
03.07.2024 23:50;n/a;  21,58348;n/a;   0,00   ;  23,49   ;   0,00   ;   0,00   ;   1,98   ;   0,00   ;  25,47   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  85,30   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
03.07.2024 23:55;n/a;  25,00157;n/a;   0,00   ;  26,93   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  27,93   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,70   ;  17,00   ;  85,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:00;n/a;  25,41602;n/a;   0,00   ;  26,30   ;   0,00   ;   0,00   ;   0,99   ;   0,00   ;  27,29   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  84,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   2,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:05;n/a;  25,31011;n/a;   0,00   ;  27,26   ;   0,00   ;   0,00   ;   1,99   ;   0,00   ;  29,24   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  84,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   2,00   ;n/a;n/a
04.07.2024 00:10;n/a;  21,28106;n/a;   0,00   ;  24,19   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  25,19   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,60   ;  17,00   ;  84,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:15;n/a;  24,10982;n/a;   0,00   ;  26,09   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  26,09   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  84,00   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   0,00   ;n/a;n/a
04.07.2024 00:20;n/a;  20,55756;n/a;   0,00   ;  23,43   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  24,43   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,50   ;  17,00   ;  83,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,60   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:25;n/a;  17,38586;n/a;   0,00   ;  20,35   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  20,35   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,50   ;  17,00   ;  83,60   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
04.07.2024 00:30;n/a;  15,92102;n/a;   0,00   ;  18,78   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  18,78   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,50   ;  17,00   ;  83,40   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
04.07.2024 00:35;n/a;  22,69919;n/a;   0,00   ;  24,65   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  25,65   ;   0,00   ;   0,00   ;   0,00   ; 424,70   ;-   0,70   ;  17,00   ;  83,10   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:40;n/a;  26,57548;n/a;   0,00   ;  28,61   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  29,61   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,80   ;  17,00   ;  82,80   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:45;n/a;  36,51846;n/a;   0,00   ;  38,63   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  39,63   ;   0,00   ;   0,00   ;   0,00   ; 424,30   ;-   0,90   ;  17,00   ;  82,20   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   1,00   ;n/a;n/a;   1,00   ;n/a;n/a
04.07.2024 00:50;n/a;  32,19705;n/a;   0,00   ;  35,17   ;   0,00   ;   0,00   ;   0,00   ;   0,00   ;  35,17   ;   0,00   ;   0,00   ;   0,00   ; 423,90   ;-   0,90   ;  17,00   ;  81,90   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,50   ;   0,00   ;n/a;n/a;   0,00   ;n/a;n/a
04.07.2024 00:55;n/a;  31,2541 ;n/a;   0,00   ;  34,25   ;   0,00   ;   0,00   ;   1,00   ;   0,00   ;  35,25   ;   0,00   ;   0,00   ;   0,00   ; 423,90   ;-   1,20   ;  17,00   ;  81,50   ;n/a;n/a;  16,00   ;n/a;n/a;   0,00   ;   0,00   ;  68,40   ;   0,00   ;n/a;n/a;   1,00   ;n/a;n/a
