Zeitstempel,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC ","Inverter 
Kostal PLENTICORE plus - currentPower ","Inverter 
Kostal PLENTICORE plus - activeDevice ","Smart Meter 
KOSTAL EM - currentPower ","Smart Meter 
KOSTAL EM - activeDevice ","Energy Measurement 
Wärmepumpe Innen - currentPower ","Energy Measurement 
Wärmepumpe Innen - activeDevice ","Energy Measurement 
Wärmepumpe Außen - currentPower ","Energy Measurement 
Wärmepumpe Außen - activeDevice ","Car Charging 
KEBA Wallbox P30 - currentPower ","Car Charging 
KEBA Wallbox P30 - activeDevice ","Heatpump 
PV Ready Switch - currentPower 
","Heatpump 
PV Ready Switch - activeDevice 
","Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-07-15T18:45:00+02:00,1176,1117,0,83,98,1117.33,1,-31,1,5,1,7,1,0,0,0,0,
2025-07-15T19:00:00+02:00,1239,895,0,322,97,895,1,13.33,1,5,1,7,1,0,0,0,0,
2025-07-15T19:15:00+02:00,262,800,0,27,97,800,1,-567.33,1,5,1,7,1,0,0,0,0,
2025-07-15T19:30:00+02:00,304,615,0,19,97,615.33,1,-331.67,1,5,1,7,1,0,0,0,0,
2025-07-15T19:45:00+02:00,337,352,0,71,97,352.33,1,-92.33,1,5,1,19.67,1,0,0,0,0,
2025-07-15T20:00:00+02:00,305,228,0,83,96,228.33,1,-11.67,1,5,1,71.67,1,0,0,0,0,
2025-07-15T20:15:00+02:00,284,136,0,145,96,135.67,1,-3,1,5,1,33,1,0,0,0,0,
2025-07-15T20:30:00+02:00,328,104,0,210,96,104.33,1,6.67,1,5,1,7,1,0,0,0,0,
2025-07-15T20:45:00+02:00,346,21,0,307,95,21.33,1,10.33,1,5,1,7,1,0,0,0,0,
2025-07-15T21:00:00+02:00,320,1,0,300,94,1,1,11,1,5.33,1,7,1,0,0,0,0,
2025-07-15T21:15:00+02:00,304,1,0,298,94,1,1,-3,1,5,1,7,1,0,0,0,0,
2025-07-15T21:30:00+02:00,466,0,0,459,93,0.33,1,-1.33,1,5,1,7,1,0,0,0,0,
2025-07-15T21:45:00+02:00,481,1,0,479,91,0.67,1,-6.33,1,5,1,7,1,0,0,0,0,
2025-07-15T22:00:00+02:00,298,0,0,288,90,0.33,1,2.33,1,5,1,7,1,0,0,0,0,
2025-07-15T22:15:00+02:00,348,1,0,329,90,0.67,1,10.67,1,14,1,77.67,1,0,0,0,0,
2025-07-15T22:30:00+02:00,2488,0,0,2488,86,0,0,-7.33,1,32,1,2157.33,1,0,0,0,0,
2025-07-15T22:45:00+02:00,3119,0,0,3126,78,0,0,-14,1,48.67,1,2829.33,1,0,0,0,0,
2025-07-15T23:00:00+02:00,1582,0,0,1567,72,0,0,8,1,33.33,1,1314,1,0,0,0,0,
2025-07-15T23:15:00+02:00,270,0,0,259,71,0,0,4,1,5,1,7,1,0,0,0,0,
2025-07-15T23:30:00+02:00,245,0,0,243,70,0,0,-5.33,1,5,1,7,1,0,0,0,0,
2025-07-15T23:45:00+02:00,199,0,0,197,70,0,0,-5.67,1,5,1,7,1,0,0,0,0,
2025-07-16T00:00:00+02:00,218,0,0,199,69,0,0,11.67,1,5,1,7,1,0,0,0,0,
2025-07-16T00:15:00+02:00,246,0,0,250,69,0,0,-11.67,1,5,1,7,1,0,0,0,0,
2025-07-16T00:30:00+02:00,252,0,0,247,68,0,0,-2.33,1,5,1,7,1,0,0,0,0,
2025-07-16T00:45:00+02:00,216,0,0,214,68,0,0,-5.33,1,5,1,7,1,0,0,0,0,
2025-07-16T01:00:00+02:00,328,0,0,318,67,0,0,3,1,5,1,7,1,0,0,0,0,
2025-07-16T01:15:00+02:00,216,0,0,216,66,0,0,-6.33,1,5,1,7,1,0,0,0,0,
2025-07-16T01:30:00+02:00,275,0,0,261,66,0,0,6,1,5,1,7,1,0,0,0,0,
2025-07-16T01:45:00+02:00,265,0,0,254,65,0,0,3,1,5,1,7,1,0,0,0,0,
2025-07-16T02:00:00+02:00,252,0,0,242,65,0,0,2.33,1,5,1,7,1,0,0,0,0,
2025-07-16T02:15:00+02:00,221,0,0,220,64,0,0,-5,1,5,1,7,1,0,0,0,0,
2025-07-16T02:30:00+02:00,199,0,0,192,64,0,0,-1,1,5,1,7,1,0,0,0,0,
2025-07-16T02:45:00+02:00,250,0,0,245,63,0,0,-1.67,1,5,1,7,1,0,0,0,0,
2025-07-16T03:00:00+02:00,243,0,0,245,62,0,0,-8.33,1,5,1,7,1,0,0,0,0,
2025-07-16T03:15:00+02:00,243,0,0,237,62,0,0,-0.33,1,5,1,7,1,0,0,0,0,
2025-07-16T03:30:00+02:00,179,0,0,181,61,0,0,-9.33,1,5,1,7,1,0,0,0,0,
2025-07-16T03:45:00+02:00,226,0,0,228,61,0,0,-10.67,1,5,1,7,1,0,0,0,0,
2025-07-16T04:00:00+02:00,245,0,0,242,60,0,0,-4,1,5,1,7,1,0,0,0,0,
2025-07-16T04:15:00+02:00,250,0,0,243,60,0,0,-0.33,1,5,1,7,1,0,0,0,0,
2025-07-16T04:30:00+02:00,195,0,0,186,59,0,0,0.33,1,5,1,7,1,0,0,0,0,
2025-07-16T04:45:00+02:00,225,1,0,231,59,1,1,-15,1,5,1,7,1,0,0,0,0,
2025-07-16T05:00:00+02:00,249,1,0,236,58,0.67,1,4.67,1,5,1,7,1,0,0,0,0,
2025-07-16T05:15:00+02:00,247,1,0,233,58,1.33,1,6,1,5,1,7,1,0,0,0,0,
2025-07-16T05:30:00+02:00,188,0,0,175,57,0.33,1,5.67,1,5,1,7,1,0,0,0,0,
2025-07-16T05:45:00+02:00,231,1,0,219,57,0.67,1,4.33,1,5.33,1,7,1,0,0,0,0,
2025-07-16T06:00:00+02:00,208,17,0,183,56,17.33,1,0.67,1,5,1,7,1,0,0,0,0,
2025-07-16T06:15:00+02:00,198,51,0,137,56,51.33,1,2.67,1,5,1,7,1,0,0,0,0,
2025-07-16T06:30:00+02:00,153,139,0,33,56,138.67,1,-24,1,5,1,7,1,0,0,0,0,
2025-07-16T06:45:00+02:00,207,276,0,25,56,275.67,1,-99.67,1,5,1,7,1,0,0,0,0,
2025-07-16T07:00:00+02:00,213,459,0,18,56,458.67,1,-265.67,1,5,1,7,1,0,0,0,0,
2025-07-16T07:15:00+02:00,198,448,0,19,56,448,1,-270,1,5,1,7,1,0,0,0,0,
2025-07-16T07:30:00+02:00,141,433,0,21,56,433.33,1,-313,1,5,1,7,1,0,0,0,0,
2025-07-16T07:45:00+02:00,687,770,0,381,55,769.67,1,-467,1,5,1,7,1,0,0,0,0,
2025-07-16T08:00:00+02:00,201,1048,0,25,55,1048.33,1,-873,1,5,1,7,1,0,0,0,0,
2025-07-16T08:15:00+02:00,190,938,0,25,55,937.67,1,-773,1,5,1,7,1,0,0,0,0,
2025-07-16T08:30:00+02:00,161,1351,0,26,55,1351,1,-1216.33,1,5,1,7,1,0,0,0,0,
2025-07-16T08:45:00+02:00,340,1590,0,24,55,1589.67,1,-1275.33,1,5,1,7,1,0,0,0,0,
2025-07-16T09:00:00+02:00,238,1726,0,25,54,1725.67,1,-1512.33,1,5,1,7,1,0,0,0,0,
2025-07-16T09:15:00+02:00,199,1543,0,24,54,1542.67,1,-1369,1,5,1,7,1,0,0,0,0,
2025-07-16T09:30:00+02:00,167,2197,0,26,54,2196.67,1,-2055.67,1,5,1,7,1,0,0,0,0,
2025-07-16T09:45:00+02:00,732,1542,0,203,54,1542,1,-1015.67,1,5.33,1,7,1,0,0,0,0,
2025-07-16T10:00:00+02:00,344,1695,973,14,56,1695,1,-389.33,1,5,1,63,1,0,0,0,0,
2025-07-16T10:15:00+02:00,229,2038,1135,0,58,2037.67,1,-672.33,1,5,1,54.67,1,0,0,0,0,
2025-07-16T10:30:00+02:00,420,2380,1135,0,61,2380.33,1,-824,1,5,1,7,1,0,0,0,0,
2025-07-16T10:45:00+02:00,322,2906,1135,0,64,2906,1,-1447.33,1,5,1,7,1,0,0,0,0,
2025-07-16T11:00:00+02:00,242,3477,985,0,66,3477.33,1,-2248,1,5.33,1,7,1,0,0,0,0,
2025-07-16T11:15:00+02:00,302,4950,959,0,68,4950,1,-3695.33,1,5,1,7,1,0,0,0,0,
2025-07-16T11:30:00+02:00,329,3155,959,0,70,3155.33,1,-1866.33,1,5,1,50,1,0,0,0,0,
2025-07-16T11:45:00+02:00,309,3477,959,0,73,3476.67,1,-2207.67,1,5.33,1,71.33,1,0,0,0,0,
2025-07-16T12:00:00+02:00,256,3518,827,0,75,3517.67,1,-2432,1,6.67,1,20,1,0,0,0,0,
2025-07-16T12:15:00+02:00,185,3244,801,0,77,3244.33,1,-2257,1,5,1,7,1,0,0,0,0,
2025-07-16T12:30:00+02:00,316,3522,801,0,79,3521.67,1,-2403.33,1,5,1,7,1,0,0,0,0,
2025-07-16T12:45:00+02:00,245,3022,801,0,81,3022,1,-1975,1,5,1,7,1,0,0,0,0,
2025-07-16T13:00:00+02:00,235,4242,655,0,83,4242,1,-3349,1,5,1,7,1,0,0,0,0,
2025-07-16T13:15:00+02:00,267,4116,635,0,85,4116,1,-3213,1,5,1,61,1,0,0,0,0,
2025-07-16T13:30:00+02:00,612,2893,518,4,87,2892.67,1,-1766,1,5,1,38.67,1,0,0,0,0,
2025-07-16T13:45:00+02:00,896,4114,499,155,88,4114,1,-2873.67,1,5,1,7,1,0,0,0,0,
2025-07-16T14:00:00+02:00,1560,3761,477,0,89,3760.67,1,-1724.33,1,5,1,7,1,0,0,0,0,
2025-07-16T14:15:00+02:00,895,2889,451,0,90,2889,1,-1542.33,1,5,1,7,1,0,0,0,0,
2025-07-16T14:30:00+02:00,885,3302,444,0,91,3302.33,1,-1971.33,1,5,1,7,1,0,0,0,0,
2025-07-16T14:45:00+02:00,284,3876,451,0,92,3876,1,-3140.33,1,5,1,7,1,0,0,0,0,
2025-07-16T15:00:00+02:00,576,3179,2023,0,96,3178.67,1,-573,1,18.33,1,270.67,1,0,0,0,0,
2025-07-16T15:15:00+02:00,3084,1616,8,1483,96,1616,1,-11.33,1,32.67,1,2524,1,0,0,0,0,
2025-07-16T15:30:00+02:00,4345,2186,29,2189,89,2185.67,1,-6,1,49.67,1,2771.67,1,0,0,0,0,
2025-07-16T15:45:00+02:00,419,3405,2980,0,92,3405.33,1,1.33,1,12.33,1,139,1,0,0,0,0,
2025-07-16T16:00:00+02:00,292,3083,2314,0,99,3083,1,-467.67,1,5.33,1,7,1,0,0,0,0,
2025-07-16T16:15:00+02:00,223,1781,34,0,100,1780.5,1,-1522,1,5,1,7,1,0,0,0,0,
2025-07-16T16:30:00+02:00,228,1875,34,0,100,1875.33,1,-1612,1,5.33,1,7,1,0,0,0,0,
2025-07-16T16:45:00+02:00,291,1877,34,0,100,1877,1,-1551.33,1,5.33,1,7,1,0,0,0,0,
2025-07-16T17:00:00+02:00,585,1664,3,55,99,1664.33,1,-1133.33,1,5,1,7,1,0,0,0,0,
2025-07-16T17:15:00+02:00,274,1862,0,14,99,1862,1,-1603.33,1,5,1,7,1,0,0,0,0,
2025-07-16T17:30:00+02:00,735,1018,0,63,98,1018.33,1,-354,1,5,1,7,1,0,0,0,0,
2025-07-16T17:45:00+02:00,614,1056,0,23,98,1056.33,1,-468.33,1,5.33,1,7,1,0,0,0,0,
2025-07-16T18:00:00+02:00,1971,531,0,1471,96,531,1,-37.67,1,5.33,1,7,1,0,0,0,0,
2025-07-16T18:15:00+02:00,2027,218,0,1769,92,218,1,32.33,1,5.67,1,7,1,0,0,0,0,
2025-07-16T18:30:00+02:00,2105,181,0,1926,87,180.67,1,-8.67,1,5.67,1,7,1,0,0,0,0,
2025-07-16T18:45:00+02:00,1550,628,6,942,84,628,1,-17.67,1,5.33,1,7,1,0,0,0,0,
2025-07-16T19:00:00+02:00,1349,899,95,570,82,899,1,-24.67,1,5.67,1,7,1,0,0,0,0,
2025-07-16T19:15:00+02:00,1737,1033,106,815,80,1032.67,1,-3.33,1,5.67,1,7,1,0,0,0,0,
2025-07-16T19:30:00+02:00,491,695,287,84,80,695,1,4.67,1,5,1,7,1,0,0,0,0,
2025-07-16T19:45:00+02:00,259,304,53,18,81,303.67,1,-8.33,1,5,1,7,1,0,0,0,0,
2025-07-16T20:00:00+02:00,332,198,0,129,80,198,1,-2.33,1,5,1,7,1,0,0,0,0,
2025-07-16T20:15:00+02:00,391,152,0,234,80,152,1,-1.33,1,5,1,7,1,0,0,0,0,
2025-07-16T20:30:00+02:00,299,73,0,222,79,73.33,1,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-16T20:45:00+02:00,353,43,0,299,79,43.33,1,2.67,1,5,1,7,1,0,0,0,0,
2025-07-16T21:00:00+02:00,358,4,0,346,78,3.67,1,1.67,1,5,1,7,1,0,0,0,0,
2025-07-16T21:15:00+02:00,463,0,0,474,77,0,0,-17,1,5.33,1,7,1,0,0,0,0,
2025-07-16T21:30:00+02:00,374,0,0,369,76,0,0,-1.67,1,5,1,7,1,0,0,0,0,
2025-07-16T21:45:00+02:00,320,0,0,315,75,0,0,-2.33,1,5,1,7,1,0,0,0,0,
2025-07-16T22:00:00+02:00,409,0,0,408,74,0,0,-6.33,1,5,1,7,1,0,0,0,0,
2025-07-16T22:15:00+02:00,325,0,0,313,73,0,0,4,1,5,1,7,1,0,0,0,0,
2025-07-16T22:30:00+02:00,316,0,0,301,73,0,0,7.33,1,5,1,7,1,0,0,0,0,
2025-07-16T22:45:00+02:00,268,0,0,274,72,0,0,-13,1,5,1,7,1,0,0,0,0,
2025-07-16T23:00:00+02:00,223,0,0,213,72,0,0,2.33,1,5,1,7,1,0,0,0,0,
2025-07-16T23:15:00+02:00,276,0,0,257,71,0,0,11.67,1,5,1,7,1,0,0,0,0,
2025-07-16T23:30:00+02:00,256,0,0,268,70,0,0,-18.33,1,5,1,7,1,0,0,0,0,
2025-07-16T23:45:00+02:00,222,0,0,213,70,0,0,1.67,1,5,1,7,1,0,0,0,0,
2025-07-17T00:00:00+02:00,183,0,0,169,69,0,0,7.67,1,5,1,7,1,0,0,0,0,
2025-07-17T00:15:00+02:00,258,0,0,248,69,0,0,0.67,1,5,1,7,1,0,0,0,0,
2025-07-17T00:30:00+02:00,233,0,0,224,68,0,0,1,1,5,1,7,1,0,0,0,0,
2025-07-17T00:45:00+02:00,221,0,0,215,68,0,0,-2.33,1,5.33,1,7,1,0,0,0,0,
2025-07-17T01:00:00+02:00,178,0,0,177,67,0,0,-7,1,5,1,7,1,0,0,0,0,
2025-07-17T01:15:00+02:00,259,0,0,243,67,0,0,9.33,1,5,1,7,1,0,0,0,0,
2025-07-17T01:30:00+02:00,260,0,0,246,66,0,0,6.33,1,5,1,7,1,0,0,0,0,
2025-07-17T01:45:00+02:00,218,0,0,214,65,0,0,-2.33,1,5,1,7,1,0,0,0,0,
2025-07-17T02:00:00+02:00,184,0,0,171,65,0,0,5,1,5,1,7,1,0,0,0,0,
2025-07-17T02:15:00+02:00,250,0,0,224,65,0,0,18,1,5,1,7,1,0,0,0,0,
2025-07-17T02:30:00+02:00,256,0,0,251,64,0,0,-0.67,1,5,1,7,1,0,0,0,0,
2025-07-17T02:45:00+02:00,220,0,0,210,63,0,0,3.67,1,5,1,7,1,0,0,0,0,
2025-07-17T03:00:00+02:00,180,0,0,173,63,0,0,-1,1,5,1,7,1,0,0,0,0,
2025-07-17T03:15:00+02:00,230,0,0,227,62,0,0,-4.67,1,5,1,7,1,0,0,0,0,
2025-07-17T03:30:00+02:00,239,0,0,235,62,0,0,-2.67,1,5,1,7,1,0,0,0,0,
2025-07-17T03:45:00+02:00,231,0,0,229,61,0,0,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-17T04:00:00+02:00,163,0,0,170,61,0,0,-16.33,1,5,1,7,1,0,0,0,0,
2025-07-17T04:15:00+02:00,223,0,0,222,60,0,0,-5.33,1,5,1,7,1,0,0,0,0,
2025-07-17T04:30:00+02:00,253,0,0,241,60,0,0,4,1,5,1,7,1,0,0,0,0,
2025-07-17T04:45:00+02:00,218,0,0,204,59,0,0,6,1,5,1,7,1,0,0,0,0,
2025-07-17T05:00:00+02:00,169,0,0,167,59,0,0,-5.67,1,5,1,7,1,0,0,0,0,
2025-07-17T05:15:00+02:00,265,0,0,263,58,0,0,-5,1,11.33,1,16.67,1,0,0,0,0,
2025-07-17T05:30:00+02:00,2432,0,0,2433,55,0,0,-8.33,1,27.67,1,2171.33,1,0,0,0,0,
2025-07-17T05:45:00+02:00,3068,0,0,3054,47,0,0,5.67,1,41.33,1,2787,1,0,0,0,0,
2025-07-17T06:00:00+02:00,1470,23,0,1437,41,23,1,3.33,1,28.67,1,1285.33,1,0,0,0,0,
2025-07-17T06:15:00+02:00,207,107,0,94,41,107,1,-1.33,1,5,1,7,1,0,0,0,0,
2025-07-17T06:30:00+02:00,194,190,0,42,41,190.33,1,-45,1,5,1,7,1,0,0,0,0,
2025-07-17T06:45:00+02:00,176,236,0,25,41,236.33,1,-92,1,5,1,7,1,0,0,0,0,
2025-07-17T07:00:00+02:00,170,321,0,23,41,321,1,-179,1,5,1,7,1,0,0,0,0,
2025-07-17T07:15:00+02:00,224,469,0,25,41,469,1,-270.67,1,5,1,7,1,0,0,0,0,
2025-07-17T07:30:00+02:00,221,657,0,26,41,657,1,-462,1,5,1,7,1,0,0,0,0,
2025-07-17T07:45:00+02:00,188,719,0,26,41,719.33,1,-556.67,1,5,1,7,1,0,0,0,0,
2025-07-17T08:00:00+02:00,185,879,0,26,41,878.67,1,-720,1,5,1,7,1,0,0,0,0,
2025-07-17T08:15:00+02:00,223,1025,0,26,41,1025,1,-827.67,1,5,1,7,1,0,0,0,0,
2025-07-17T08:30:00+02:00,242,1078,0,26,40,1078,1,-862,1,5,1,7,1,0,0,0,0,
2025-07-17T08:45:00+02:00,713,1801,0,196,40,1801,1,-1286.67,1,5.33,1,7,1,0,0,0,0,
2025-07-17T09:00:00+02:00,211,2426,0,29,40,2426,1,-2245,1,5,1,7,1,0,0,0,0,
2025-07-17T09:15:00+02:00,260,2855,0,29,40,2855.33,1,-2625,1,5,1,7,1,0,0,0,0,
2025-07-17T09:30:00+02:00,427,3508,0,30,40,3508.33,1,-3113,1,5,1,7,1,0,0,0,0,
2025-07-17T09:45:00+02:00,609,2192,0,29,40,2192.33,1,-1612.67,1,5,1,7,1,0,0,0,0,
2025-07-17T10:00:00+02:00,257,2646,1300,0,42,2646.33,1,-1094.67,1,5,1,7,1,0,0,0,0,
2025-07-17T10:15:00+02:00,249,4428,1439,0,45,4428.33,1,-2745,1,5,1,7,1,0,0,0,0,
2025-07-17T10:30:00+02:00,249,5685,1483,0,48,5684.67,1,-3951.67,1,5,1,7,1,0,0,0,0,
2025-07-17T10:45:00+02:00,260,5947,1482,0,52,5947,1,-4219.33,1,5,1,7,1,0,0,0,0,
2025-07-17T11:00:00+02:00,246,6029,172,0,54,6029.33,1,-5611,1,5,1,7,1,0,0,0,0,
2025-07-17T11:15:00+02:00,236,6779,9,0,53,6778.67,1,-6531.33,1,5,1,7,1,0,0,0,0,
2025-07-17T11:30:00+02:00,186,7134,10,0,53,7134.33,1,-6937.67,1,5,1,7,1,0,0,0,0,
2025-07-17T11:45:00+02:00,211,8007,9,0,53,8006.67,1,-7785,1,5,1,7,1,0,0,0,0,
2025-07-17T12:00:00+02:00,288,6127,9,0,53,6127.33,1,-5859.33,1,5,1,7,1,0,0,0,0,
2025-07-17T12:15:00+02:00,299,8314,8,0,53,8314,1,-8005.67,1,5,1,7,1,0,0,0,0,
2025-07-17T12:30:00+02:00,4411,8194,0,113,53,8193.67,1,-3896,1,5,1,7,1,0,0,0,0,
2025-07-17T12:45:00+02:00,4509,6816,0,784,52,6816.33,1,-3094.67,1,5,1,7,1,0,0,0,0,
2025-07-17T13:00:00+02:00,4423,6015,0,1144,48,6014.67,1,-2740.33,1,5,1,7,1,0,0,0,0,
2025-07-17T13:15:00+02:00,4441,8114,0,362,48,8114,1,-4038,1,5,1,7,1,0,0,0,0,
2025-07-17T13:30:00+02:00,4320,7900,0,486,48,7899.67,1,-4067.33,1,5.33,1,7,1,0,0,0,0,
2025-07-17T13:45:00+02:00,4364,6029,5,945,44,6029,1,-2605.33,1,5,1,7,1,0,0,0,0,
2025-07-17T14:00:00+02:00,4416,6714,1,484,44,6714.33,1,-2783.67,1,5,1,7,1,0,0,0,0,
2025-07-17T14:15:00+02:00,4356,6922,0,722,42,6922,1,-3293,1,5,1,7,1,0,0,0,0,
2025-07-17T14:30:00+02:00,4334,6358,0,998,40,6357.67,1,-3027.67,1,5,1,7,1,0,0,0,0,
2025-07-17T14:45:00+02:00,4399,3165,0,1890,36,3165,1,-662.67,1,5,1,7,1,0,0,0,0,
2025-07-17T15:00:00+02:00,4449,8414,0,178,34,8414.33,1,-4145.33,1,5,1,34,1,0,0,0,0,
2025-07-17T15:15:00+02:00,4477,8413,0,40,34,8413,1,-3977.67,1,5.33,1,71.67,1,0,0,0,0,
2025-07-17T15:30:00+02:00,4448,8103,0,184,34,8102.33,1,-3841,1,5,1,34.67,1,0,0,0,0,
2025-07-17T15:45:00+02:00,4437,6793,0,298,33,6793.33,1,-2657,1,5,1,7,1,0,0,0,0,
2025-07-17T16:00:00+02:00,4419,8464,2620,4,36,8463.67,1,-1424,1,5,1,7,1,0,0,0,0,
2025-07-17T16:15:00+02:00,4379,7758,3089,0,43,7757.67,1,-285.67,1,5,1,7,1,0,0,0,0,
2025-07-17T16:30:00+02:00,4352,4705,1403,1189,46,4705,1,-137,1,5,1,7,1,0,0,0,0,
2025-07-17T16:45:00+02:00,1122,5569,2292,314,49,5569,1,-2465,1,5,1,7,1,0,0,0,0,
2025-07-17T17:00:00+02:00,214,5951,2441,0,55,5951.33,1,-3305,1,5,1,7,1,0,0,0,0,
2025-07-17T17:15:00+02:00,238,6218,2641,0,61,6218.33,1,-3340,1,5,1,67.67,1,0,0,0,0,
2025-07-17T17:30:00+02:00,280,5107,2704,0,67,5107,1,-2116.33,1,5,1,41.67,1,0,0,0,0,
2025-07-17T17:45:00+02:00,350,4321,2702,0,73,4320.67,1,-1263.33,1,5,1,7,1,0,0,0,0,
2025-07-17T18:00:00+02:00,266,4127,3740,0,81,4127.33,1,-114.67,1,5,1,7,1,0,0,0,0,
2025-07-17T18:15:00+02:00,887,4034,3137,0,89,4034.33,1,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-17T18:30:00+02:00,607,3843,2609,0,97,3843,1,-643.67,1,5,1,7,1,0,0,0,0,
2025-07-17T18:45:00+02:00,327,2633,31,0,100,2633,1,-2274.67,1,5,1,7,1,0,0,0,0,
2025-07-17T19:00:00+02:00,230,1850,32,0,100,1850.33,1,-1588,1,5,1,7,1,0,0,0,0,
2025-07-17T19:15:00+02:00,1509,1272,8,659,98,1272.33,1,-419.33,1,10,1,7.33,1,0,0,0,0,
2025-07-17T19:30:00+02:00,2769,722,0,2063,94,722,1,-23.33,1,31.67,1,1870.33,1,0,0,0,0,
2025-07-17T19:45:00+02:00,3430,501,0,2924,87,500.67,1,-1.67,1,49,1,2810.33,1,0,0,0,0,
2025-07-17T20:00:00+02:00,1868,302,0,1562,82,302,1,-3.33,1,37.67,1,1446,1,0,0,0,0,
2025-07-17T20:15:00+02:00,423,202,0,211,81,201.67,1,1.33,1,5,1,7,1,0,0,0,0,
2025-07-17T20:30:00+02:00,1966,97,0,1865,78,97,1,-3.33,1,5,1,7,1,0,0,0,0,
2025-07-17T20:45:00+02:00,414,77,0,323,75,77,1,7,1,5.33,1,7,1,0,0,0,0,
2025-07-17T21:00:00+02:00,394,18,0,369,74,17.67,1,0.67,1,5,1,7,1,0,0,0,0,
2025-07-17T21:15:00+02:00,433,1,0,432,73,0.67,1,-6.33,1,5,1,7,1,0,0,0,0,
2025-07-17T21:30:00+02:00,407,1,0,402,72,1,1,-4.67,1,5,1,7,1,0,0,0,0,
2025-07-17T21:45:00+02:00,397,0,0,382,71,0.33,1,7.33,1,5,1,7,1,0,0,0,0,
2025-07-17T22:00:00+02:00,440,0,0,451,70,0.33,1,-17.67,1,5,1,7,1,0,0,0,0,
2025-07-17T22:15:00+02:00,337,0,0,334,69,0,0,-3.67,1,5,1,7,1,0,0,0,0,
2025-07-17T22:30:00+02:00,220,0,0,217,68,0,0,-4.33,1,5,1,7,1,0,0,0,0,
2025-07-17T22:45:00+02:00,303,0,0,300,68,0,0,-3.67,1,5,1,7,1,0,0,0,0,
2025-07-17T23:00:00+02:00,246,0,0,254,67,0,0,-15.33,1,5,1,7,1,0,0,0,0,
2025-07-17T23:15:00+02:00,210,0,0,206,67,0,0,-4,1,5,1,7,1,0,0,0,0,
2025-07-17T23:30:00+02:00,266,0,0,248,66,0,0,10.67,1,5,1,7,1,0,0,0,0,
2025-07-17T23:45:00+02:00,252,0,0,251,66,0,0,-6,1,5,1,7,1,0,0,0,0,
2025-07-18T00:00:00+02:00,174,0,0,159,65,0,0,6.67,1,5,1,7,1,0,0,0,0,
2025-07-18T00:15:00+02:00,242,0,0,233,65,0,0,1,1,5,1,7,1,0,0,0,0,
2025-07-18T00:30:00+02:00,245,0,0,251,64,0,0,-13,1,5,1,7,1,0,0,0,0,
2025-07-18T00:45:00+02:00,208,0,0,203,64,0,0,-5,1,5,1,7,1,0,0,0,0,
2025-07-18T01:00:00+02:00,198,0,0,191,63,0,0,-3,1,5.33,1,7,1,0,0,0,0,
2025-07-18T01:15:00+02:00,256,0,0,241,63,0,0,6.33,1,5,1,7,1,0,0,0,0,
2025-07-18T01:30:00+02:00,246,0,0,236,62,0,0,4,1,5,1,7,1,0,0,0,0,
2025-07-18T01:45:00+02:00,177,0,0,185,62,0,0,-16.67,1,5,1,7,1,0,0,0,0,
2025-07-18T02:00:00+02:00,233,0,0,227,61,0,0,-1.67,1,5.33,1,7,1,0,0,0,0,
2025-07-18T02:15:00+02:00,263,0,0,249,61,0,0,7,1,5,1,7,1,0,0,0,0,
2025-07-18T02:30:00+02:00,212,0,0,216,60,0,0,-11,1,5,1,7,1,0,0,0,0,
2025-07-18T02:45:00+02:00,184,0,0,176,60,0,0,0.33,1,5,1,7,1,0,0,0,0,
2025-07-18T03:00:00+02:00,261,0,0,254,59,0,0,-1,1,5,1,7,1,0,0,0,0,
2025-07-18T03:15:00+02:00,250,0,0,257,58,0,0,-15,1,5,1,7,1,0,0,0,0,
2025-07-18T03:30:00+02:00,169,0,0,172,58,0,0,-11.33,1,5.33,1,7,1,0,0,0,0,
2025-07-18T03:45:00+02:00,217,0,0,202,58,0,0,7.33,1,5,1,7,1,0,0,0,0,
2025-07-18T04:00:00+02:00,247,0,0,238,57,0,0,1.33,1,5,1,7,1,0,0,0,0,
2025-07-18T04:15:00+02:00,230,0,0,214,56,0,0,9.33,1,5,1,7,1,0,0,0,0,
2025-07-18T04:30:00+02:00,200,0,0,185,56,0,0,7,1,5,1,7,1,0,0,0,0,
2025-07-18T04:45:00+02:00,228,1,0,236,55,0.67,1,-16.67,1,5,1,7,1,0,0,0,0,
2025-07-18T05:00:00+02:00,238,2,0,229,55,1.67,1,-0.33,1,5,1,7,1,0,0,0,0,
2025-07-18T05:15:00+02:00,189,2,0,184,54,1.67,1,-4.33,1,5,1,7,1,0,0,0,0,
2025-07-18T05:30:00+02:00,188,1,0,193,54,1,1,-12.67,1,5,1,7,1,0,0,0,0,
2025-07-18T05:45:00+02:00,220,9,0,204,53,9.33,1,0.67,1,5,1,7,1,0,0,0,0,
2025-07-18T06:00:00+02:00,183,83,0,100,53,82.67,1,-7.67,1,5,1,7,1,0,0,0,0,
2025-07-18T06:15:00+02:00,131,252,0,24,53,252.33,1,-150.33,1,5,1,7,1,0,0,0,0,
