Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Fronius TCP Bat - SOC","Smart Meter 
Fronius Smart Meter 3P - currentPower","Smart Meter 
Fronius Smart Meter 3P - activeDevice","Car Charging 
OCPP Charger - currentPower 
","Car Charging 
OCPP Charger - activeDevice 
","Water Heater 
Ohmpilot - currentPower","Water Heater 
Ohmpilot - activeDevice","Water Heater 
Ohmpilot - currentWaterTemp","Inverter 
Fronius TCP Inv - currentPower","Inverter 
Fronius TCP Inv - activeDevice","Smart Plug 
Steckdose Roller Garage - currentPower","Smart Plug 
Steckdose Roller Garage - activeDevice","Smart Plug 
Steckdose Heizköper OG - currentPower","Smart Plug 
Steckdose Heizköper OG - activeDevice"
2025-07-01T04:15:00+02:00,397,0,0,370,0,3.67,1,0,0,0,0,71.07,0,0,0,0,0,0
2025-07-01T04:30:00+02:00,431,1,0,430,0,-7.33,1,0,0,0,0,70.7,0,0,0,0,0,0
2025-07-01T04:45:00+02:00,416,0,0,391,0,4,1,0,0,0,0,70.5,0,0,0,0,0,0
2025-07-01T05:00:00+02:00,401,1,0,389,0,3.67,1,0,0,0,0,70.37,0,0,0,0,0,0
2025-07-01T05:15:00+02:00,368,2,0,333,0,18.67,1,0,0,0,0,70.23,0,0,0,0,0,0
2025-07-01T05:30:00+02:00,399,22,0,343,0,17,1,0,0,0,0,70.13,0,0,0,0,0,0
2025-07-01T05:45:00+02:00,539,54,0,459,0,16.67,1,0,0,0,0,70.03,0,0,0,0,0,0
2025-07-01T06:00:00+02:00,538,97,0,445,0,-17.33,1,0,0,0,0,69.97,0,0,0,0,0,0
2025-07-01T06:15:00+02:00,563,138,0,396,0,3.33,1,0,0,0,0,69.93,0,0,0,0,0,0
2025-07-01T06:30:00+02:00,500,177,0,314,0,-4.67,1,0,0,0,0,69.83,0,0,0,0,0,0
2025-07-01T06:45:00+02:00,532,219,0,292,0,9.67,1,0,0,0,0,69.8,0,0,0,0,0,0
2025-07-01T07:00:00+02:00,440,248,1,163,0,17.67,1,0,0,0,0,69.73,0,0,0,0,0,0
2025-07-01T07:15:00+02:00,435,286,1,125,0,10.33,1,0,0,0,0,69.7,0,0,0,0,0,0
2025-07-01T07:30:00+02:00,448,321,3,112,0,6.33,1,0,0,0,0,69.67,0,0,0,0,0,0
2025-07-01T07:45:00+02:00,411,354,6,60,0,-1.67,1,0,0,0,0,69.57,0,0,0,0,0,0
2025-07-01T08:00:00+02:00,505,428,19,83,0,6,1,0,0,0,0,69.5,0,0,0,0,0,0
2025-07-01T08:15:00+02:00,499,549,66,18,0,2,1,0,0,0,0,69.4,0,0,0,0,0,0
2025-07-01T08:30:00+02:00,573,684,129,8,0,5.67,1,0,0,0,0,69.3,0,0,0,0,0,0
2025-07-01T08:45:00+02:00,415,559,140,0,0,-14.67,1,0,0,0,0,69.2,0,0,0,0,0,0
2025-07-01T09:00:00+02:00,527,557,33,11,0,-9.67,1,0,0,0,0,69.2,0,0,0,0,0,0
2025-07-01T09:15:00+02:00,505,589,188,118,0,-23,1,0,0,0,0,69.17,0,0,0,0,0,0
2025-07-01T09:30:00+02:00,309,608,288,0,0,-10.33,1,0,0,0,0,69.1,0,0,0,0,0,0
2025-07-01T09:45:00+02:00,459,637,205,11,0,12.33,1,0,0,0,0,69,0,0,0,0,0,0
2025-07-01T10:00:00+02:00,1798,765,100,1136,0,-5.67,1,0,0,0,0,69,0,0,0,0,0,0
2025-07-01T10:15:00+02:00,632,1021,486,102,0,-4.33,1,0,0,0,0,68.93,0,0,0,0,0,0
2025-07-01T10:30:00+02:00,461,1406,947,4,0,1,1,0,0,0,0,68.93,0,0,0,0,0,0
2025-07-01T10:45:00+02:00,481,1811,1339,0,0,0.33,1,0,0,0,0,68.83,0,0,0,0,0,0
2025-07-01T11:00:00+02:00,507,2252,1738,0,0,-2.67,1,0,0,0,0,68.77,0,0,0,0,0,0
2025-07-01T11:15:00+02:00,540,2832,2273,0,0,-11.67,1,0,0,0,0,68.73,0,0,0,0,0,0
2025-07-01T11:30:00+02:00,388,2767,2364,0,0,-12.33,1,0,0,0,0,68.73,0,0,0,0,0,0
2025-07-01T11:45:00+02:00,1305,3177,1902,0,0,3,1,0,0,0,0,68.63,0,0,0,0,0,0
2025-07-01T12:00:00+02:00,2408,3826,1440,7,0,14,1,0,0,0,0,66.5,0,0,0,0,0,0
2025-07-01T12:15:00+02:00,1968,3331,1404,21,0,23,1,0,0,0,0,60.6,0,0,0,0,0,0
2025-07-01T12:30:00+02:00,1895,2462,729,141,0,20.33,1,0,0,0,0,60.23,0,0,0,0,0,0
2025-07-01T12:45:00+02:00,1742,808,76,1026,0,-20,1,0,0,0,0,59.3,0,0,0,0,0,0
2025-07-01T13:00:00+02:00,1894,144,0,1760,0,-19.67,1,0,0,0,0,63.6,0,0,0,0,0,0
2025-07-01T13:15:00+02:00,1029,134,0,877,0,-1.33,1,0,0,0,0,63.8,0,0,0,0,0,0
2025-07-01T13:30:00+02:00,1864,316,0,1558,0,-19.33,1,0,0,0,0,68.23,0,0,0,0,0,0
2025-07-01T13:45:00+02:00,1385,511,2,882,0,-10,1,0,0,0,0,59.47,0,0,0,0,0,0
2025-07-01T14:00:00+02:00,436,682,263,10,0,4,1,0,0,0,0,61.67,0,0,0,0,0,0
2025-07-01T14:15:00+02:00,399,1705,1303,0,0,1.33,1,0,0,0,0,80.53,0,0,0,0,0,0
2025-07-01T14:30:00+02:00,565,5101,4536,0,0,0.33,1,0,0,0,0,93.07,0,0,0,0,0,0
2025-07-01T14:45:00+02:00,445,5660,5194,0,0,-19.33,1,0,0,0,0,72.27,0,0,0,0,0,0
2025-07-01T15:00:00+02:00,2306,3589,528,0,0,-782.33,1,0,0,1807.67,1,67.07,0,0,0,0,0,0
2025-07-01T15:15:00+02:00,3048,3128,6,6,0,-79.33,1,0,0,2528.33,1,70.5,0,0,0,0,0,0
2025-07-01T15:30:00+02:00,5130,5200,9,0,0,-57.67,1,0,0,4635.33,1,79.2,0,0,0,0,0,0
2025-07-01T15:45:00+02:00,5513,5596,9,0,0,-70,1,0,0,4973,1,98.33,0,0,0,0,0,0
2025-07-01T16:00:00+02:00,6550,6631,11,8,0,-73.67,1,0,0,5609,1,103.93,0,0,0,0,0,0
2025-07-01T16:15:00+02:00,6227,6315,11,0,0,-72.67,1,0,0,5293.67,1,0,0,0,0,0,0,0
2025-07-01T16:30:00+02:00,6133,6196,11,0,0,-47.33,1,0,0,4458.67,1,110.33,0,0,0,0,0,0
2025-07-01T16:45:00+02:00,5984,6027,11,0,0,-28,1,0,0,4428.67,1,109.37,0,0,0,0,0,0
2025-07-01T17:00:00+02:00,5633,5727,10,15,0,-97,1,0,0,4928.33,1,116.6,0,0,0,0,0,0
2025-07-01T17:15:00+02:00,5818,5879,11,0,0,-45.67,1,0,0,5346.33,1,97.53,0,0,0,0,0,0
2025-07-01T17:30:00+02:00,5539,5602,10,0,0,-48.33,1,0,0,5125.67,1,82.77,0,0,0,0,0,0
2025-07-01T17:45:00+02:00,4507,4579,53,197,0,-264.33,1,0,0,2402,1,82.33,0,0,0,0,0,0
2025-07-01T18:00:00+02:00,1803,2578,388,1,0,-396.67,1,0,0,1429.33,1,82,0,0,0,0,0,0
2025-07-01T18:15:00+02:00,4879,4935,10,0,0,-43.33,1,0,0,4579,1,82.93,0,0,0,0,0,0
2025-07-01T18:30:00+02:00,3093,3143,5,28,0,-73,1,0,0,2524.67,1,85.13,0,0,0,0,0,0
2025-07-01T18:45:00+02:00,3911,3983,8,0,0,-61.33,1,0,0,3463.33,1,94.85,0,0,0,0,0,0
2025-07-01T19:00:00+02:00,3727,3781,7,0,0,-44.67,1,0,0,3311,1,0,0,0,0,0,0,0
2025-07-01T19:15:00+02:00,3298,3355,6,0,0,-47.67,1,0,0,2918.33,1,0,0,0,0,0,0,0
2025-07-01T19:30:00+02:00,2918,2972,6,0,0,-45.33,1,0,0,2556.67,1,103.9,0,0,0,0,0,0
2025-07-01T19:45:00+02:00,2488,2541,6,0,0,-45.33,1,0,0,2102,1,82.47,0,0,0,0,0,0
2025-07-01T20:00:00+02:00,2015,2067,4,0,0,-45.67,1,0,0,1655,1,75.5,0,0,0,0,0,0
2025-07-01T20:15:00+02:00,1526,1574,4,0,0,-43,1,0,0,1144.33,1,80.5,0,0,0,0,0,0
2025-07-01T20:30:00+02:00,1098,1148,3,0,0,-45.33,1,0,0,748.33,1,0,0,0,0,0,0,0
2025-07-01T20:45:00+02:00,545,566,148,125,0,-1.33,1,0,0,63.33,1,0,0,0,0,0,0,0
2025-07-01T21:00:00+02:00,608,149,0,461,0,-18.67,1,0,0,0,0,110.1,0,0,0,0,0,0
2025-07-01T21:15:00+02:00,421,70,0,334,0,7.33,1,0,0,0,0,100.37,0,0,0,0,0,0
2025-07-01T21:30:00+02:00,457,22,0,434,0,-8.33,1,0,0,0,0,98.97,0,0,0,0,0,0
2025-07-01T21:45:00+02:00,393,2,0,388,0,-6,1,0,0,0,0,99.57,0,0,0,0,0,0
2025-07-01T22:00:00+02:00,663,1,0,637,0,18,1,0,0,0,0,108.37,0,0,0,0,0,0
2025-07-01T22:15:00+02:00,443,0,0,411,0,9,1,0,0,0,0,0,0,0,0,0,0,0
2025-07-01T22:30:00+02:00,485,1,0,462,0,5.33,1,0,0,0,0,101.63,0,0,0,0,0,0
2025-07-01T22:45:00+02:00,433,0,0,438,0,-12.67,1,0,0,0,0,87,0,0,0,0,0,0
2025-07-01T23:00:00+02:00,393,0,0,392,0,-7.67,1,0,0,0,0,82.6,0,0,0,0,0,0
2025-07-01T23:15:00+02:00,564,1,0,544,0,-0.33,1,0,0,0,0,81.63,0,0,0,0,0,0
2025-07-01T23:30:00+02:00,384,0,0,381,0,-4.33,1,0,0,0,0,81.83,0,0,0,0,0,0
2025-07-01T23:45:00+02:00,394,0,0,356,0,16,1,0,0,0,0,82.37,0,0,0,0,0,0
2025-07-02T00:00:00+02:00,404,0,0,382,0,2.67,1,0,0,0,0,82.77,0,0,0,0,0,0
2025-07-02T00:15:00+02:00,488,1,0,464,0,12.33,1,0,0,0,0,82.73,0,0,0,0,0,0
2025-07-02T00:30:00+02:00,368,0,0,367,0,-14.33,1,0,0,0,0,82.97,0,0,0,0,0,0
2025-07-02T00:45:00+02:00,303,0,0,299,0,-4.67,1,0,0,0,0,83.23,0,0,0,0,0,0
2025-07-02T01:00:00+02:00,433,0,0,389,0,25.67,1,0,0,0,0,83.47,0,0,0,0,0,0
2025-07-02T01:15:00+02:00,549,0,0,527,0,-10.33,1,0,0,0,0,83.47,0,0,0,0,0,0
2025-07-02T01:30:00+02:00,427,0,0,397,0,13.67,1,0,0,0,0,84.53,0,0,0,0,0,0
2025-07-02T01:45:00+02:00,387,0,0,374,0,-0.33,1,0,0,0,0,82.2,0,0,0,0,0,0
2025-07-02T02:00:00+02:00,311,0,0,303,0,-11.67,1,0,0,0,0,79.47,0,0,0,0,0,0
2025-07-02T02:15:00+02:00,417,0,0,415,0,-10.67,1,0,0,0,0,77.73,0,0,0,0,0,0
2025-07-02T02:30:00+02:00,398,0,0,359,0,31,1,0,0,0,0,76.8,0,0,0,0,0,0
2025-07-02T02:45:00+02:00,335,0,0,332,0,-20,1,0,0,0,0,76.13,0,0,0,0,0,0
2025-07-02T03:00:00+02:00,400,0,0,370,0,16.33,1,0,0,0,0,75.7,0,0,0,0,0,0
2025-07-02T03:15:00+02:00,360,0,0,345,0,4.33,1,0,0,0,0,75.57,0,0,0,0,0,0
2025-07-02T03:30:00+02:00,427,0,0,422,0,-12.67,1,0,0,0,0,75.2,0,0,0,0,0,0
2025-07-02T03:45:00+02:00,287,0,0,282,0,-4.33,1,0,0,0,0,74.77,0,0,0,0,0,0
2025-07-02T04:00:00+02:00,425,0,0,401,0,6.67,1,0,0,0,0,74.3,0,0,0,0,0,0
2025-07-02T04:15:00+02:00,430,1,0,423,0,-6.33,1,0,0,0,0,74,0,0,0,0,0,0
2025-07-02T04:30:00+02:00,355,0,0,325,0,16.67,1,0,0,0,0,73.67,0,0,0,0,0,0
2025-07-02T04:45:00+02:00,434,1,0,425,0,1,1,0,0,0,0,73.23,0,0,0,0,0,0
2025-07-02T05:00:00+02:00,331,0,0,329,0,-11.67,1,0,0,0,0,72.87,0,0,0,0,0,0
2025-07-02T05:15:00+02:00,361,2,0,356,0,-11.67,1,0,0,0,0,72.7,0,0,0,0,0,0
2025-07-02T05:30:00+02:00,329,21,0,287,0,11,1,0,0,0,0,72.5,0,0,0,0,0,0
2025-07-02T05:45:00+02:00,516,52,0,448,0,3,1,0,0,0,0,72.37,0,0,0,0,0,0
2025-07-02T06:00:00+02:00,369,90,0,259,0,7,1,0,0,0,0,72.27,0,0,0,0,0,0
2025-07-02T06:15:00+02:00,345,129,1,192,0,1.67,1,0,0,0,0,72.07,0,0,0,0,0,0
2025-07-02T06:30:00+02:00,425,165,0,231,0,3.67,1,0,0,0,0,71.97,0,0,0,0,0,0
2025-07-02T06:45:00+02:00,516,199,0,314,0,-5.67,1,0,0,0,0,71.87,0,0,0,0,0,0
2025-07-02T07:00:00+02:00,624,228,0,396,0,-10,1,0,0,0,0,71.67,0,0,0,0,0,0
2025-07-02T07:15:00+02:00,669,255,2,408,0,-3.33,1,0,0,0,0,71.57,0,0,0,0,0,0
2025-07-02T07:30:00+02:00,542,279,1,235,0,19.33,1,0,0,0,0,71.4,0,0,0,0,0,0
2025-07-02T07:45:00+02:00,635,306,0,319,0,-0.33,1,0,0,0,0,71.33,0,0,0,0,0,0
2025-07-02T08:00:00+02:00,740,358,0,324,0,28.67,1,0,0,0,0,71.27,0,0,0,0,0,0
2025-07-02T08:15:00+02:00,673,419,0,236,0,2.67,1,0,0,0,0,71.1,0,0,0,0,0,0
2025-07-02T08:30:00+02:00,507,446,5,55,0,2,1,0,0,0,0,71,0,0,0,0,0,0
2025-07-02T08:45:00+02:00,542,462,0,64,0,-0.67,1,0,0,0,0,70.87,0,0,0,0,0,0
2025-07-02T09:00:00+02:00,560,485,6,54,0,14.67,1,0,0,0,0,70.77,0,0,0,0,0,0
2025-07-02T09:15:00+02:00,507,503,32,35,0,-1.33,1,0,0,0,0,70.6,0,0,0,0,0,0
2025-07-02T09:30:00+02:00,613,521,5,94,0,-3.67,1,0,0,0,0,70.4,0,0,0,0,0,0
2025-07-02T09:45:00+02:00,511,542,52,16,0,6.67,1,0,0,0,0,70.17,0,0,0,0,0,0
2025-07-02T10:00:00+02:00,640,647,47,28,0,2.33,1,0,0,0,0,70,0,0,0,0,0,0
2025-07-02T10:15:00+02:00,807,908,264,139,0,4.33,1,0,0,0,0,69.73,0,0,0,0,0,0
2025-07-02T10:30:00+02:00,558,1298,741,0,0,3.67,1,0,0,0,0,69.6,0,0,0,0,0,0
2025-07-02T10:45:00+02:00,533,1725,1185,0,0,0.33,1,0,0,0,0,69.4,0,0,0,0,0,0
2025-07-02T11:00:00+02:00,562,2192,1637,0,0,4,1,0,0,0,0,69.2,0,0,0,0,0,0
2025-07-02T11:15:00+02:00,648,2659,2010,0,0,5.67,1,0,0,0,0,68.93,0,0,0,0,0,0
2025-07-02T11:30:00+02:00,528,3084,2555,0,0,3.33,1,0,0,0,0,68.77,0,0,0,0,0,0
2025-07-02T11:45:00+02:00,570,3035,2456,0,0,-8.67,1,0,0,0,0,68.67,0,0,0,0,0,0
2025-07-02T12:00:00+02:00,521,3580,3046,0,0,-7.33,1,0,0,0,0,77.23,0,0,0,0,0,0
2025-07-02T12:15:00+02:00,581,3708,3129,0,0,2.33,1,0,0,0,0,74,0,0,0,0,0,0
2025-07-02T12:30:00+02:00,1161,3867,1970,0,0,-809.33,1,0,0,380.33,1,72.63,0,0,0,0,0,0
2025-07-02T12:45:00+02:00,2707,2709,2,122,0,-122.67,1,0,0,2155.67,1,66.7,0,0,0,0,0,0
2025-07-02T13:00:00+02:00,4951,5026,7,3,0,-67,1,0,0,4252.67,1,66.5,0,0,0,0,0,0
2025-07-02T13:15:00+02:00,5255,5339,8,10,0,-83.33,1,0,0,4056.33,1,62.4,0,0,0,0,0,0
2025-07-02T13:30:00+02:00,5625,5699,9,2,0,-65,1,0,0,4839.33,1,63,0,0,0,0,0,0
2025-07-02T13:45:00+02:00,5468,5779,257,33,0,-201.33,1,0,0,4739.67,1,63.07,0,0,0,0,0,0
2025-07-02T14:00:00+02:00,5756,5734,8,117,0,-85.33,1,0,0,4957.33,1,63.13,0,0,0,0,0,0
2025-07-02T14:15:00+02:00,5044,5077,5,76,0,-103.33,1,0,0,4326,1,63.77,0,0,0,0,0,0
2025-07-02T14:30:00+02:00,5923,6031,9,0,0,-93.33,1,0,0,5179,1,65.23,0,0,0,0,0,0
2025-07-02T14:45:00+02:00,5259,5297,6,74,0,-104.33,1,0,0,4618.33,1,66.73,0,0,0,0,0,0
2025-07-02T15:00:00+02:00,4259,4276,5,62,0,-74,1,0,0,3680.33,1,67.1,0,0,0,0,0,0
2025-07-02T15:15:00+02:00,1451,1507,3,0,0,-50.67,1,0,0,927,1,67,0,0,0,0,0,0
2025-07-02T15:30:00+02:00,2014,2527,446,14,0,-166.67,1,0,0,1282.67,1,67,0,0,0,0,0,0
2025-07-02T15:45:00+02:00,6263,6336,12,0,0,-55.67,1,0,0,5680.33,1,67.63,0,0,0,0,0,0
2025-07-02T16:00:00+02:00,6211,6277,13,0,0,-49.33,1,0,0,5617.33,1,68.97,0,0,0,0,0,0
2025-07-02T16:15:00+02:00,6045,6109,12,0,0,-48,1,0,0,5524.67,1,72.5,0,0,0,0,0,0
2025-07-02T16:30:00+02:00,5979,6044,12,0,0,-49,1,0,0,5366,1,70.23,0,0,0,0,0,0
2025-07-02T16:45:00+02:00,5940,6008,12,0,0,-52,1,0,0,5195,1,70.8,0,0,0,0,0,0
2025-07-02T17:00:00+02:00,3189,3171,4,116,0,-93.67,1,0,0,2644.67,1,71.77,0,0,0,0,0,0
2025-07-02T17:15:00+02:00,677,728,1,0,0,-50.33,1,0,0,123.67,1,71.57,0,0,0,0,0,0
2025-07-02T17:30:00+02:00,692,735,1,0,0,-41,1,0,0,207.67,1,71.53,0,0,0,0,0,0
2025-07-02T17:45:00+02:00,751,808,1,0,0,-56,1,0,0,84,1,71.53,0,0,0,0,0,0
2025-07-02T18:00:00+02:00,2038,2130,4,0,0,-85.33,1,0,0,1549.67,1,71.63,0,0,0,0,0,0
2025-07-02T18:15:00+02:00,3714,4704,6,64,0,-1045,1,0,0,2768.33,1,72.27,0,0,0,0,0,0
2025-07-02T18:30:00+02:00,1330,4733,8,0,0,-3391.67,1,0,0,795.33,1,72.9,0,0,0,0,0,0
2025-07-02T18:45:00+02:00,1326,3997,6,0,0,-2662,1,0,0,726,1,75,0,0,0,0,0,0
2025-07-02T19:00:00+02:00,1226,3734,5,0,0,-2499.67,1,0,0,753.67,1,75.57,0,0,0,0,0,0
2025-07-02T19:15:00+02:00,1951,2613,480,59,0,-416,1,0,0,1155.33,1,81.17,0,0,0,0,0,0
2025-07-02T19:30:00+02:00,2829,2887,5,0,0,-50.67,1,0,0,2301.67,1,91.43,0,0,0,0,0,0
2025-07-02T19:45:00+02:00,2442,2493,3,4,0,-51.67,1,0,0,1935.67,1,82.77,0,0,0,0,0,0
2025-07-02T20:00:00+02:00,791,615,0,226,0,-64,1,0,0,69,1,75.63,0,0,0,0,0,0
2025-07-02T20:15:00+02:00,712,747,300,253,0,4.33,1,0,0,0,0,74.7,0,0,0,0,0,0
2025-07-02T20:30:00+02:00,513,402,122,223,0,2,1,0,0,0,0,74.4,0,0,0,0,0,0
2025-07-02T20:45:00+02:00,461,108,0,337,0,8,1,0,0,0,0,74.4,0,0,0,0,0,0
2025-07-02T21:00:00+02:00,603,64,0,521,0,3.67,1,0,0,0,0,74.43,0,0,0,0,0,0
2025-07-02T21:15:00+02:00,461,33,0,412,0,5.33,1,0,0,0,0,74.47,0,0,0,0,0,0
2025-07-02T21:30:00+02:00,379,8,0,365,0,-8.33,1,0,0,0,0,74.2,0,0,0,0,0,0
2025-07-02T21:45:00+02:00,537,1,0,519,0,0,0,0,0,0,0,74,0,0,0,0,0,0
2025-07-02T22:00:00+02:00,553,1,0,539,0,5.33,1,0,0,0,0,74.1,0,0,0,0,0,0
2025-07-02T22:15:00+02:00,472,1,0,454,0,-1.33,1,0,0,0,0,74.5,0,0,0,0,0,0
2025-07-02T22:30:00+02:00,470,1,0,447,0,12.33,1,0,0,0,0,74.73,0,0,0,0,0,0
2025-07-02T22:45:00+02:00,461,0,0,426,0,18.33,1,0,0,0,0,74.63,0,0,0,0,0,0
2025-07-02T23:00:00+02:00,590,1,0,551,0,25.67,1,0,0,0,0,74.63,0,0,0,0,0,0
2025-07-02T23:15:00+02:00,548,0,0,531,0,-7.67,1,0,0,0,0,74.47,0,0,0,0,0,0
2025-07-02T23:30:00+02:00,465,0,0,448,0,6.33,1,0,0,0,0,74.43,0,0,0,0,0,0
2025-07-02T23:45:00+02:00,407,0,0,394,0,-8.33,1,0,0,0,0,74.3,0,0,0,0,0,0
2025-07-03T00:00:00+02:00,476,1,0,471,0,-3.33,1,0,0,0,0,74.17,0,0,0,0,0,0
2025-07-03T00:15:00+02:00,493,1,0,478,0,-3.33,1,0,0,0,0,74.07,0,0,0,0,0,0
2025-07-03T00:30:00+02:00,314,0,0,320,0,-15,1,0,0,0,0,74.07,0,0,0,0,0,0
2025-07-03T00:45:00+02:00,410,0,0,392,0,3,1,0,0,0,0,74,0,0,0,0,0,0
2025-07-03T01:00:00+02:00,374,0,0,358,0,-1.33,1,0,0,0,0,74.07,0,0,0,0,0,0
2025-07-03T01:15:00+02:00,458,0,0,446,0,3,1,0,0,0,0,74,0,0,0,0,0,0
2025-07-03T01:30:00+02:00,325,0,0,308,0,-3.67,1,0,0,0,0,73.9,0,0,0,0,0,0
2025-07-03T01:45:00+02:00,398,0,0,376,0,10,1,0,0,0,0,73.9,0,0,0,0,0,0
2025-07-03T02:00:00+02:00,324,0,0,325,0,-16.33,1,0,0,0,0,73.8,0,0,0,0,0,0
2025-07-03T02:15:00+02:00,449,0,0,448,0,-19.67,1,0,0,0,0,73.8,0,0,0,0,0,0
2025-07-03T02:30:00+02:00,427,1,0,391,0,22.33,1,0,0,0,0,73.77,0,0,0,0,0,0
2025-07-03T02:45:00+02:00,318,0,0,314,0,-4.33,1,0,0,0,0,73.73,0,0,0,0,0,0
2025-07-03T03:00:00+02:00,393,0,0,379,0,0.67,1,0,0,0,0,73.7,0,0,0,0,0,0
2025-07-03T03:15:00+02:00,354,0,0,355,0,-17.33,1,0,0,0,0,73.77,0,0,0,0,0,0
2025-07-03T03:30:00+02:00,459,1,0,434,0,13.67,1,0,0,0,0,73.7,0,0,0,0,0,0
2025-07-03T03:45:00+02:00,441,0,0,403,0,19,1,0,0,0,0,73.7,0,0,0,0,0,0
2025-07-03T04:00:00+02:00,352,0,0,340,0,3,1,0,0,0,0,73.67,0,0,0,0,0,0
2025-07-03T04:15:00+02:00,379,0,0,358,0,7.67,1,0,0,0,0,73.7,0,0,0,0,0,0
2025-07-03T04:30:00+02:00,317,0,0,316,0,-15,1,0,0,0,0,73.67,0,0,0,0,0,0
2025-07-03T04:45:00+02:00,433,0,0,413,0,7.33,1,0,0,0,0,73.63,0,0,0,0,0,0
2025-07-03T05:00:00+02:00,342,0,0,320,0,-8,1,0,0,0,0,73.6,0,0,0,0,0,0
2025-07-03T05:15:00+02:00,478,2,0,441,0,3.67,1,0,0,0,0,73.6,0,0,0,0,0,0
2025-07-03T05:30:00+02:00,378,16,0,341,0,-1.33,1,0,0,0,0,73.57,0,0,0,0,0,0
2025-07-03T05:45:00+02:00,635,47,0,555,0,23,1,0,0,0,0,73.5,0,0,0,0,0,0
2025-07-03T06:00:00+02:00,402,88,0,303,0,-2,1,0,0,0,0,73.5,0,0,0,0,0,0
2025-07-03T06:15:00+02:00,525,134,0,360,0,19.67,1,0,0,0,0,73.43,0,0,0,0,0,0
2025-07-03T06:30:00+02:00,459,178,0,264,0,8.33,1,0,0,0,0,73.43,0,0,0,0,0,0
2025-07-03T06:45:00+02:00,484,224,0,232,0,21,1,0,0,0,0,73.4,0,0,0,0,0,0
2025-07-03T07:00:00+02:00,484,268,1,215,0,-15,1,0,0,0,0,73.37,0,0,0,0,0,0
2025-07-03T07:15:00+02:00,356,300,12,55,0,3.67,1,0,0,0,0,73.33,0,0,0,0,0,0
2025-07-03T07:30:00+02:00,318,418,121,7,0,-9.33,1,0,0,0,0,73.3,0,0,0,0,0,0
2025-07-03T07:45:00+02:00,502,658,232,30,0,11.67,1,0,0,0,0,73.27,0,0,0,0,0,0
2025-07-03T08:00:00+02:00,447,644,195,11,0,-13,1,0,0,0,0,73.2,0,0,0,0,0,0
2025-07-03T08:15:00+02:00,529,822,386,105,0,-24.67,1,0,0,0,0,73.2,0,0,0,0,0,0
2025-07-03T08:30:00+02:00,303,880,579,0,0,-6,1,0,0,0,0,73.17,0,0,0,0,0,0
2025-07-03T08:45:00+02:00,433,1116,691,0,0,9.67,1,0,0,0,0,73.1,0,0,0,0,0,0
2025-07-03T09:00:00+02:00,413,1297,889,0,0,6.67,1,0,0,0,0,73.1,0,0,0,0,0,0
2025-07-03T09:15:00+02:00,360,1457,1106,0,0,10,1,0,0,0,0,73.03,0,0,0,0,0,0
2025-07-03T09:30:00+02:00,392,1321,937,0,0,4.67,1,0,0,0,0,73.03,0,0,0,0,0,0
2025-07-03T09:45:00+02:00,313,1017,692,0,0,-4.67,1,0,0,0,0,73,0,0,0,0,0,0
2025-07-03T10:00:00+02:00,410,694,316,6,0,23.33,1,0,0,0,0,72.97,0,0,0,0,0,0
2025-07-03T10:15:00+02:00,362,442,116,18,0,16.33,1,0,0,0,0,72.9,0,0,0,0,0,0
2025-07-03T10:30:00+02:00,380,652,271,1,0,0.67,1,0,0,0,0,72.9,0,0,0,0,0,0
2025-07-03T10:45:00+02:00,306,1627,1321,0,0,0.33,1,0,0,0,0,72.87,0,0,0,0,0,0
2025-07-03T11:00:00+02:00,380,2187,1841,0,0,22.33,1,0,0,0,0,72.83,0,0,0,0,0,0
2025-07-03T11:15:00+02:00,524,1926,1405,0,0,8.67,1,0,0,0,0,72.8,0,0,0,0,0,0
2025-07-03T11:30:00+02:00,486,2636,2190,12,0,19.33,1,0,0,0,0,72.77,0,0,0,0,0,0
2025-07-03T11:45:00+02:00,383,2785,2420,0,0,5.67,1,0,0,0,0,72.7,0,0,0,0,0,0
2025-07-03T12:00:00+02:00,405,3334,2619,0,0,-347.67,1,0,0,0,0,70.3,0,0,0,0,0,0
2025-07-03T12:15:00+02:00,2960,3597,42,14,0,-609.67,1,0,0,2462.67,1,64.87,0,0,0,0,0,0
2025-07-03T12:30:00+02:00,2492,2552,3,3,0,-60.33,1,0,0,2135.33,1,64.4,0,0,0,0,0,0
2025-07-03T12:45:00+02:00,2609,2675,3,59,0,-121.33,1,0,0,2265,1,63.17,0,0,0,0,0,0
2025-07-03T13:00:00+02:00,5049,5137,3,144,0,-234,1,0,0,4603.33,1,63.27,0,0,0,0,0,0
2025-07-03T13:15:00+02:00,3208,3651,450,60,0,-184.67,1,0,0,2861.67,1,63.23,0,0,0,0,0,0
2025-07-03T13:30:00+02:00,4655,4879,70,208,0,-381,1,0,0,4201.67,1,64.37,0,0,0,0,0,0
2025-07-03T13:45:00+02:00,5766,5828,6,91,0,-144.33,1,0,0,5441.33,1,65.4,0,0,0,0,0,0
2025-07-03T14:00:00+02:00,4279,4848,540,148,0,-439.33,1,0,0,3674,1,66.7,0,0,0,0,0,0
2025-07-03T14:15:00+02:00,3269,3418,3,42,0,-187.67,1,0,0,2887.33,1,68.67,0,0,0,0,0,0
