Zeitstempel;RLCI_max_Abs NETTO (Bezug- | EIN+);RLCI_average_abs NETTO (Bezug- | EIN+)
01.07.2025 00:00;-0.000147;-0.000283
01.07.2025 00:15;-0.000144;-0.000278
01.07.2025 00:30;0.000892;0.001721
01.07.2025 00:45;-;-
01.07.2025 01:00;-0.000001;-0.000003
01.07.2025 01:15;-0.000138;-0.000266
01.07.2025 01:30;0.000003;0.000006
01.07.2025 01:45;-;-
01.07.2025 02:00;-0.000131;-0.000252
01.07.2025 02:15;0.000276;0.000533
01.07.2025 02:30;-0.000921;-0.001778
01.07.2025 02:45;-0.000781;-0.001508
01.07.2025 03:00;-;-
01.07.2025 03:15;-0.000132;-0.000255
01.07.2025 03:30;-0.000001;-0.000003
01.07.2025 03:45;0.000285;0.000549
01.07.2025 04:00;-;-
01.07.2025 04:15;-;-
01.07.2025 04:30;0.000291;0.000561
01.07.2025 04:45;-0.000137;-0.000265
01.07.2025 05:00;-;-
01.07.2025 05:15;0.000309;0.000597
01.07.2025 05:30;-;-
01.07.2025 05:45;-0.000151;-0.000292
01.07.2025 06:00;0.000337;0.000651
01.07.2025 06:15;0.000353;0.000681
01.07.2025 06:30;-0.000002;-0.000003
01.07.2025 06:45;-0.000170;-0.000327
01.07.2025 07:00;-0.000171;-0.000330
01.07.2025 07:15;0.000364;0.000703
01.07.2025 07:30;-0.000169;-0.000326
01.07.2025 07:45;-0.000169;-0.000326
01.07.2025 08:00;0.000694;0.001340
01.07.2025 08:15;-0.000156;-0.000301
01.07.2025 08:30;-;-
01.07.2025 08:45;-;-
01.07.2025 09:00;0.000272;0.000524
01.07.2025 09:15;0.000249;0.000481
01.07.2025 09:30;-0.000111;-0.000213
01.07.2025 09:45;0.000213;0.000411
01.07.2025 10:00;-0.000181;-0.000350
01.07.2025 10:15;0.000718;0.001386
01.07.2025 10:30;-0.000078;-0.000151
01.07.2025 10:45;0.000160;0.000309
01.07.2025 11:00;0.000149;0.000287
01.07.2025 11:15;-0.000067;-0.000130
01.07.2025 11:30;-0.000061;-0.000117
01.07.2025 11:45;0.000000;0.000000
01.07.2025 12:00;-;-
01.07.2025 12:15;-;-
01.07.2025 12:30;0.000107;0.000207
01.07.2025 12:45;0.000213;0.000411
01.07.2025 13:00;-0.000050;-0.000096
01.07.2025 13:15;0.000211;0.000407
01.07.2025 13:30;-0.000049;-0.000095
01.07.2025 13:45;0.000217;0.000419
01.07.2025 14:00;0.000121;0.000233
01.07.2025 14:15;-0.000001;-0.000001
01.07.2025 14:30;0.000003;0.000005
01.07.2025 14:45;-0.000063;-0.000122
01.07.2025 15:00;0.027143;0.052378
01.07.2025 15:15;0.001768;0.003412
01.07.2025 15:30;0.003370;0.006502
01.07.2025 15:45;0.002226;0.004296
01.07.2025 16:00;0.003428;0.006615
01.07.2025 16:15;0.003213;0.006200
01.07.2025 16:30;0.002126;0.004103
01.07.2025 16:45;0.001812;0.003496
01.07.2025 17:00;0.005905;0.011394
01.07.2025 17:15;0.003270;0.006310
01.07.2025 17:30;0.002988;0.005765
01.07.2025 17:45;0.016837;0.032490
01.07.2025 18:00;0.030158;0.058195
01.07.2025 18:15;0.007125;0.013749
01.07.2025 18:30;0.004548;0.008777
01.07.2025 18:45;0.006801;0.013123
01.07.2025 19:00;0.004235;0.008171
01.07.2025 19:15;0.004833;0.009325
01.07.2025 19:30;0.005004;0.009656
01.07.2025 19:45;0.005110;0.009860
01.07.2025 20:00;0.004793;0.009249
01.07.2025 20:15;0.004329;0.008354
01.07.2025 20:30;0.005742;0.011081
01.07.2025 20:45;0.000482;0.000930
01.07.2025 21:00;-0.000222;-0.000428
01.07.2025 21:15;0.000930;0.001795
01.07.2025 21:30;-0.000215;-0.000415
01.07.2025 21:45;-;-
01.07.2025 22:00;-0.000636;-0.001227
01.07.2025 22:15;0.000877;0.001693
01.07.2025 22:30;-0.000002;-0.000004
01.07.2025 22:45;-;-
01.07.2025 23:00;-0.000184;-0.000354
01.07.2025 23:15;0.000374;0.000722
01.07.2025 23:30;0.000370;0.000713
01.07.2025 23:45;-0.000171;-0.000329
02.07.2025 00:00;-0.000002;-0.000003
02.07.2025 00:15;-;-
02.07.2025 00:30;-0.000150;-0.000290
02.07.2025 00:45;0.000307;0.000592
02.07.2025 01:00;-;-
02.07.2025 01:15;-;-
02.07.2025 01:30;-;-
02.07.2025 01:45;-;-
02.07.2025 02:00;-;-
02.07.2025 02:15;-;-
02.07.2025 02:30;-0.000413;-0.000798
02.07.2025 02:45;-0.000827;-0.001597
02.07.2025 03:00;-0.000001;-0.000003
02.07.2025 03:15;-0.000000;-0.000000
02.07.2025 03:30;-;-
02.07.2025 03:45;-;-
02.07.2025 04:00;-;-
02.07.2025 04:15;0.000003;0.000006
02.07.2025 04:30;-;-
02.07.2025 04:45;-;-
02.07.2025 05:00;-0.000001;-0.000003
02.07.2025 05:15;-;-
02.07.2025 05:30;-0.000002;-0.000003
02.07.2025 05:45;-0.000156;-0.000302
02.07.2025 06:00;0.000350;0.000675
02.07.2025 06:15;-0.000002;-0.000003
02.07.2025 06:30;-0.000171;-0.000330
02.07.2025 06:45;-0.000002;-0.000003
02.07.2025 07:00;-0.000170;-0.000329
02.07.2025 07:15;0.000361;0.000697
02.07.2025 07:30;-;-
02.07.2025 07:45;-0.000165;-0.000319
02.07.2025 08:00;0.000339;0.000654
02.07.2025 08:15;-;-
02.07.2025 08:30;-;-
02.07.2025 08:45;-0.000144;-0.000277
02.07.2025 09:00;-;-
02.07.2025 09:15;-0.000126;-0.000244
02.07.2025 09:30;0.000244;0.000471
02.07.2025 09:45;-0.000105;-0.000203
02.07.2025 10:00;0.000202;0.000390
02.07.2025 10:15;0.000002;0.000004
02.07.2025 10:30;-0.000082;-0.000159
02.07.2025 10:45;0.000000;0.000000
02.07.2025 11:00;-;-
02.07.2025 11:15;-0.000063;-0.000122
02.07.2025 11:30;0.000001;0.000002
02.07.2025 11:45;-;-
02.07.2025 12:00;-0.000053;-0.000102
02.07.2025 12:15;-;-
02.07.2025 12:30;0.008643;0.016678
02.07.2025 12:45;0.015177;0.029287
02.07.2025 13:00;0.002596;0.005009
02.07.2025 13:15;0.001594;0.003075
02.07.2025 13:30;0.001284;0.002478
02.07.2025 13:45;0.001638;0.003162
02.07.2025 14:00;0.006204;0.011971
02.07.2025 14:15;0.003249;0.006269
02.07.2025 14:30;0.002602;0.005021
02.07.2025 14:45;0.002354;0.004543
02.07.2025 15:00;0.002591;0.005001
02.07.2025 15:15;0.001772;0.003419
02.07.2025 15:30;0.002124;0.004098
02.07.2025 15:45;0.007793;0.015039
02.07.2025 16:00;0.002116;0.004083
02.07.2025 16:15;0.002562;0.004944
02.07.2025 16:30;0.002699;0.005208
02.07.2025 16:45;0.002724;0.005257
02.07.2025 17:00;0.003020;0.005828
02.07.2025 17:15;0.004275;0.008248
02.07.2025 17:30;0.003321;0.006409
02.07.2025 17:45;0.003152;0.006083
02.07.2025 18:00;0.006626;0.012786
02.07.2025 18:15;0.010609;0.020471
02.07.2025 18:30;0.296251;0.571667
02.07.2025 18:45;0.237427;0.458156
02.07.2025 19:00;0.241189;0.465415
02.07.2025 19:15;0.064141;0.123772
02.07.2025 19:30;0.012908;0.024907
02.07.2025 19:45;0.003544;0.006838
02.07.2025 20:00;0.005463;0.010541
02.07.2025 20:15;-;-
02.07.2025 20:30;-;-
02.07.2025 20:45;-;-
02.07.2025 21:00;-0.000181;-0.000348
02.07.2025 21:15;-;-
02.07.2025 21:30;-;-
02.07.2025 21:45;-;-
02.07.2025 22:00;-;-
02.07.2025 22:15;-;-
02.07.2025 22:30;-0.000157;-0.000303
02.07.2025 22:45;-0.000149;-0.000287
02.07.2025 23:00;-0.000001;-0.000003
02.07.2025 23:15;0.000298;0.000576
02.07.2025 23:30;-0.000131;-0.000254
02.07.2025 23:45;-;-
03.07.2025 00:00;-;-
03.07.2025 00:15;0.000002;0.000005
03.07.2025 00:30;-;-
03.07.2025 00:45;-0.000001;-0.000002
03.07.2025 01:00;-0.000095;-0.000184
03.07.2025 01:15;-0.000097;-0.000188
03.07.2025 01:30;-;-
03.07.2025 01:45;-;-
03.07.2025 02:00;-;-
03.07.2025 02:15;0.000229;0.000441
03.07.2025 02:30;-0.000115;-0.000223
03.07.2025 02:45;-0.000908;-0.001753
03.07.2025 03:00;-0.000111;-0.000214
03.07.2025 03:15;-;-
03.07.2025 03:30;0.000238;0.000459
03.07.2025 03:45;-0.000110;-0.000212
03.07.2025 04:00;0.000236;0.000456
03.07.2025 04:15;-0.000001;-0.000002
03.07.2025 04:30;-0.000116;-0.000223
03.07.2025 04:45;-0.000001;-0.000002
03.07.2025 05:00;-0.000115;-0.000222
03.07.2025 05:15;0.000481;0.000928
03.07.2025 05:30;-;-
03.07.2025 05:45;-0.000118;-0.000229
03.07.2025 06:00;-0.000001;-0.000002
03.07.2025 06:15;-0.000132;-0.000255
03.07.2025 06:30;0.000290;0.000560
03.07.2025 06:45;-0.000001;-0.000003
03.07.2025 07:00;0.000003;0.000006
03.07.2025 07:15;-0.000137;-0.000265
03.07.2025 07:30;0.000288;0.000557
03.07.2025 07:45;-;-
03.07.2025 08:00;-;-
03.07.2025 08:15;0.000546;0.001054
03.07.2025 08:30;0.000003;0.000005
03.07.2025 08:45;-0.000121;-0.000234
03.07.2025 09:00;-0.000002;-0.000004
03.07.2025 09:15;0.000220;0.000425
03.07.2025 09:30;-0.000100;-0.000193
03.07.2025 09:45;0.000208;0.000401
03.07.2025 10:00;-0.000093;-0.000179
03.07.2025 10:15;-;-
03.07.2025 10:30;-0.000001;-0.000002
03.07.2025 10:45;-0.000000;-0.000000
03.07.2025 11:00;-;-
03.07.2025 11:15;-0.000075;-0.000145
03.07.2025 11:30;0.000159;0.000307
03.07.2025 11:45;0.000000;0.000000
03.07.2025 12:00;0.000939;0.001812
03.07.2025 12:15;0.033682;0.064995
03.07.2025 12:30;0.001082;0.002088
03.07.2025 12:45;0.003231;0.006234
03.07.2025 13:00;0.005687;0.010974
03.07.2025 13:15;0.004961;0.009574
03.07.2025 13:30;0.005880;0.011347
03.07.2025 13:45;0.005862;0.011312
03.07.2025 14:00;0.006758;0.013041
03.07.2025 14:15;0.006370;0.012292
03.07.2025 14:30;0.012145;0.023435
03.07.2025 14:45;0.010756;0.020755
03.07.2025 15:00;0.007819;0.015087
03.07.2025 15:15;0.009195;0.017743
03.07.2025 15:30;0.010022;0.019339
03.07.2025 15:45;0.011104;0.021428
03.07.2025 16:00;0.010140;0.019567
03.07.2025 16:15;0.003023;0.005833
03.07.2025 16:30;0.009189;0.017732
03.07.2025 16:45;0.055492;0.107081
03.07.2025 17:00;0.185944;0.358810
03.07.2025 17:15;0.182369;0.351912
03.07.2025 17:30;0.200313;0.386539
03.07.2025 17:45;0.206339;0.398166
03.07.2025 18:00;0.204036;0.393722
03.07.2025 18:15;0.171436;0.330814
03.07.2025 18:30;0.025062;0.048362
03.07.2025 18:45;0.010685;0.020618
03.07.2025 19:00;0.015027;0.028998
03.07.2025 19:15;0.004633;0.008941
03.07.2025 19:30;0.005967;0.011514
03.07.2025 19:45;0.006959;0.013428
03.07.2025 20:00;0.009579;0.018484
03.07.2025 20:15;0.000004;0.000008
03.07.2025 20:30;0.001214;0.002342
03.07.2025 20:45;-;-
03.07.2025 21:00;-0.000002;-0.000004
03.07.2025 21:15;-;-
03.07.2025 21:30;0.000400;0.000771
03.07.2025 21:45;0.000004;0.000008
03.07.2025 22:00;-0.000002;-0.000004
03.07.2025 22:15;-0.000002;-0.000004
03.07.2025 22:30;-0.000181;-0.000349
03.07.2025 22:45;0.000385;0.000742
03.07.2025 23:00;-0.000178;-0.000344
03.07.2025 23:15;-0.000002;-0.000003
03.07.2025 23:30;-0.000002;-0.000003
03.07.2025 23:45;-0.000168;-0.000324
04.07.2025 00:00;0.000004;0.000007
04.07.2025 00:15;-0.000000;-0.000000
04.07.2025 00:30;-;-
04.07.2025 00:45;-;-
04.07.2025 01:00;-0.000163;-0.000314
04.07.2025 01:15;-;-
04.07.2025 01:30;-;-
04.07.2025 01:45;-;-
04.07.2025 02:00;0.000003;0.000007
04.07.2025 02:15;-;-
04.07.2025 02:30;-0.000005;-0.000009
04.07.2025 02:45;-0.001278;-0.002466
04.07.2025 03:00;-0.000159;-0.000306
04.07.2025 03:15;0.000334;0.000644
04.07.2025 03:30;-0.000156;-0.000300
04.07.2025 03:45;-0.000002;-0.000003
04.07.2025 04:00;0.000684;0.001321
04.07.2025 04:15;-0.000163;-0.000314
04.07.2025 04:30;-;-
04.07.2025 04:45;-;-
04.07.2025 05:00;-0.000170;-0.000328
04.07.2025 05:15;-;-
04.07.2025 05:30;-0.000174;-0.000336
04.07.2025 05:45;0.000372;0.000718
04.07.2025 06:00;-;-
04.07.2025 06:15;-0.000000;-0.000000
04.07.2025 06:30;-;-
04.07.2025 06:45;-;-
04.07.2025 07:00;0.000000;0.000000
04.07.2025 07:15;0.000397;0.000766
04.07.2025 07:30;-0.000182;-0.000352
04.07.2025 07:45;-;-
04.07.2025 08:00;-;-
04.07.2025 08:15;0.000342;0.000660
04.07.2025 08:30;0.000003;0.000006
04.07.2025 08:45;-;-
04.07.2025 09:00;0.000506;0.000977
04.07.2025 09:15;-0.000113;-0.000219
04.07.2025 09:30;0.000212;0.000409
04.07.2025 09:45;0.000370;0.000714
04.07.2025 10:00;-;-
04.07.2025 10:15;0.000278;0.000536
04.07.2025 10:30;-0.000055;-0.000107
04.07.2025 10:45;0.000000;0.000000
04.07.2025 11:00;-0.000042;-0.000081
04.07.2025 11:15;-;-
04.07.2025 11:30;-;-
04.07.2025 11:45;-0.000000;-0.000001
04.07.2025 12:00;-0.000018;-0.000036
04.07.2025 12:15;0.009464;0.018263
04.07.2025 12:30;0.000689;0.001330
04.07.2025 12:45;0.000403;0.000779
04.07.2025 13:00;0.000496;0.000958
04.07.2025 13:15;0.001125;0.002171
04.07.2025 13:30;0.000580;0.001119
04.07.2025 13:45;0.000426;0.000822
04.07.2025 14:00;0.000423;0.000816
04.07.2025 14:15;0.000432;0.000834
04.07.2025 14:30;0.000402;0.000776
04.07.2025 14:45;0.000329;0.000636
04.07.2025 15:00;0.000306;0.000590
04.07.2025 15:15;0.000494;0.000954
04.07.2025 15:30;0.000341;0.000657
04.07.2025 15:45;0.035040;0.067615
04.07.2025 16:00;0.068097;0.131405
04.07.2025 16:15;0.075916;0.146493
04.07.2025 16:30;0.093115;0.179681
04.07.2025 16:45;0.112060;0.216239
04.07.2025 17:00;0.148244;0.286062
04.07.2025 17:15;0.166057;0.320436
04.07.2025 17:30;0.189875;0.366396
04.07.2025 17:45;0.207376;0.400168
04.07.2025 18:00;0.232748;0.449126
04.07.2025 18:15;0.254322;0.490758
04.07.2025 18:30;0.229167;0.442218
04.07.2025 18:45;0.260746;0.503154
04.07.2025 19:00;0.204389;0.394403
04.07.2025 19:15;0.106016;0.204576
04.07.2025 19:30;0.099453;0.191911
04.07.2025 19:45;0.153571;0.296342
04.07.2025 20:00;0.180621;0.348538
04.07.2025 20:15;0.164244;0.316937
04.07.2025 20:30;0.116540;0.224885
04.07.2025 20:45;0.014940;0.028829
04.07.2025 21:00;0.000396;0.000765
04.07.2025 21:15;-0.000557;-0.001074
04.07.2025 21:30;0.001164;0.002245
04.07.2025 21:45;-;-
04.07.2025 22:00;0.000378;0.000730
04.07.2025 22:15;-0.000176;-0.000340
04.07.2025 22:30;-;-
04.07.2025 22:45;-0.000003;-0.000006
04.07.2025 23:00;-0.000002;-0.000003
04.07.2025 23:15;-0.000161;-0.000310
04.07.2025 23:30;0.000331;0.000638
04.07.2025 23:45;-;-
07.07.2025 00:00;-0.001762;-0.003400
07.07.2025 00:15;-;-
07.07.2025 00:30;-0.000142;-0.000275
07.07.2025 00:45;-0.000144;-0.000277
07.07.2025 01:00;-;-
07.07.2025 01:15;-;-
07.07.2025 01:30;0.000296;0.000572
07.07.2025 01:45;-;-
07.07.2025 02:00;-;-
07.07.2025 02:15;-0.000141;-0.000272
07.07.2025 02:30;0.000003;0.000006
07.07.2025 02:45;-;-
07.07.2025 03:00;-;-
07.07.2025 03:15;-0.000139;-0.000269
07.07.2025 03:30;-;-
07.07.2025 03:45;-0.000141;-0.000273
07.07.2025 04:00;0.000605;0.001168
07.07.2025 04:15;-0.000144;-0.000278
07.07.2025 04:30;-;-
07.07.2025 04:45;-0.000148;-0.000286
07.07.2025 05:00;-;-
07.07.2025 05:15;-;-
07.07.2025 05:30;0.000338;0.000653
07.07.2025 05:45;-;-
07.07.2025 06:00;-;-
07.07.2025 06:15;-0.000182;-0.000351
07.07.2025 06:30;-0.000002;-0.000004
07.07.2025 06:45;-0.000184;-0.000354
07.07.2025 07:00;-0.000191;-0.000369
07.07.2025 07:15;-;-
07.07.2025 07:30;-;-
07.07.2025 07:45;-;-
07.07.2025 08:00;-0.000002;-0.000004
07.07.2025 08:15;0.000401;0.000773
07.07.2025 08:30;-;-
07.07.2025 08:45;0.000762;0.001471
07.07.2025 09:00;0.000735;0.001418
07.07.2025 09:15;-0.000167;-0.000322
07.07.2025 09:30;0.000692;0.001335
07.07.2025 09:45;0.000332;0.000640
07.07.2025 10:00;-;-
07.07.2025 10:15;-0.000001;-0.000003
07.07.2025 10:30;0.000003;0.000006
07.07.2025 10:45;-;-
07.07.2025 11:00;-;-
07.07.2025 11:15;-0.000113;-0.000218
07.07.2025 11:30;-0.000001;-0.000002
07.07.2025 11:45;-;-
07.07.2025 12:00;-;-
07.07.2025 12:15;-;-
07.07.2025 12:30;-;-
07.07.2025 12:45;-;-
07.07.2025 13:00;-0.000269;-0.000519
07.07.2025 13:15;0.000181;0.000349
07.07.2025 13:30;-;-
07.07.2025 13:45;-0.000076;-0.000147
07.07.2025 14:00;0.000157;0.000303
07.07.2025 14:15;-;-
07.07.2025 14:30;-;-
07.07.2025 14:45;0.000165;0.000319
07.07.2025 15:00;-;-
07.07.2025 15:15;-0.000001;-0.000001
07.07.2025 15:30;0.000002;0.000003
07.07.2025 15:45;-0.000001;-0.000002
07.07.2025 16:00;-;-
07.07.2025 16:15;-;-
07.07.2025 16:30;-;-
07.07.2025 16:45;-;-
07.07.2025 17:00;0.000217;0.000419
07.07.2025 17:15;-;-
07.07.2025 17:30;-0.000113;-0.000219
07.07.2025 17:45;0.000252;0.000487
07.07.2025 18:00;0.001068;0.002061
07.07.2025 18:15;-;-
07.07.2025 18:30;-;-
07.07.2025 18:45;-0.000407;-0.000786
07.07.2025 19:00;0.000601;0.001159
07.07.2025 19:15;-0.000145;-0.000279
07.07.2025 19:30;-;-
07.07.2025 19:45;-0.000293;-0.000565
07.07.2025 20:00;0.000321;0.000620
07.07.2025 20:15;0.000628;0.001211
07.07.2025 20:30;0.000003;0.000006
07.07.2025 20:45;-0.000003;-0.000006
07.07.2025 21:00;0.000960;0.001853
07.07.2025 21:15;-;-
07.07.2025 21:30;-;-
07.07.2025 21:45;-;-
07.07.2025 22:00;-;-
07.07.2025 22:15;-0.000147;-0.000283
07.07.2025 22:30;0.000296;0.000572
07.07.2025 22:45;-0.000403;-0.000779
07.07.2025 23:00;0.000564;0.001088
07.07.2025 23:15;0.000003;0.000005
07.07.2025 23:30;-0.000128;-0.000247
07.07.2025 23:45;-;-
08.07.2025 00:00;-0.001237;-0.002388
08.07.2025 00:15;0.000260;0.000502
08.07.2025 00:30;-;-
08.07.2025 00:45;-;-
08.07.2025 01:00;-0.000120;-0.000232
08.07.2025 01:15;-;-
08.07.2025 01:30;0.000251;0.000484
08.07.2025 01:45;-0.000471;-0.000908
08.07.2025 02:00;0.000976;0.001883
08.07.2025 02:15;-;-
08.07.2025 02:30;-;-
08.07.2025 02:45;0.000490;0.000945
08.07.2025 03:00;-0.000001;-0.000002
08.07.2025 03:15;-0.000110;-0.000213
08.07.2025 03:30;0.000240;0.000463
08.07.2025 03:45;-0.000001;-0.000002
08.07.2025 04:00;-;-
08.07.2025 04:15;-;-
08.07.2025 04:30;0.000494;0.000953
08.07.2025 04:45;-0.000117;-0.000227
08.07.2025 05:00;-;-
08.07.2025 05:15;0.000257;0.000496
08.07.2025 05:30;-0.000126;-0.000244
08.07.2025 05:45;0.000279;0.000538
08.07.2025 06:00;-;-
08.07.2025 06:15;0.000310;0.000598
08.07.2025 06:30;-0.000147;-0.000284
08.07.2025 06:45;-;-
08.07.2025 07:00;0.000322;0.000622
08.07.2025 07:15;0.000003;0.000006
08.07.2025 07:30;-0.000154;-0.000297
08.07.2025 07:45;-0.000002;-0.000003
08.07.2025 08:00;-0.000147;-0.000284
08.07.2025 08:15;0.000610;0.001177
08.07.2025 08:30;-0.000001;-0.000003
08.07.2025 08:45;-;-
08.07.2025 09:00;-0.000125;-0.000241
08.07.2025 09:15;0.001979;0.003819
08.07.2025 09:30;0.054626;0.105410
08.07.2025 09:45;0.003287;0.006344
08.07.2025 10:00;0.002922;0.005638
08.07.2025 10:15;0.002832;0.005464
08.07.2025 10:30;0.003192;0.006160
08.07.2025 10:45;0.135857;0.262159
08.07.2025 11:00;-0.008333;-0.016080
08.07.2025 11:15;-0.001407;-0.002716
08.07.2025 11:30;0.000177;0.000342
08.07.2025 11:45;0.000509;0.000983
08.07.2025 12:00;-0.000078;-0.000151
08.07.2025 12:15;-0.000079;-0.000152
08.07.2025 12:30;-;-
08.07.2025 12:45;-;-
08.07.2025 13:00;-;-
08.07.2025 13:15;-;-
08.07.2025 13:30;0.039401;0.076031
08.07.2025 13:45;-0.000057;-0.000111
08.07.2025 14:00;-0.000001;-0.000001
08.07.2025 14:15;-0.000052;-0.000101
08.07.2025 14:30;-;-
08.07.2025 14:45;-;-
08.07.2025 15:00;-;-
08.07.2025 15:15;-0.000058;-0.000112
08.07.2025 15:30;0.011475;0.022144
08.07.2025 15:45;-0.000057;-0.000111
08.07.2025 16:00;-;-
08.07.2025 16:15;0.019554;0.037733
08.07.2025 16:30;0.008838;0.017055
08.07.2025 16:45;0.000589;0.001136
08.07.2025 17:00;0.003818;0.007367
08.07.2025 17:15;0.008735;0.016856
08.07.2025 17:30;0.005294;0.010215
08.07.2025 17:45;0.015940;0.030759
08.07.2025 18:00;0.005457;0.010530
08.07.2025 18:15;0.002583;0.004984
08.07.2025 18:30;0.007030;0.013566
08.07.2025 18:45;0.011495;0.022182
08.07.2025 19:00;0.005910;0.011405
08.07.2025 19:15;0.019997;0.038587
08.07.2025 19:30;0.003775;0.007285
08.07.2025 19:45;0.001799;0.003472
08.07.2025 20:00;0.009109;0.017577
08.07.2025 20:15;0.004216;0.008136
08.07.2025 20:30;0.009805;0.018921
08.07.2025 20:45;-0.000154;-0.000297
08.07.2025 21:00;-;-
08.07.2025 21:15;0.000324;0.000626
08.07.2025 21:30;-0.000152;-0.000294
08.07.2025 21:45;-;-
08.07.2025 22:00;-;-
08.07.2025 22:15;-;-
08.07.2025 22:30;-0.000150;-0.000289
08.07.2025 22:45;-;-
08.07.2025 23:00;-0.000141;-0.000273
08.07.2025 23:15;-;-
08.07.2025 23:30;0.000287;0.000554
08.07.2025 23:45;-;-
09.07.2025 00:00;-0.000133;-0.000256
09.07.2025 00:15;0.000003;0.000005
09.07.2025 00:30;-;-
09.07.2025 00:45;-;-
09.07.2025 01:00;-0.000125;-0.000242
09.07.2025 01:15;-;-
09.07.2025 01:30;-0.000125;-0.000242
09.07.2025 01:45;0.000265;0.000512
09.07.2025 02:00;-;-
09.07.2025 02:15;-0.000121;-0.000233
09.07.2025 02:30;0.000258;0.000497
09.07.2025 02:45;-0.000123;-0.000237
09.07.2025 03:00;-;-
09.07.2025 03:15;-;-
09.07.2025 03:30;-0.000121;-0.000234
09.07.2025 03:45;-;-
09.07.2025 04:00;0.000269;0.000519
09.07.2025 04:15;0.000263;0.000507
09.07.2025 04:30;0.000270;0.000521
09.07.2025 04:45;-0.000256;-0.000495
09.07.2025 05:00;-;-
09.07.2025 05:15;-;-
09.07.2025 05:30;-0.000138;-0.000266
09.07.2025 05:45;0.000302;0.000582
09.07.2025 06:00;-0.000150;-0.000290
09.07.2025 06:15;0.000330;0.000636
09.07.2025 06:30;-0.000159;-0.000307
09.07.2025 06:45;-0.000162;-0.000312
09.07.2025 07:00;0.000350;0.000675
09.07.2025 07:15;0.000352;0.000680
09.07.2025 07:30;0.000347;0.000670
09.07.2025 07:45;-;-
09.07.2025 08:00;0.000318;0.000613
09.07.2025 08:15;-;-
09.07.2025 08:30;-;-
09.07.2025 08:45;0.000282;0.000545
09.07.2025 09:00;-0.000123;-0.000237
09.07.2025 09:15;0.000002;0.000005
09.07.2025 09:30;0.000478;0.000923
09.07.2025 09:45;-0.000108;-0.000209
09.07.2025 10:00;-;-
09.07.2025 10:15;-;-
09.07.2025 10:30;0.000207;0.000400
09.07.2025 10:45;-0.000284;-0.000547
09.07.2025 11:00;0.000570;0.001100
09.07.2025 11:15;0.000002;0.000004
09.07.2025 11:30;0.000190;0.000368
09.07.2025 11:45;-0.000078;-0.000150
09.07.2025 12:00;0.034779;0.067111
09.07.2025 12:15;0.002468;0.004763
09.07.2025 12:30;0.001709;0.003298
09.07.2025 12:45;0.002794;0.005391
09.07.2025 13:00;0.002418;0.004667
09.07.2025 13:15;0.002399;0.004630
09.07.2025 13:30;0.004923;0.009499
09.07.2025 13:45;0.002751;0.005309
09.07.2025 14:00;0.005761;0.011116
09.07.2025 14:15;0.018315;0.035342
09.07.2025 14:30;0.034431;0.066441
09.07.2025 14:45;0.007296;0.014079
09.07.2025 15:00;0.001757;0.003391
09.07.2025 15:15;0.001562;0.003014
09.07.2025 15:30;0.001199;0.002314
09.07.2025 15:45;0.002101;0.004055
09.07.2025 16:00;0.003995;0.007709
09.07.2025 16:15;0.003439;0.006637
09.07.2025 16:30;0.038178;0.073671
09.07.2025 16:45;0.031603;0.060984
09.07.2025 17:00;0.013491;0.026034
09.07.2025 17:15;0.018281;0.035276
09.07.2025 17:30;0.023840;0.046003
09.07.2025 17:45;0.009390;0.018120
09.07.2025 18:00;0.002331;0.004498
09.07.2025 18:15;0.004399;0.008489
09.07.2025 18:30;0.004071;0.007856
09.07.2025 18:45;0.013188;0.025448
09.07.2025 19:00;0.028462;0.054923
09.07.2025 19:15;0.068852;0.132862
09.07.2025 19:30;0.096728;0.186654
09.07.2025 19:45;0.087902;0.169622
09.07.2025 20:00;0.044444;0.085761
09.07.2025 20:15;0.010464;0.020192
09.07.2025 20:30;0.009802;0.018915
09.07.2025 20:45;0.001236;0.002385
09.07.2025 21:00;-0.000777;-0.001499
09.07.2025 21:15;0.000409;0.000789
09.07.2025 21:30;-0.000785;-0.001514
09.07.2025 21:45;0.000418;0.000807
09.07.2025 22:00;0.000008;0.000016
09.07.2025 22:15;-0.000190;-0.000367
09.07.2025 22:30;-0.000004;-0.000007
09.07.2025 22:45;-0.000554;-0.001069
09.07.2025 23:00;0.000755;0.001458
09.07.2025 23:15;0.000004;0.000007
09.07.2025 23:30;-0.000174;-0.000336
09.07.2025 23:45;-0.000342;-0.000660
10.07.2025 00:00;0.000353;0.000681
10.07.2025 00:15;-0.000166;-0.000320
10.07.2025 00:30;-;-
10.07.2025 00:45;-0.000327;-0.000631
10.07.2025 01:00;-;-
10.07.2025 01:15;0.000342;0.000661
10.07.2025 01:30;-0.000320;-0.000617
10.07.2025 01:45;-0.000476;-0.000919
10.07.2025 02:00;-0.000002;-0.000003
10.07.2025 02:15;-0.000156;-0.000300
10.07.2025 02:30;0.000664;0.001282
10.07.2025 02:45;0.000003;0.000007
10.07.2025 03:00;-0.000320;-0.000617
10.07.2025 03:15;-0.000320;-0.000618
10.07.2025 03:30;-0.000002;-0.000003
10.07.2025 03:45;-0.000159;-0.000307
10.07.2025 04:00;0.000687;0.001325
10.07.2025 04:15;-0.000327;-0.000630
