Zeitstempel,preis (ct/kWh)
2025-07-23T01:00:00,7.947
2025-07-23T01:15:00,7.947
2025-07-23T01:30:00,7.947
2025-07-23T01:45:00,7.947
2025-07-23T02:00:00,7.85
2025-07-23T02:15:00,7.85
2025-07-23T02:30:00,7.85
2025-07-23T02:45:00,7.85
2025-07-23T03:00:00,7.604000000000001
2025-07-23T03:15:00,7.604000000000001
2025-07-23T03:30:00,7.604000000000001
2025-07-23T03:45:00,7.604000000000001
2025-07-23T04:00:00,7.769
2025-07-23T04:15:00,7.769
2025-07-23T04:30:00,7.769
2025-07-23T04:45:00,7.769
2025-07-23T05:00:00,8.064
2025-07-23T05:15:00,8.064
2025-07-23T05:30:00,8.064
2025-07-23T05:45:00,8.064
2025-07-23T06:00:00,9.135
2025-07-23T06:15:00,9.135
2025-07-23T06:30:00,9.135
2025-07-23T06:45:00,9.135
2025-07-23T07:00:00,9.987
2025-07-23T07:15:00,9.987
2025-07-23T07:30:00,9.987
2025-07-23T07:45:00,9.987
2025-07-23T08:00:00,9.65
2025-07-23T08:15:00,9.65
2025-07-23T08:30:00,9.65
2025-07-23T08:45:00,9.65
2025-07-23T09:00:00,8.169
2025-07-23T09:15:00,8.169
2025-07-23T09:30:00,8.169
2025-07-23T09:45:00,8.169
2025-07-23T10:00:00,6.7299999999999995
2025-07-23T10:15:00,6.7299999999999995
2025-07-23T10:30:00,6.7299999999999995
2025-07-23T10:45:00,6.7299999999999995
2025-07-23T11:00:00,5.35
2025-07-23T11:15:00,5.35
2025-07-23T11:30:00,5.35
2025-07-23T11:45:00,5.35
2025-07-23T12:00:00,3.372
2025-07-23T12:15:00,3.372
2025-07-23T12:30:00,3.372
2025-07-23T12:45:00,3.372
2025-07-23T13:00:00,2.373
2025-07-23T13:15:00,2.373
2025-07-23T13:30:00,2.373
2025-07-23T13:45:00,2.373
2025-07-23T14:00:00,2.682
2025-07-23T14:15:00,2.682
2025-07-23T14:30:00,2.682
2025-07-23T14:45:00,2.682
2025-07-23T15:00:00,4.029999999999999
2025-07-23T15:15:00,4.029999999999999
2025-07-23T15:30:00,4.029999999999999
2025-07-23T15:45:00,4.029999999999999
2025-07-23T16:00:00,6.781000000000001
2025-07-23T16:15:00,6.781000000000001
2025-07-23T16:30:00,6.781000000000001
2025-07-23T16:45:00,6.781000000000001
2025-07-23T17:00:00,7.805
2025-07-23T17:15:00,7.805
2025-07-23T17:30:00,7.805
2025-07-23T17:45:00,7.805
2025-07-23T18:00:00,8.607
2025-07-23T18:15:00,8.607
2025-07-23T18:30:00,8.607
2025-07-23T18:45:00,8.607
2025-07-23T19:00:00,10.5
2025-07-23T19:15:00,10.5
2025-07-23T19:30:00,10.5
2025-07-23T19:45:00,10.5
2025-07-23T20:00:00,11.298
2025-07-23T20:15:00,11.298
2025-07-23T20:30:00,11.298
2025-07-23T20:45:00,11.298
2025-07-23T21:00:00,11.974
2025-07-23T21:15:00,11.974
2025-07-23T21:30:00,11.974
2025-07-23T21:45:00,11.974
2025-07-23T22:00:00,11.054
2025-07-23T22:15:00,11.054
2025-07-23T22:30:00,11.054
2025-07-23T22:45:00,11.054
2025-07-23T23:00:00,10.306000000000001
2025-07-23T23:15:00,10.306000000000001
2025-07-23T23:30:00,10.306000000000001
2025-07-23T23:45:00,10.306000000000001
2025-07-24T00:00:00,9.782
2025-07-24T00:15:00,9.782
2025-07-24T00:30:00,9.782
2025-07-24T00:45:00,9.782
2025-07-24T01:00:00,9.408
2025-07-24T01:15:00,9.408
2025-07-24T01:30:00,9.408
2025-07-24T01:45:00,9.408
2025-07-24T02:00:00,8.929
2025-07-24T02:15:00,8.929
2025-07-24T02:30:00,8.929
2025-07-24T02:45:00,8.929
2025-07-24T03:00:00,8.929
2025-07-24T03:15:00,8.929
2025-07-24T03:30:00,8.929
2025-07-24T03:45:00,8.929
2025-07-24T04:00:00,9.345
2025-07-24T04:15:00,9.345
2025-07-24T04:30:00,9.345
2025-07-24T04:45:00,9.345
2025-07-24T05:00:00,10.265
2025-07-24T05:15:00,10.265
2025-07-24T05:30:00,10.265
2025-07-24T05:45:00,10.265
2025-07-24T06:00:00,11.205
2025-07-24T06:15:00,11.205
2025-07-24T06:30:00,11.205
2025-07-24T06:45:00,11.205
2025-07-24T07:00:00,11.722
2025-07-24T07:15:00,11.722
2025-07-24T07:30:00,11.722
2025-07-24T07:45:00,11.722
2025-07-24T08:00:00,11.040000000000001
2025-07-24T08:15:00,11.040000000000001
2025-07-24T08:30:00,11.040000000000001
2025-07-24T08:45:00,11.040000000000001
2025-07-24T09:00:00,9.622
2025-07-24T09:15:00,9.622
2025-07-24T09:30:00,9.622
2025-07-24T09:45:00,9.622
2025-07-24T10:00:00,8.917
2025-07-24T10:15:00,8.917
2025-07-24T10:30:00,8.917
2025-07-24T10:45:00,8.917
2025-07-24T11:00:00,8.439
2025-07-24T11:15:00,8.439
2025-07-24T11:30:00,8.439
2025-07-24T11:45:00,8.439
2025-07-24T12:00:00,8.217
2025-07-24T12:15:00,8.217
2025-07-24T12:30:00,8.217
2025-07-24T12:45:00,8.217
2025-07-24T13:00:00,8.043000000000001
2025-07-24T13:15:00,8.043000000000001
2025-07-24T13:30:00,8.043000000000001
2025-07-24T13:45:00,8.043000000000001
2025-07-24T14:00:00,8.205
2025-07-24T14:15:00,8.205
2025-07-24T14:30:00,8.205
2025-07-24T14:45:00,8.205
2025-07-24T15:00:00,8.477
2025-07-24T15:15:00,8.477
2025-07-24T15:30:00,8.477
2025-07-24T15:45:00,8.477
2025-07-24T16:00:00,9.334
2025-07-24T16:15:00,9.334
2025-07-24T16:30:00,9.334
2025-07-24T16:45:00,9.334
2025-07-24T17:00:00,10.059999999999999
2025-07-24T17:15:00,10.059999999999999
2025-07-24T17:30:00,10.059999999999999
2025-07-24T17:45:00,10.059999999999999
2025-07-24T18:00:00,10.92
2025-07-24T18:15:00,10.92
2025-07-24T18:30:00,10.92
2025-07-24T18:45:00,10.92
2025-07-24T19:00:00,13.0
2025-07-24T19:15:00,13.0
2025-07-24T19:30:00,13.0
2025-07-24T19:45:00,13.0
2025-07-24T20:00:00,15.416
2025-07-24T20:15:00,15.416
2025-07-24T20:30:00,15.416
2025-07-24T20:45:00,15.416
2025-07-24T21:00:00,14.063999999999998
2025-07-24T21:15:00,14.063999999999998
2025-07-24T21:30:00,14.063999999999998
2025-07-24T21:45:00,14.063999999999998
2025-07-24T22:00:00,11.838
2025-07-24T22:15:00,11.838
2025-07-24T22:30:00,11.838
2025-07-24T22:45:00,11.838
2025-07-24T23:00:00,10.939
2025-07-24T23:15:00,10.939
2025-07-24T23:30:00,10.939
2025-07-24T23:45:00,10.939
2025-07-25T00:00:00,11.126999999999999
2025-07-25T00:15:00,11.126999999999999
2025-07-25T00:30:00,11.126999999999999
2025-07-25T00:45:00,11.126999999999999
2025-07-25T01:00:00,10.367
2025-07-25T01:15:00,10.367
2025-07-25T01:30:00,10.367
2025-07-25T01:45:00,10.367
2025-07-25T02:00:00,9.705
2025-07-25T02:15:00,9.705
2025-07-25T02:30:00,9.705
2025-07-25T02:45:00,9.705
2025-07-25T03:00:00,9.294
2025-07-25T03:15:00,9.294
2025-07-25T03:30:00,9.294
2025-07-25T03:45:00,9.294
2025-07-25T04:00:00,9.697
2025-07-25T04:15:00,9.697
2025-07-25T04:30:00,9.697
2025-07-25T04:45:00,9.697
2025-07-25T05:00:00,9.82
2025-07-25T05:15:00,9.82
2025-07-25T05:30:00,9.82
2025-07-25T05:45:00,9.82
2025-07-25T06:00:00,10.887
2025-07-25T06:15:00,10.887
2025-07-25T06:30:00,10.887
2025-07-25T06:45:00,10.887
2025-07-25T07:00:00,11.295
2025-07-25T07:15:00,11.295
2025-07-25T07:30:00,11.295
2025-07-25T07:45:00,11.295
2025-07-25T08:00:00,11.084999999999999
2025-07-25T08:15:00,11.084999999999999
2025-07-25T08:30:00,11.084999999999999
2025-07-25T08:45:00,11.084999999999999
2025-07-25T09:00:00,9.82
2025-07-25T09:15:00,9.82
2025-07-25T09:30:00,9.82
2025-07-25T09:45:00,9.82
2025-07-25T10:00:00,9.408
2025-07-25T10:15:00,9.408
2025-07-25T10:30:00,9.408
2025-07-25T10:45:00,9.408
2025-07-25T11:00:00,8.515
2025-07-25T11:15:00,8.515
2025-07-25T11:30:00,8.515
2025-07-25T11:45:00,8.515
2025-07-25T12:00:00,8.309000000000001
2025-07-25T12:15:00,8.309000000000001
2025-07-25T12:30:00,8.309000000000001
2025-07-25T12:45:00,8.309000000000001
2025-07-25T13:00:00,7.87
2025-07-25T13:15:00,7.87
2025-07-25T13:30:00,7.87
2025-07-25T13:45:00,7.87
2025-07-25T14:00:00,7.631
2025-07-25T14:15:00,7.631
2025-07-25T14:30:00,7.631
2025-07-25T14:45:00,7.631
2025-07-25T15:00:00,7.927
2025-07-25T15:15:00,7.927
2025-07-25T15:30:00,7.927
2025-07-25T15:45:00,7.927
2025-07-25T16:00:00,8.109
2025-07-25T16:15:00,8.109
2025-07-25T16:30:00,8.109
2025-07-25T16:45:00,8.109
2025-07-25T17:00:00,8.402
2025-07-25T17:15:00,8.402
2025-07-25T17:30:00,8.402
2025-07-25T17:45:00,8.402
2025-07-25T18:00:00,9.045
2025-07-25T18:15:00,9.045
2025-07-25T18:30:00,9.045
2025-07-25T18:45:00,9.045
2025-07-25T19:00:00,10.181000000000001
2025-07-25T19:15:00,10.181000000000001
2025-07-25T19:30:00,10.181000000000001
2025-07-25T19:45:00,10.181000000000001
2025-07-25T20:00:00,10.928
2025-07-25T20:15:00,10.928
2025-07-25T20:30:00,10.928
2025-07-25T20:45:00,10.928
2025-07-25T21:00:00,12.120999999999999
2025-07-25T21:15:00,12.120999999999999
2025-07-25T21:30:00,12.120999999999999
2025-07-25T21:45:00,12.120999999999999
2025-07-25T22:00:00,11.26
2025-07-25T22:15:00,11.26
2025-07-25T22:30:00,11.26
2025-07-25T22:45:00,11.26
2025-07-25T23:00:00,11.025
2025-07-25T23:15:00,11.025
2025-07-25T23:30:00,11.025
2025-07-25T23:45:00,11.025
2025-07-26T00:00:00,10.676
2025-07-26T00:15:00,10.676
2025-07-26T00:30:00,10.676
2025-07-26T00:45:00,10.676
2025-07-26T01:00:00,10.07
2025-07-26T01:15:00,10.07
2025-07-26T01:30:00,10.07
2025-07-26T01:45:00,10.07
2025-07-26T02:00:00,9.773
2025-07-26T02:15:00,9.773
2025-07-26T02:30:00,9.773
2025-07-26T02:45:00,9.773
2025-07-26T03:00:00,9.665000000000001
2025-07-26T03:15:00,9.665000000000001
2025-07-26T03:30:00,9.665000000000001
2025-07-26T03:45:00,9.665000000000001
2025-07-26T04:00:00,9.645
2025-07-26T04:15:00,9.645
2025-07-26T04:30:00,9.645
2025-07-26T04:45:00,9.645
2025-07-26T05:00:00,9.489
2025-07-26T05:15:00,9.489
2025-07-26T05:30:00,9.489
2025-07-26T05:45:00,9.489
2025-07-26T06:00:00,9.713
2025-07-26T06:15:00,9.713
2025-07-26T06:30:00,9.713
2025-07-26T06:45:00,9.713
2025-07-26T07:00:00,9.61
2025-07-26T07:15:00,9.61
2025-07-26T07:30:00,9.61
2025-07-26T07:45:00,9.61
2025-07-26T08:00:00,8.796
2025-07-26T08:15:00,8.796
2025-07-26T08:30:00,8.796
2025-07-26T08:45:00,8.796
2025-07-26T09:00:00,8.584999999999999
2025-07-26T09:15:00,8.584999999999999
2025-07-26T09:30:00,8.584999999999999
2025-07-26T09:45:00,8.584999999999999
2025-07-26T10:00:00,7.9590000000000005
2025-07-26T10:15:00,7.9590000000000005
2025-07-26T10:30:00,7.9590000000000005
2025-07-26T10:45:00,7.9590000000000005
2025-07-26T11:00:00,7.5200000000000005
2025-07-26T11:15:00,7.5200000000000005
2025-07-26T11:30:00,7.5200000000000005
2025-07-26T11:45:00,7.5200000000000005
2025-07-26T12:00:00,6.642
2025-07-26T12:15:00,6.642
2025-07-26T12:30:00,6.642
2025-07-26T12:45:00,6.642
2025-07-26T13:00:00,4.987
2025-07-26T13:15:00,4.987
2025-07-26T13:30:00,4.987
2025-07-26T13:45:00,4.987
2025-07-26T14:00:00,5.009
2025-07-26T14:15:00,5.009
2025-07-26T14:30:00,5.009
2025-07-26T14:45:00,5.009
2025-07-26T15:00:00,6.8069999999999995
2025-07-26T15:15:00,6.8069999999999995
2025-07-26T15:30:00,6.8069999999999995
2025-07-26T15:45:00,6.8069999999999995
2025-07-26T16:00:00,7.481
2025-07-26T16:15:00,7.481
2025-07-26T16:30:00,7.481
2025-07-26T16:45:00,7.481
2025-07-26T17:00:00,8.42
2025-07-26T17:15:00,8.42
2025-07-26T17:30:00,8.42
2025-07-26T17:45:00,8.42
2025-07-26T18:00:00,9.82
2025-07-26T18:15:00,9.82
2025-07-26T18:30:00,9.82
2025-07-26T18:45:00,9.82
2025-07-26T19:00:00,10.66
2025-07-26T19:15:00,10.66
2025-07-26T19:30:00,10.66
2025-07-26T19:45:00,10.66
2025-07-26T20:00:00,12.195
2025-07-26T20:15:00,12.195
2025-07-26T20:30:00,12.195
2025-07-26T20:45:00,12.195
2025-07-26T21:00:00,12.706999999999999
2025-07-26T21:15:00,12.706999999999999
2025-07-26T21:30:00,12.706999999999999
2025-07-26T21:45:00,12.706999999999999
2025-07-26T22:00:00,11.672
2025-07-26T22:15:00,11.672
2025-07-26T22:30:00,11.672
2025-07-26T22:45:00,11.672
2025-07-26T23:00:00,10.879999999999999
2025-07-26T23:15:00,10.879999999999999
2025-07-26T23:30:00,10.879999999999999
2025-07-26T23:45:00,10.879999999999999
2025-07-27T00:00:00,10.464
2025-07-27T00:15:00,10.464
2025-07-27T00:30:00,10.464
2025-07-27T00:45:00,10.464
2025-07-27T01:00:00,9.947
2025-07-27T01:15:00,9.947
2025-07-27T01:30:00,9.947
2025-07-27T01:45:00,9.947
2025-07-27T02:00:00,9.501000000000001
2025-07-27T02:15:00,9.501000000000001
2025-07-27T02:30:00,9.501000000000001
2025-07-27T02:45:00,9.501000000000001
2025-07-27T03:00:00,9.206999999999999
2025-07-27T03:15:00,9.206999999999999
2025-07-27T03:30:00,9.206999999999999
2025-07-27T03:45:00,9.206999999999999
2025-07-27T04:00:00,9.199
2025-07-27T04:15:00,9.199
2025-07-27T04:30:00,9.199
2025-07-27T04:45:00,9.199
2025-07-27T05:00:00,8.988
2025-07-27T05:15:00,8.988
2025-07-27T05:30:00,8.988
2025-07-27T05:45:00,8.988
2025-07-27T06:00:00,8.879000000000001
2025-07-27T06:15:00,8.879000000000001
2025-07-27T06:30:00,8.879000000000001
2025-07-27T06:45:00,8.879000000000001
2025-07-27T07:00:00,8.658
2025-07-27T07:15:00,8.658
2025-07-27T07:30:00,8.658
2025-07-27T07:45:00,8.658
2025-07-27T08:00:00,8.376000000000001
2025-07-27T08:15:00,8.376000000000001
2025-07-27T08:30:00,8.376000000000001
2025-07-27T08:45:00,8.376000000000001
2025-07-27T09:00:00,8.171
2025-07-27T09:15:00,8.171
2025-07-27T09:30:00,8.171
2025-07-27T09:45:00,8.171
2025-07-27T10:00:00,7.590999999999999
2025-07-27T10:15:00,7.590999999999999
2025-07-27T10:30:00,7.590999999999999
2025-07-27T10:45:00,7.590999999999999
2025-07-27T11:00:00,7.052
2025-07-27T11:15:00,7.052
2025-07-27T11:30:00,7.052
2025-07-27T11:45:00,7.052
2025-07-27T12:00:00,4.593
2025-07-27T12:15:00,4.593
2025-07-27T12:30:00,4.593
2025-07-27T12:45:00,4.593
2025-07-27T13:00:00,1.504
2025-07-27T13:15:00,1.504
2025-07-27T13:30:00,1.504
2025-07-27T13:45:00,1.504
2025-07-27T14:00:00,0.885
2025-07-27T14:15:00,0.885
2025-07-27T14:30:00,0.885
2025-07-27T14:45:00,0.885
2025-07-27T15:00:00,1.73
2025-07-27T15:15:00,1.73
2025-07-27T15:30:00,1.73
2025-07-27T15:45:00,1.73
2025-07-27T16:00:00,4.574
2025-07-27T16:15:00,4.574
2025-07-27T16:30:00,4.574
2025-07-27T16:45:00,4.574
2025-07-27T17:00:00,8.236
2025-07-27T17:15:00,8.236
2025-07-27T17:30:00,8.236
2025-07-27T17:45:00,8.236
2025-07-27T18:00:00,9.565999999999999
2025-07-27T18:15:00,9.565999999999999
2025-07-27T18:30:00,9.565999999999999
2025-07-27T18:45:00,9.565999999999999
2025-07-27T19:00:00,10.247
2025-07-27T19:15:00,10.247
2025-07-27T19:30:00,10.247
2025-07-27T19:45:00,10.247
2025-07-27T20:00:00,10.795
2025-07-27T20:15:00,10.795
2025-07-27T20:30:00,10.795
2025-07-27T20:45:00,10.795
2025-07-27T21:00:00,11.471
2025-07-27T21:15:00,11.471
2025-07-27T21:30:00,11.471
2025-07-27T21:45:00,11.471
2025-07-27T22:00:00,10.733
2025-07-27T22:15:00,10.733
2025-07-27T22:30:00,10.733
2025-07-27T22:45:00,10.733
2025-07-27T23:00:00,10.269
2025-07-27T23:15:00,10.269
2025-07-27T23:30:00,10.269
2025-07-27T23:45:00,10.269
2025-07-28T00:00:00,10.0
2025-07-28T00:15:00,10.0
2025-07-28T00:30:00,10.0
2025-07-28T00:45:00,10.0
2025-07-28T01:00:00,8.876999999999999
2025-07-28T01:15:00,8.876999999999999
2025-07-28T01:30:00,8.876999999999999
2025-07-28T01:45:00,8.876999999999999
2025-07-28T02:00:00,8.35
2025-07-28T02:15:00,8.35
2025-07-28T02:30:00,8.35
2025-07-28T02:45:00,8.35
2025-07-28T03:00:00,7.9670000000000005
2025-07-28T03:15:00,7.9670000000000005
2025-07-28T03:30:00,7.9670000000000005
2025-07-28T03:45:00,7.9670000000000005
2025-07-28T04:00:00,7.9510000000000005
2025-07-28T04:15:00,7.9510000000000005
2025-07-28T04:30:00,7.9510000000000005
2025-07-28T04:45:00,7.9510000000000005
2025-07-28T05:00:00,8.952
2025-07-28T05:15:00,8.952
2025-07-28T05:30:00,8.952
2025-07-28T05:45:00,8.952
2025-07-28T06:00:00,10.888
2025-07-28T06:15:00,10.888
2025-07-28T06:30:00,10.888
2025-07-28T06:45:00,10.888
2025-07-28T07:00:00,12.197
2025-07-28T07:15:00,12.197
2025-07-28T07:30:00,12.197
2025-07-28T07:45:00,12.197
2025-07-28T08:00:00,11.837
2025-07-28T08:15:00,11.837
2025-07-28T08:30:00,11.837
2025-07-28T08:45:00,11.837
2025-07-28T09:00:00,10.545
2025-07-28T09:15:00,10.545
2025-07-28T09:30:00,10.545
2025-07-28T09:45:00,10.545
2025-07-28T10:00:00,9.725
2025-07-28T10:15:00,9.725
2025-07-28T10:30:00,9.725
2025-07-28T10:45:00,9.725
2025-07-28T11:00:00,9.096
2025-07-28T11:15:00,9.096
2025-07-28T11:30:00,9.096
2025-07-28T11:45:00,9.096
2025-07-28T12:00:00,8.179
2025-07-28T12:15:00,8.179
2025-07-28T12:30:00,8.179
2025-07-28T12:45:00,8.179
2025-07-28T13:00:00,7.752
2025-07-28T13:15:00,7.752
2025-07-28T13:30:00,7.752
2025-07-28T13:45:00,7.752
2025-07-28T14:00:00,6.833
2025-07-28T14:15:00,6.833
2025-07-28T14:30:00,6.833
2025-07-28T14:45:00,6.833
2025-07-28T15:00:00,7.397
2025-07-28T15:15:00,7.397
2025-07-28T15:30:00,7.397
2025-07-28T15:45:00,7.397
2025-07-28T16:00:00,7.728
2025-07-28T16:15:00,7.728
2025-07-28T16:30:00,7.728
2025-07-28T16:45:00,7.728
2025-07-28T17:00:00,8.812000000000001
2025-07-28T17:15:00,8.812000000000001
2025-07-28T17:30:00,8.812000000000001
2025-07-28T17:45:00,8.812000000000001
2025-07-28T18:00:00,9.72
2025-07-28T18:15:00,9.72
2025-07-28T18:30:00,9.72
2025-07-28T18:45:00,9.72
2025-07-28T19:00:00,10.359
2025-07-28T19:15:00,10.359
2025-07-28T19:30:00,10.359
2025-07-28T19:45:00,10.359
2025-07-28T20:00:00,11.414
2025-07-28T20:15:00,11.414
2025-07-28T20:30:00,11.414
2025-07-28T20:45:00,11.414
2025-07-28T21:00:00,11.434000000000001
2025-07-28T21:15:00,11.434000000000001
2025-07-28T21:30:00,11.434000000000001
2025-07-28T21:45:00,11.434000000000001
2025-07-28T22:00:00,10.526
2025-07-28T22:15:00,10.526
2025-07-28T22:30:00,10.526
2025-07-28T22:45:00,10.526
2025-07-28T23:00:00,9.243
2025-07-28T23:15:00,9.243
2025-07-28T23:30:00,9.243
2025-07-28T23:45:00,9.243
2025-07-29T00:00:00,8.751000000000001
2025-07-29T00:15:00,8.751000000000001
2025-07-29T00:30:00,8.751000000000001
2025-07-29T00:45:00,8.751000000000001
2025-07-29T01:00:00,8.41
2025-07-29T01:15:00,8.41
2025-07-29T01:30:00,8.41
2025-07-29T01:45:00,8.41
2025-07-29T02:00:00,8.290000000000001
2025-07-29T02:15:00,8.290000000000001
2025-07-29T02:30:00,8.290000000000001
2025-07-29T02:45:00,8.290000000000001
2025-07-29T03:00:00,8.209999999999999
2025-07-29T03:15:00,8.209999999999999
2025-07-29T03:30:00,8.209999999999999
2025-07-29T03:45:00,8.209999999999999
2025-07-29T04:00:00,8.389
2025-07-29T04:15:00,8.389
2025-07-29T04:30:00,8.389
2025-07-29T04:45:00,8.389
2025-07-29T05:00:00,9.288
2025-07-29T05:15:00,9.288
2025-07-29T05:30:00,9.288
2025-07-29T05:45:00,9.288
2025-07-29T06:00:00,10.107
2025-07-29T06:15:00,10.107
2025-07-29T06:30:00,10.107
2025-07-29T06:45:00,10.107
2025-07-29T07:00:00,10.925
2025-07-29T07:15:00,10.925
2025-07-29T07:30:00,10.925
2025-07-29T07:45:00,10.925
2025-07-29T08:00:00,9.902
2025-07-29T08:15:00,9.902
2025-07-29T08:30:00,9.902
2025-07-29T08:45:00,9.902
2025-07-29T09:00:00,8.02
2025-07-29T09:15:00,8.02
2025-07-29T09:30:00,8.02
2025-07-29T09:45:00,8.02
2025-07-29T10:00:00,6.6370000000000005
2025-07-29T10:15:00,6.6370000000000005
2025-07-29T10:30:00,6.6370000000000005
2025-07-29T10:45:00,6.6370000000000005
2025-07-29T11:00:00,5.4
2025-07-29T11:15:00,5.4
2025-07-29T11:30:00,5.4
2025-07-29T11:45:00,5.4
2025-07-29T12:00:00,2.56
2025-07-29T12:15:00,2.56
2025-07-29T12:30:00,2.56
2025-07-29T12:45:00,2.56
2025-07-29T13:00:00,0.434
2025-07-29T13:15:00,0.434
2025-07-29T13:30:00,0.434
2025-07-29T13:45:00,0.434
2025-07-29T14:00:00,0.10700000000000001
2025-07-29T14:15:00,0.10700000000000001
2025-07-29T14:30:00,0.10700000000000001
2025-07-29T14:45:00,0.10700000000000001
2025-07-29T15:00:00,0.62
2025-07-29T15:15:00,0.62
2025-07-29T15:30:00,0.62
2025-07-29T15:45:00,0.62
2025-07-29T16:00:00,4.441
2025-07-29T16:15:00,4.441
2025-07-29T16:30:00,4.441
2025-07-29T16:45:00,4.441
2025-07-29T17:00:00,7.824
2025-07-29T17:15:00,7.824
2025-07-29T17:30:00,7.824
2025-07-29T17:45:00,7.824
2025-07-29T18:00:00,9.481
2025-07-29T18:15:00,9.481
2025-07-29T18:30:00,9.481
2025-07-29T18:45:00,9.481
2025-07-29T19:00:00,10.532
2025-07-29T19:15:00,10.532
2025-07-29T19:30:00,10.532
2025-07-29T19:45:00,10.532
2025-07-29T20:00:00,12.356
2025-07-29T20:15:00,12.356
2025-07-29T20:30:00,12.356
2025-07-29T20:45:00,12.356
2025-07-29T21:00:00,12.601
2025-07-29T21:15:00,12.601
2025-07-29T21:30:00,12.601
2025-07-29T21:45:00,12.601
2025-07-29T22:00:00,11.193999999999999
2025-07-29T22:15:00,11.193999999999999
2025-07-29T22:30:00,11.193999999999999
2025-07-29T22:45:00,11.193999999999999
2025-07-29T23:00:00,10.206999999999999
2025-07-29T23:15:00,10.206999999999999
2025-07-29T23:30:00,10.206999999999999
2025-07-29T23:45:00,10.206999999999999
2025-07-30T00:00:00,9.492
2025-07-30T00:15:00,9.492
2025-07-30T00:30:00,9.492
2025-07-30T00:45:00,9.492
2025-07-30T01:00:00,9.088
2025-07-30T01:15:00,9.088
2025-07-30T01:30:00,9.088
2025-07-30T01:45:00,9.088
2025-07-30T02:00:00,8.693000000000001
2025-07-30T02:15:00,8.693000000000001
2025-07-30T02:30:00,8.693000000000001
2025-07-30T02:45:00,8.693000000000001
2025-07-30T03:00:00,8.324
2025-07-30T03:15:00,8.324
2025-07-30T03:30:00,8.324
2025-07-30T03:45:00,8.324
2025-07-30T04:00:00,8.489
2025-07-30T04:15:00,8.489
2025-07-30T04:30:00,8.489
2025-07-30T04:45:00,8.489
2025-07-30T05:00:00,9.472
2025-07-30T05:15:00,9.472
2025-07-30T05:30:00,9.472
2025-07-30T05:45:00,9.472
2025-07-30T06:00:00,10.038
2025-07-30T06:15:00,10.038
2025-07-30T06:30:00,10.038
2025-07-30T06:45:00,10.038
2025-07-30T07:00:00,9.747
2025-07-30T07:15:00,9.747
2025-07-30T07:30:00,9.747
2025-07-30T07:45:00,9.747
2025-07-30T08:00:00,9.388
2025-07-30T08:15:00,9.388
2025-07-30T08:30:00,9.388
2025-07-30T08:45:00,9.388
2025-07-30T09:00:00,7.901999999999999
2025-07-30T09:15:00,7.901999999999999
2025-07-30T09:30:00,7.901999999999999
2025-07-30T09:45:00,7.901999999999999
2025-07-30T10:00:00,6.329
2025-07-30T10:15:00,6.329
2025-07-30T10:30:00,6.329
2025-07-30T10:45:00,6.329
2025-07-30T11:00:00,4.043
2025-07-30T11:15:00,4.043
2025-07-30T11:30:00,4.043
2025-07-30T11:45:00,4.043
2025-07-30T12:00:00,2.479
2025-07-30T12:15:00,2.479
2025-07-30T12:30:00,2.479
2025-07-30T12:45:00,2.479
2025-07-30T13:00:00,1.7690000000000001
2025-07-30T13:15:00,1.7690000000000001
2025-07-30T13:30:00,1.7690000000000001
2025-07-30T13:45:00,1.7690000000000001
2025-07-30T14:00:00,1.0699999999999998
2025-07-30T14:15:00,1.0699999999999998
2025-07-30T14:30:00,1.0699999999999998
2025-07-30T14:45:00,1.0699999999999998
2025-07-30T15:00:00,2.803
2025-07-30T15:15:00,2.803
2025-07-30T15:30:00,2.803
2025-07-30T15:45:00,2.803
2025-07-30T16:00:00,4.561
2025-07-30T16:15:00,4.561
2025-07-30T16:30:00,4.561
2025-07-30T16:45:00,4.561
2025-07-30T17:00:00,7.5680000000000005
2025-07-30T17:15:00,7.5680000000000005
2025-07-30T17:30:00,7.5680000000000005
2025-07-30T17:45:00,7.5680000000000005
2025-07-30T18:00:00,9.397
2025-07-30T18:15:00,9.397
2025-07-30T18:30:00,9.397
2025-07-30T18:45:00,9.397
2025-07-30T19:00:00,10.186
2025-07-30T19:15:00,10.186
2025-07-30T19:30:00,10.186
2025-07-30T19:45:00,10.186
2025-07-30T20:00:00,10.907
2025-07-30T20:15:00,10.907
2025-07-30T20:30:00,10.907
2025-07-30T20:45:00,10.907
2025-07-30T21:00:00,10.9
2025-07-30T21:15:00,10.9
2025-07-30T21:30:00,10.9
2025-07-30T21:45:00,10.9
2025-07-30T22:00:00,10.4
2025-07-30T22:15:00,10.4
2025-07-30T22:30:00,10.4
2025-07-30T22:45:00,10.4
2025-07-30T23:00:00,9.241
2025-07-30T23:15:00,9.241
2025-07-30T23:30:00,9.241
2025-07-30T23:45:00,9.241
2025-07-31T00:00:00,8.893
2025-07-31T00:15:00,8.893
2025-07-31T00:30:00,8.893
2025-07-31T00:45:00,8.893
2025-07-31T01:00:00,8.211
2025-07-31T01:15:00,8.211
2025-07-31T01:30:00,8.211
2025-07-31T01:45:00,8.211
2025-07-31T02:00:00,7.9
2025-07-31T02:15:00,7.9
2025-07-31T02:30:00,7.9
2025-07-31T02:45:00,7.9
2025-07-31T03:00:00,7.726999999999999
