Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_33051782;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_33051782;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_33051782;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_33051782;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_33051782;Unnamed: 32
2024-07-07 02:10:00;;29,34143;;0,0;30,21;0,0;0,0;1,98;0,0;32,19;0,0;0,0;0,0;419,1;-   0,90   ;17,0;50,7;;;16,0;;;0,0;0,0;70,8;2,0;;;2,0;;;
2024-07-07 02:15:00;;19,98414;;0,0;22,71;0,0;0,0;0,0;0,0;22,71;0,0;0,0;0,0;419,5;-   0,60   ;17,0;50,3;;;16,0;;;0,0;0,0;70,8;0,0;;;0,0;;;
2024-07-07 02:20:00;;27,13927;;0,0;28,05;0,0;0,0;1,98;0,0;30,03;0,0;0,0;0,0;419,1;-   0,90   ;17,0;50,0;;;16,0;;;0,0;0,0;70,8;2,0;;;2,0;;;
2024-07-07 02:25:00;;32,0021;;0,0;33,03;0,0;0,0;3,0;0,0;36,02;0,0;0,0;0,0;418,7;-   1,20   ;17,0;49,6;;;16,0;;;0,0;0,0;70,8;2,0;;;3,0;;;
2024-07-07 02:30:00;;31,38779;;0,0;34,31;0,0;0,0;0,0;0,0;34,31;0,0;0,0;0,0;418,7;-   0,90   ;17,0;49,2;;;16,0;;;0,0;0,0;70,7;0,0;;;0,0;;;
2024-07-07 02:35:00;;31,16669;;0,0;32,02;0,0;0,0;1,98;0,0;34,01;0,0;0,0;0,0;418,7;   0,00   ;17,0;48,9;;;16,0;;;0,0;0,0;70,8;2,0;;;2,0;;;
2024-07-07 02:40:00;;19,98749;;0,0;21,8;0,0;0,0;1,0;0,0;22,8;0,0;0,0;0,0;419,1;-   0,60   ;17,0;48,5;;;16,0;;;0,0;0,0;70,8;1,0;;;1,0;;;
2024-07-07 02:45:00;;22,13481;;0,0;22,95;0,0;0,0;1,95;0,0;24,91;0,0;0,0;0,0;419,1;-   0,50   ;17,0;48,2;;;16,0;;;0,0;0,0;70,7;2,0;;;2,0;;;
2024-07-07 02:50:00;;18,24376;;0,0;20,07;0,0;0,0;0,0;0,0;20,07;0,0;0,0;0,0;419,5;-   0,50   ;17,0;47,8;;;16,0;;;0,0;0,0;70,8;1,0;;;0,0;;;
2024-07-07 02:55:00;;18,02796;;0,0;19,81;0,0;0,0;1,97;0,0;21,78;0,0;0,0;0,0;419,5;-   0,60   ;17,0;47,5;;;16,0;;;0,0;0,0;70,8;1,0;;;2,0;;;
2024-07-07 03:00:00;;21,05461;;0,0;23,01;0,0;0,0;1,0;0,0;24,01;0,0;0,0;0,0;419,1;-   0,70   ;17,0;47,1;;;16,0;;;0,0;0,0;70,7;1,0;;;1,0;;;
2024-07-07 03:05:00;;24,85543;;0,0;25,64;0,0;0,0;1,98;0,0;27,62;0,0;0,0;0,0;419,1;-   0,80   ;17,0;46,7;;;16,0;;;0,0;0,0;70,7;2,0;;;2,0;;;
2024-07-07 03:10:00;;35,72528;;0,0;37,69;0,0;0,0;1,0;0,0;38,69;0,0;0,0;0,0;418,7;-   1,10   ;17,0;46,4;;;16,0;;;0,0;0,0;70,8;1,0;;;1,0;;;
2024-07-07 03:15:00;;33,63247;;0,0;35,52;0,0;0,0;2,0;0,0;37,51;0,0;0,0;0,0;418,7;-   0,80   ;17,0;46,0;;;16,0;;;0,0;0,0;70,7;1,0;;;2,0;;;
2024-07-07 03:20:00;;31,13843;;0,0;31,99;0,0;0,0;2,0;0,0;33,99;0,0;0,0;0,0;418,3;-   1,00   ;17,0;45,6;;;16,0;;;0,0;0,0;70,7;2,0;;;2,0;;;
2024-07-07 03:25:00;;29,75377;;0,0;31,58;0,0;0,0;1,99;0,0;33,57;0,0;0,0;0,0;418,7;-   0,70   ;17,0;45,3;;;16,0;;;0,0;0,0;70,8;1,0;;;2,0;;;
2024-07-07 03:30:00;;24,95165;;0,0;27,8;0,0;0,0;0,0;0,0;27,8;0,0;0,0;0,0;419,1;-   0,70   ;17,0;44,9;;;16,0;;;0,0;0,0;70,8;0,0;;;0,0;;;
2024-07-07 03:35:00;;23,88455;;0,0;24,72;0,0;0,0;0,99;0,0;25,71;0,0;0,0;0,0;418,7;-   0,70   ;17,0;44,5;;;16,0;;;0,0;0,0;70,7;2,0;;;1,0;;;
2024-07-07 03:40:00;;27,23045;;0,0;29,08;0,0;0,0;1,0;0,0;30,08;0,0;0,0;0,0;418,7;-   0,80   ;17,0;44,2;;;16,0;;;0,0;0,0;70,9;1,0;;;1,0;;;
2024-07-07 03:45:00;;28,48833;;0,0;30,37;0,0;0,0;1,99;0,0;32,36;0,0;0,0;0,0;418,7;-   0,70   ;17,0;43,8;;;16,0;;;0,0;0,0;70,8;1,0;;;2,0;;;
2024-07-07 03:50:00;;27,59144;;0,0;29,48;0,0;0,0;1,0;0,0;30,48;0,0;0,0;0,0;418,7;-   0,70   ;17,0;43,5;;;16,0;;;0,0;0,0;70,7;1,0;;;1,0;;;
2024-07-07 03:55:00;;23,09073;;0,0;24,91;0,0;0,0;1,98;0,0;26,89;0,0;0,0;0,0;418,7;-   0,70   ;17,0;43,1;;;16,0;;;0,0;0,0;70,7;1,0;;;2,0;;;
2024-07-07 04:00:00;;22,01913;;0,0;22,89;0,0;0,0;1,97;0,0;24,86;0,0;0,0;0,0;419,1;-   0,80   ;17,0;42,7;;;16,0;;;0,0;0,0;70,7;2,0;;;2,0;;;
2024-07-07 04:05:00;;21,12651;;0,0;23,93;0,0;0,0;0,0;0,0;23,93;0,0;0,0;0,0;419,1;-   0,60   ;17,0;42,4;;;16,0;;;0,0;0,0;70,7;0,0;;;0,0;;;
2024-07-07 04:10:00;;22,41334;;0,0;23,3;0,0;0,0;1,99;0,0;25,28;0,0;0,0;0,0;419,1;-   0,50   ;17,0;42,0;;;16,0;;;0,0;0,0;70,8;2,0;;;2,0;;;
2024-07-07 04:15:00;;20,8687;;0,0;22,78;0,0;0,0;1,0;0,0;23,78;0,0;0,0;0,0;418,7;-   0,80   ;17,0;41,7;;;16,0;;;0,0;0,0;70,7;1,0;;;1,0;;;
2024-07-07 04:20:00;;33,41177;;0,0;33,35;0,0;0,0;2,99;0,0;36,33;0,0;0,0;0,0;418,3;-   1,00   ;17,0;41,3;;;16,0;;;0,0;0,0;70,8;3,0;;;3,0;;;
2024-07-07 04:25:00;;34,25491;;0,0;37,17;0,0;0,0;0,0;0,0;37,17;0,0;0,0;0,0;418,3;-   1,00   ;17,0;40,9;;;16,0;;;0,0;0,0;70,8;0,0;;;0,0;;;
2024-07-07 04:30:00;;29,31021;;0,0;31,19;0,0;0,0;2,0;0,0;33,19;0,0;0,0;0,0;418,7;-   0,70   ;17,0;40,6;;;16,0;;;0,0;0,0;70,8;1,0;;;2,0;;;
2024-07-07 04:35:00;;50,66658;;0,0;50,84;0,01;0,01;4,0;0,03;54,84;0,0;0,0;0,0;418,7;-   0,60   ;17,0;39,9;;;16,0;;;0,0;0,0;70,8;3,0;;;4,0;;;
2024-07-07 04:40:00;;22,00269;;0,0;22,95;0,0;0,0;1,98;0,0;24,93;0,0;0,0;0,0;418,7;-   1,00   ;17,0;39,6;;;16,0;;;0,0;0,0;70,9;2,0;;;2,0;;;
2024-07-07 04:45:00;;24,45263;;0,0;25,16;0,0;0,0;1,99;0,0;27,15;0,0;0,0;0,0;418,7;-   0,60   ;16,0;39,2;;;16,0;;;0,0;0,0;70,8;2,0;;;2,0;;;
2024-07-07 04:50:00;;23,08204;;0,0;25,98;0,0;0,0;0,0;0,0;25,98;0,0;0,0;0,0;418,7;-   0,70   ;16,0;38,9;;;16,0;;;0,0;0,0;70,8;0,0;;;0,0;;;
2024-07-07 04:55:00;;28,13046;;0,0;29,07;0,0;0,0;2,99;0,0;32,06;0,0;0,0;0,0;418,7;-   0,40   ;16,0;38,5;;;16,0;;;0,0;0,0;70,8;2,0;;;3,0;;;
2024-07-07 05:00:00;;29,81228;;0,0;31,68;0,0;0,0;0,0;0,0;31,68;0,0;0,0;0,0;418,3;-   0,80   ;16,0;38,1;;;16,0;;;0,0;0,0;70,7;1,0;;;0,0;;;
2024-07-07 05:05:00;;29,50068;;0,0;31,43;0,0;0,0;2,99;0,0;34,42;0,0;0,0;0,0;418,3;-   1,00   ;16,0;37,8;;;16,0;;;0,0;0,0;70,7;1,0;;;3,0;;;
2024-07-07 05:10:00;;24,10667;;0,0;25,97;0,0;0,0;0,0;0,0;25,97;0,0;0,0;0,0;418,7;-   0,70   ;16,0;37,4;;;16,0;;;0,0;0,0;70,8;1,0;;;0,0;;;
2024-07-07 05:15:00;;25,82795;;0,0;27,66;0,0;0,0;1,98;0,0;29,64;0,0;0,0;0,0;418,7;-   0,70   ;16,0;37,1;;;16,0;;;0,0;0,0;70,7;1,0;;;2,0;;;
2024-07-07 05:20:00;;25,3551;;0,0;27,25;0,0;0,0;0,99;0,0;28,24;0,0;0,0;0,0;417,5;-   3,20   ;16,0;36,7;;;16,0;;;0,0;0,0;70,8;1,0;;;1,0;;;
2024-07-07 05:25:00;;23,57887;;0,0;25,52;0,0;0,0;1,0;0,0;26,52;0,0;0,0;0,0;418,7;-   0,70   ;16,0;36,3;;;16,0;;;0,0;0,0;70,7;1,0;;;1,0;;;
2024-07-07 05:30:00;;30,51875;;0,0;30,6;0,01;0,03;3,0;0,04;33,6;0,0;0,0;0,0;417,9;-   1,00   ;16,0;35,9;;;16,0;;;0,0;0,0;70,7;3,0;;;3,0;;;
2024-07-07 05:35:00;;33,78554;;0,0;35,67;0,0;0,07;1,0;0,07;36,67;0,0;0,0;0,0;417,9;-   1,00   ;16,0;35,6;;;16,0;;;0,0;0,0;70,8;1,0;;;1,0;;;
2024-07-07 05:40:00;;35,69712;;0,0;37,71;0,02;0,13;2,0;0,14;39,71;0,0;0,0;0,0;417,9;-   1,00   ;16,0;35,2;;;16,0;;;0,0;0,0;70,7;1,0;;;2,0;;;
2024-07-07 05:45:00;;24,33133;;0,0;26,34;0,0;0,15;0,0;0,15;26,34;0,0;0,0;0,0;418,3;-   0,70   ;16,0;34,9;;;16,0;;;0,0;0,0;70,8;1,0;;;0,0;;;
2024-07-07 05:50:00;;16,11477;;0,0;18,05;0,02;0,24;2,0;0,26;20,05;0,0;0,0;0,0;419,1;-   0,50   ;16,0;34,6;;;16,0;;;0,0;0,0;70,8;1,0;;;2,0;;;
2024-07-07 05:55:00;;17,55529;;0,46;19,4;0,05;1,0;1,0;1,51;20,86;0,0;0,0;0,0;417,9;-   2,40   ;16,0;34,4;;;16,0;;;0,0;0,0;70,8;1,0;;;1,0;;;
2024-07-07 06:00:00;;17,40034;;0,66;19,38;0,0;1,0;1,0;1,66;21,04;0,0;0,0;0,0;418,7;-   0,50   ;16,0;34,1;;;16,0;;;0,0;0,0;70,7;1,0;;;1,0;;;
2024-07-07 06:05:00;;22,38934;;0,95;24,02;0,06;1,0;2,0;2,01;26,98;0,0;0,0;0,0;418,7;-   0,60   ;16,0;33,7;;;16,0;;;0,0;0,0;70,7;1,0;;;2,0;;;
2024-07-07 06:10:00;;28,85454;;2,26;29,2;0,0;1,0;1,0;3,26;32,46;0,0;0,0;0,0;418,3;-   0,80   ;16,0;33,4;;;16,0;;;0,0;0,0;71,8;1,0;;;1,0;;;
2024-07-07 06:15:00;;28,88258;;3,53;27,8;0,08;1,0;2,0;4,61;33,33;0,0;0,0;0,0;418,7;-   0,60   ;16,0;33,0;;;16,0;;;0,0;0,0;68,5;1,0;;;2,0;;;
2024-07-07 06:20:00;;26,84862;;4,05;25,22;0,0;1,0;1,0;5,05;30,27;0,0;0,0;0,0;418,7;-   0,50   ;16,0;32,7;;;16,0;;;0,0;0,0;70,4;1,0;;;1,0;;;
2024-07-07 06:25:00;;24,57243;;6,6;19,47;0,09;2,0;1,0;8,69;27,07;0,0;0,0;0,0;419,1;-   0,40   ;16,0;32,4;;;16,0;;;0,0;0,0;66,8;2,0;;;1,0;;;
2024-07-07 06:30:00;;24,65908;;10,73;16,55;0,18;1,0;2,0;11,91;29,28;0,0;0,0;0,0;419,1;-   0,40   ;16,0;32,2;;;16,0;;;0,0;0,0;65,4;1,0;;;2,0;;;
2024-07-07 06:35:00;;26,64682;;13,15;16,06;0,0;1,0;1,0;14,16;30,22;0,0;0,0;0,0;419,1;-   0,40   ;16,0;32,0;;;16,0;;;0,0;0,0;65,0;1,0;;;1,0;;;
2024-07-07 06:40:00;;27,13938;;15,92;12,79;0,26;2,0;2,0;18,19;30,71;0,0;0,0;0,0;419,1;-   0,30   ;16,0;32,0;;;16,0;;;0,0;0,0;90,1;2,0;;;2,0;;;
2024-07-07 06:45:00;;32,99394;;23,46;12,29;0,15;1,0;1,0;24,62;36,75;0,0;0,0;0,0;419,5;   0,00   ;16,0;31,8;;;16,0;;;0,0;0,0;91,3;1,0;;;1,0;;;
2024-07-07 06:50:00;;37,94474;;30,01;9,48;0,44;2,0;2,0;32,44;41,49;0,0;0,0;0,0;419,5;-   0,30   ;16,0;31,8;;;16,0;;;0,0;0,0;90,6;2,0;;;2,0;;;
2024-07-07 06:55:00;;34,42472;;36,18;1,93;1,79;0,0;1,0;37,96;39,11;0,0;0,0;0,0;420,3;   0,00   ;16,0;31,8;;;16,0;;;0,0;0,0;96,6;0,0;;;1,0;;;
2024-07-07 07:00:00;;30,39826;;30,75;1,29;10,91;2,0;1,0;43,65;33,04;0,0;0,0;0,0;421,1;   0,50   ;16,0;31,9;;;16,0;;;0,0;0,0;80,4;2,0;;;1,0;;;
2024-07-07 07:05:00;;57,60918;;27,04;30,66;15,87;4,0;4,0;46,91;61,7;0,0;0,0;0,0;421,1;   0,50   ;16,0;31,8;;;16,0;;;0,0;0,0;71,5;4,0;;;4,0;;;
2024-07-07 07:10:00;;22,76793;;25,77;0,72;16,91;0,0;1,0;42,68;27,49;0,0;0,0;0,0;421,5;   0,50   ;16,0;32,0;;;16,0;;;0,0;0,0;69,5;0,0;;;1,0;;;
2024-07-07 07:15:00;;23,5648;;23,72;1,06;22,77;2,0;2,0;48,49;26,79;0,0;0,0;0,0;422,3;   0,60   ;16,0;32,3;;;16,0;;;0,0;0,0;67,4;2,0;;;2,0;;;
2024-07-07 07:20:00;;20,72806;;23,84;0,01;29,97;0,0;0,0;53,81;23,85;0,0;0,0;0,0;423,1;   1,00   ;16,0;32,6;;;16,0;;;0,0;0,0;65,5;0,0;;;0,0;;;
2024-07-07 07:25:00;;24,8145;;25,28;0,7;45,26;2,0;2,0;72,54;27,98;0,0;0,0;0,0;423,9;   1,20   ;16,0;33,0;;;16,0;;;0,0;0,0;63,8;2,0;;;2,0;;;
2024-07-07 07:30:00;;24,70286;;27,06;0,01;38,52;1,0;1,0;66,59;28,07;0,0;0,0;0,0;423,5;   0,70   ;16,0;33,4;;;16,0;;;0,0;0,0;63,4;1,0;;;1,0;;;
2024-07-07 07:35:00;;24,16191;;25,4;0,97;33,73;1,0;1,0;60,14;27,37;0,0;0,0;0,0;423,9;   0,90   ;16,0;33,7;;;16,0;;;0,0;0,0;63,0;1,0;;;1,0;;;
2024-07-07 07:40:00;;20,0851;;22,36;0,02;45,27;1,0;1,0;68,63;23,38;0,0;0,0;0,0;424,3;   1,20   ;16,0;34,1;;;16,0;;;0,0;0,0;62,8;1,0;;;1,0;;;
2024-07-07 07:45:00;;20,61279;;22,3;0,51;35,9;1,0;2,0;59,2;24,81;0,0;0,0;0,0;424,3;   0,60   ;16,0;34,5;;;16,0;;;0,0;0,0;62,6;1,0;;;2,0;;;
2024-07-07 07:50:00;;22,94607;;25,16;0,04;36,34;1,0;1,0;62,49;26,2;0,0;0,0;0,0;423,9;   0,50   ;16,0;34,9;;;16,0;;;0,0;0,0;62,0;1,0;;;1,0;;;
2024-07-07 07:55:00;;30,17116;;31,43;1,1;16,56;1,0;2,0;49,0;34,53;0,0;0,0;0,0;423,1;   0,00   ;16,0;35,0;;;16,0;;;0,0;0,0;61,5;1,0;;;2,0;;;
2024-07-07 08:00:00;;33,62397;;33,71;1,05;19,57;2,0;2,0;55,28;36,76;0,0;0,0;0,0;423,5;   1,50   ;16,0;35,3;;;16,0;;;0,0;0,0;61,3;2,0;;;2,0;;;
2024-07-07 08:05:00;;34,42706;;36,43;0,57;4,48;1,0;1,0;41,91;38,0;0,0;0,0;0,0;422,7;   0,00   ;16,0;35,3;;;16,0;;;0,0;0,0;61,1;1,0;;;1,0;;;
2024-07-07 08:10:00;;32,51313;;32,73;1,31;17,34;2,0;3,0;52,07;37,03;0,0;0,0;0,0;423,5;   0,70   ;16,0;35,4;;;16,0;;;0,0;0,0;60,9;2,0;;;3,0;;;
2024-07-07 08:15:00;;28,15537;;31,52;0,03;37,46;0,0;0,0;68,98;31,54;0,0;0,0;0,0;424,7;   1,10   ;16,0;35,8;;;16,0;;;0,0;0,0;60,6;0,0;;;0,0;;;
2024-07-07 08:20:00;;24,03631;;24,66;0,53;42,24;2,0;2,0;68,9;27,19;0,0;0,0;0,0;425,1;   1,40   ;16,0;36,2;;;16,0;;;0,0;0,0;60,5;2,0;;;2,0;;;
2024-07-07 08:25:00;;23,60629;;26,63;0,01;50,23;0,0;0,0;76,86;26,64;0,0;0,0;0,0;425,5;   1,40   ;16,0;36,7;;;16,0;;;0,0;0,0;60,4;0,0;;;0,0;;;
2024-07-07 08:30:00;;25,86949;;27,24;0,4;52,42;1,0;2,0;80,66;29,64;0,0;0,0;0,0;425,9;   1,50   ;16,0;37,1;;;16,0;;;0,0;0,0;60,2;1,0;;;2,0;;;
2024-07-07 08:35:00;;22,637;;24,77;0,0;39,74;1,0;0,0;65,5;24,77;0,0;0,0;0,0;424,7;   0,70   ;16,0;37,5;;;16,0;;;0,0;0,0;60,1;1,0;;;0,0;;;
2024-07-07 08:40:00;;27,04198;;27,96;1,04;27,89;1,0;2,0;56,85;31,0;0,0;0,0;0,0;424,7;   0,80   ;16,0;37,9;;;16,0;;;0,0;0,0;59,9;1,0;;;2,0;;;
2024-07-07 08:45:00;;30,65509;;32,65;0,01;42,04;1,0;1,0;75,69;33,67;0,0;0,0;0,0;425,9;   1,50   ;16,0;38,3;;;16,0;;;0,0;0,0;59,8;1,0;;;1,0;;;
2024-07-07 08:50:00;;32,93848;;33,44;0,29;58,23;2,0;2,0;93,67;35,74;0,0;0,0;0,0;426,7;   1,80   ;16,0;38,9;;;16,0;;;0,0;0,0;59,7;2,0;;;2,0;;;
2024-07-07 08:55:00;;26,50618;;28,73;0,01;91,52;0,0;0,0;120,25;28,74;0,0;0,0;0,0;427,9;   2,70   ;17,0;39,9;;;16,0;;;0,0;0,0;59,6;0,0;;;0,0;;;
2024-07-07 09:00:00;;25,74476;;26,26;0,0;88,28;2,0;3,0;116,54;29,26;0,0;0,0;0,0;427,1;   2,00   ;17,0;40,8;;;16,0;;;0,0;0,0;59,5;2,0;;;3,0;;;
2024-07-07 09:05:00;;26,23373;;29,17;0,0;62,06;0,0;0,0;91,23;29,17;0,0;0,0;0,0;426,3;   1,40   ;17,0;41,4;;;16,0;;;0,0;0,0;59,4;0,0;;;0,0;;;
2024-07-07 09:10:00;;30,52873;;30,54;0,68;56,49;2,0;2,0;89,03;33,22;0,0;0,0;0,0;426,7;   1,80   ;17,0;42,0;;;16,0;;;0,0;0,0;59,2;2,0;;;2,0;;;
2024-07-07 09:15:00;;26,61748;;29,16;0,02;77,78;0,0;0,0;106,94;29,18;0,0;0,0;0,0;427,9;   2,80   ;17,0;42,8;;;16,0;;;0,0;0,0;59,1;0,0;;;0,0;;;
2024-07-07 09:20:00;;25,99496;;26,46;0,04;102,38;2,0;2,0;130,84;28,5;0,0;0,0;0,0;428,3;   2,80   ;17,0;43,8;;;16,0;;;0,0;0,0;59,0;2,0;;;2,0;;;
2024-07-07 09:25:00;;26,16786;;28,58;0,0;89,81;0,0;1,0;118,39;29,58;0,0;0,0;0,0;427,5;   2,30   ;17,0;44,7;;;16,0;;;0,0;0,0;58,8;0,0;;;1,0;;;
2024-07-07 09:30:00;;27,10096;;27,31;0,04;85,21;2,0;2,0;114,52;29,35;0,0;0,0;0,0;427,9;   2,50   ;17,0;45,5;;;16,0;;;0,0;0,0;58,8;2,0;;;2,0;;;
2024-07-07 09:35:00;;55,8152;;37,81;18,26;63,46;3,0;3,0;104,26;59,06;0,0;0,0;0,0;423,5;-   0,70   ;17,0;45,9;;;16,0;;;0,0;0,0;58,6;3,0;;;3,0;;;
2024-07-07 09:40:00;;28,78835;;28,98;0,58;68,74;2,0;2,0;99,72;31,55;0,0;0,0;0,0;427,5;   2,10   ;17,0;46,6;;;16,0;;;0,0;0,0;58,5;2,0;;;2,0;;;
2024-07-07 09:45:00;;26,47113;;28,84;0,0;87,49;0,0;1,0;116,33;29,85;0,0;0,0;0,0;428,3;   2,60   ;17,0;47,4;;;16,0;;;0,0;0,0;58,4;0,0;;;1,0;;;
2024-07-07 09:50:00;;31,7326;;32,36;0,0;94,25;2,0;1,0;128,61;33,36;0,0;0,0;0,0;428,7;   2,70   ;17,0;48,4;;;16,0;;;0,0;0,0;58,2;2,0;;;1,0;;;
2024-07-07 09:55:00;;27,35936;;28,82;0,0;88,39;1,0;2,0;118,21;30,82;0,0;0,0;0,0;428,3;   2,10   ;17,0;49,3;;;16,0;;;0,0;0,0;58,0;1,0;;;2,0;;;
2024-07-07 10:00:00;;32,91192;;33,2;0,35;72,84;2,0;2,0;108,04;35,55;0,0;0,0;0,0;428,3;   1,90   ;17,0;50,0;;;16,0;;;0,0;0,0;57,7;2,0;;;2,0;;;
2024-07-07 10:05:00;;30,01264;;32,92;0,01;63,79;0,0;0,0;96,71;32,93;0,0;0,0;0,0;427,5;   1,50   ;17,0;50,7;;;16,0;;;0,0;0,0;57,5;0,0;;;0,0;;;
2024-07-07 10:10:00;;28,9398;;29,01;0,65;51,68;2,0;2,0;82,69;31,65;0,0;0,0;0,0;427,1;   1,50   ;17,0;51,2;;;16,0;;;0,0;0,0;57,3;2,0;;;2,0;;;
2024-07-07 10:15:00;;32,78361;;35,25;0,01;77,46;0,0;1,0;112,7;36,25;0,0;0,0;0,0;428,7;   2,50   ;17,0;52,0;;;16,0;;;0,0;0,0;57,2;0,0;;;1,0;;;
2024-07-07 10:20:00;;36,58704;;37,07;0,0;106,51;2,0;2,0;145,58;39,07;0,0;0,0;0,0;430,3;   3,40   ;17,0;53,0;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-07 10:25:00;;28,90138;;31,73;0,0;140,19;0,0;1,0;171,93;32,73;0,0;0,0;0,0;431,9;   4,50   ;17,0;54,3;;;16,0;;;0,0;0,0;56,9;0,0;;;1,0;;;
2024-07-07 10:30:00;;32,07273;;32,96;0,0;167,3;2,0;2,0;202,27;34,96;0,0;0,0;0,0;432,7;   4,60   ;17,0;56,0;;;16,0;;;0,0;0,0;56,8;2,0;;;2,0;;;
2024-07-07 10:35:00;;36,80342;;38,82;0,0;124,67;1,0;1,0;164,49;39,82;0,0;0,0;0,0;431,5;   3,20   ;17,0;57,2;;;16,0;;;0,0;0,0;56,7;1,0;;;1,0;;;
2024-07-07 10:40:00;;35,70632;;36,56;0,0;115,39;2,0;2,0;153,95;38,56;0,0;0,0;0,0;432,3;   3,20   ;18,0;58,3;;;16,0;;;0,0;0,0;56,6;2,0;;;2,0;;;
2024-07-07 10:45:00;;36,08734;;38,74;0,0;116,78;0,0;0,0;155,51;38,74;0,0;0,0;0,0;432,7;   3,50   ;18,0;59,6;;;16,0;;;0,0;0,0;56,4;0,0;;;0,0;;;
2024-07-07 10:50:00;;24,32843;;25,14;0,0;144,65;2,0;2,0;171,78;27,14;0,0;0,0;0,0;433,1;   4,20   ;18,0;60,9;;;16,0;;;0,0;0,0;56,4;2,0;;;2,0;;;
2024-07-07 10:55:00;;23,88815;;26,85;0,0;162,55;0,0;1,0;189,4;27,85;0,0;0,0;0,0;433,5;   4,50   ;18,0;62,5;;;16,0;;;0,0;0,0;56,2;0,0;;;1,0;;;
2024-07-07 11:00:00;;26,64032;;27,57;0,0;158,98;2,0;2,0;188,55;29,57;0,0;0,0;0,0;433,5;   4,40   ;18,0;64,0;;;16,0;;;0,0;0,0;56,1;2,0;;;2,0;;;
2024-07-07 11:05:00;;25,53093;;28,58;0,0;161,65;0,0;0,0;190,23;28,58;0,0;0,0;0,0;433,9;   4,60   ;18,0;65,5;;;16,0;;;0,0;0,0;55,9;0,0;;;0,0;;;
2024-07-07 11:10:00;;35,39027;;36,39;0,0;164,08;2,0;3,0;202,47;39,39;0,0;0,0;0,0;433,5;   4,00   ;18,0;67,0;;;16,0;;;0,0;0,0;55,8;2,0;;;3,0;;;
2024-07-07 11:15:00;;51,38666;;53,26;0,0;155,68;1,0;1,0;209,95;54,26;0,0;0,0;0,0;433,9;   4,60   ;18,0;68,5;;;16,0;;;0,0;0,0;55,6;1,0;;;1,0;;;
2024-07-07 11:20:00;;70,07976;;67,1;0,01;148,98;6,0;7,0;222,08;74,11;0,0;0,0;0,0;431,9;   1,30   ;18,0;69,9;;;16,0;;;0,0;0,0;55,4;6,0;;;7,0;;;
2024-07-07 11:25:00;;58,13114;;58,03;0,0;159,32;3,0;2,0;220,35;60,03;0,0;0,0;0,0;433,1;   3,60   ;18,0;71,4;;;16,0;;;0,0;0,0;55,3;3,0;;;2,0;;;
2024-07-07 11:30:00;;81,18688;;74,71;4,92;85,18;5,0;5,0;164,89;84,63;0,0;0,0;0,0;431,9;   2,60   ;18,0;72,2;;;16,0;;;0,0;0,0;55,1;5,0;;;5,0;;;
2024-07-07 11:35:00;;41,98767;;43,68;0,1;125,77;1,0;0,0;170,45;43,78;0,0;0,0;0,0;433,9;   4,00   ;18,0;73,5;;;16,0;;;0,0;0,0;55,0;1,0;;;0,0;;;
2024-07-07 11:40:00;;32,03099;;33,9;0,0;151,43;1,0;2,0;186,33;35,9;0,0;0,0;0,0;433,9;   3,90   ;18,0;74,9;;;16,0;;;0,0;0,0;54,9;1,0;;;2,0;;;
2024-07-07 11:45:00;;29,73752;;32,65;0,0;160,69;0,0;1,0;193,34;33,65;0,0;0,0;0,0;434,7;   4,50   ;18,0;76,4;;;16,0;;;0,0;0,0;54,7;0,0;;;1,0;;;
2024-07-07 11:50:00;;54,47773;;51,62;0,96;139,86;5,0;5,0;196,48;57,58;0,0;0,0;0,0;434,3;   4,30   ;18,0;77,8;;;16,0;;;0,0;0,0;54,6;5,0;;;5,0;;;
2024-07-07 11:55:00;;34,51502;;37,37;0,01;174,24;0,0;0,0;211,61;37,38;0,0;0,0;0,0;435,5;   5,10   ;18,0;79,4;;;16,0;;;0,0;0,0;54,5;0,0;;;0,0;;;
2024-07-07 12:00:00;;41,64531;;42,64;0,0;177,69;2,0;2,0;222,33;44,64;0,0;0,0;0,0;435,1;   4,50   ;18,0;81,2;;;16,0;;;0,0;0,0;54,4;2,0;;;2,0;;;
