Datum (MEZ),Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Kostal G2 - SOC","Inverter 
Kostal PLENTICORE plus - currentPower","Inverter 
Kostal PLENTICORE plus - activeDevice","Smart Meter 
Smart-Meter - currentPower","Smart Meter 
Smart-Meter - activeDevice","Heatpump 
Buderus MX400 - currentPower","Heatpump 
Buderus MX400 - activeDevice","Heatpump 
Buderus MX400 - currentWaterTemp"
2025-07-18T13:00:00+02:00,611,6326,64,0,85,6326.33,1,-5646,1,25,1,59
2025-07-18T13:15:00+02:00,555,6292,58,0,86,6292,1,-5670,1,25,1,58.73
2025-07-18T13:30:00+02:00,576,6159,64,0,87,6158.67,1,-5510.67,1,25,1,58.4
2025-07-18T13:45:00+02:00,665,6280,59,0,87,6280,1,-5549.33,1,25,1,58.17
2025-07-18T14:00:00+02:00,614,6246,61,0,88,6245.67,1,-5563.33,1,25,1,57.93
2025-07-18T14:15:00+02:00,506,6150,62,0,89,6150.33,1,-5574.67,1,25,1,57.7
2025-07-18T14:30:00+02:00,657,6070,191,0,90,6070,1,-5215,1,25,1,57.5
2025-07-18T14:45:00+02:00,146,5894,417,0,91,5893.67,1,-5322.33,1,25,1,57.27
2025-07-18T15:00:00+02:00,702,5403,3160,0,94,5402.67,1,-1532,1,25,1,56.97
2025-07-18T15:15:00+02:00,945,5320,3833,0,99,5320.33,1,-537,1,25,1,56.7
2025-07-18T15:30:00+02:00,271,5273,28,4,100,5273,1,-4979.67,1,25,1,56.5
2025-07-18T15:45:00+02:00,270,4605,0,6,100,4605,1,-4347.33,1,25,1,56.23
2025-07-18T16:00:00+02:00,173,3751,0,7,100,3751,1,-3586.33,1,25,1,56
2025-07-18T16:15:00+02:00,165,4381,0,7,100,4381.33,1,-4225.67,1,25,1,55.8
2025-07-18T16:30:00+02:00,261,3928,0,7,100,3927.67,1,-3674,1,25,1,55.6
2025-07-18T16:45:00+02:00,119,3771,0,7,100,3770.67,1,-3668.67,1,25,1,55.37
2025-07-18T17:00:00+02:00,176,3777,0,7,100,3777.33,1,-3608,1,25,1,55.1
2025-07-18T17:15:00+02:00,211,3385,0,7,100,3385,1,-3180.67,1,25,1,54.9
2025-07-18T17:30:00+02:00,174,2876,0,7,100,2875.67,1,-2708,1,25,1,54.67
2025-07-18T17:45:00+02:00,133,2117,0,6,100,2117.33,1,-1990.33,1,25,1,54.5
2025-07-18T18:00:00+02:00,108,1756,0,6,100,1756.33,1,-1654,1,25,1,54.3
2025-07-18T18:15:00+02:00,165,1516,0,6,100,1516.33,1,-1356,1,25,1,54
2025-07-18T18:30:00+02:00,98,1179,0,6,100,1178.67,1,-1086.33,1,25,1,53.8
2025-07-18T18:45:00+02:00,211,870,0,6,100,869.67,1,-664.33,1,25,1,53.63
2025-07-18T19:00:00+02:00,222,502,0,5,98,502,1,-285.67,1,25,1,53.4
2025-07-18T19:15:00+02:00,153,302,0,5,98,301.67,1,-152.67,1,25,1,53.23
2025-07-18T19:30:00+02:00,108,197,0,5,98,197,1,-93,1,25,1,53.03
2025-07-18T19:45:00+02:00,100,152,0,4,98,152.33,1,-56.67,1,25,1,52.83
2025-07-18T20:00:00+02:00,81,122,0,4,98,122.33,1,-45.67,1,25,1,52.67
2025-07-18T20:15:00+02:00,120,97,0,36,98,97,1,-15.67,1,25,1,52.37
2025-07-18T20:30:00+02:00,220,71,0,142,98,70.67,1,0,0,25,1,52.17
2025-07-18T20:45:00+02:00,222,44,0,170,98,44.33,1,0.33,1,25,1,51.97
2025-07-18T21:00:00+02:00,127,12,0,108,98,11.67,1,0.33,1,25,1,51.77
2025-07-18T21:15:00+02:00,117,1,0,109,98,1,1,0,0,25,1,51.6
2025-07-18T21:30:00+02:00,104,0,0,97,97,0,0,0.33,1,25,1,51.4
2025-07-18T21:45:00+02:00,97,0,0,91,97,0,0,0,0,25,1,51.23
2025-07-18T22:00:00+02:00,168,1,0,159,97,1.33,1,0.33,1,25,1,51.07
2025-07-18T22:15:00+02:00,228,2,0,218,97,2.33,1,-0.67,1,25,1,50.87
2025-07-18T22:30:00+02:00,210,0,0,203,96,0,0,0.67,1,25,1,50.57
2025-07-18T22:45:00+02:00,157,0,0,150,96,0,0,0,0,25,1,50.4
2025-07-18T23:00:00+02:00,232,0,0,224,96,0,0,-0.33,1,25,1,50.23
2025-07-18T23:15:00+02:00,132,0,0,124,96,0,0,0.33,1,25,1,50.03
2025-07-18T23:30:00+02:00,103,0,0,98,96,0,0,0.33,1,25,1,49.87
2025-07-18T23:45:00+02:00,1540,0,0,1557,94,0,0,-33,1,1317,1,49.3
2025-07-19T00:00:00+02:00,1153,0,0,933,91,0,0,211,1,1146.33,1,50.97
2025-07-19T00:15:00+02:00,104,0,0,60,90,0,0,36.67,1,25,1,51.5
2025-07-19T00:30:00+02:00,86,0,0,52,90,0,0,27.67,1,25,1,51.33
2025-07-19T00:45:00+02:00,82,0,0,52,90,0,0,25.67,1,25,1,50.83
2025-07-19T01:00:00+02:00,85,0,0,53,90,0,0,26.33,1,25,1,50.47
2025-07-19T01:15:00+02:00,99,0,0,71,90,0,0,12.33,1,29,1,50.33
2025-07-19T01:30:00+02:00,658,0,0,664,89,0,0,-13,1,432,1,50.03
2025-07-19T01:45:00+02:00,243,0,0,242,88,0,0,-5.67,1,25,1,49.87
2025-07-19T02:00:00+02:00,172,0,0,163,88,0,0,1,1,25,1,49.53
2025-07-19T02:15:00+02:00,126,0,0,119,88,0,0,0,0,25,1,49.33
2025-07-19T02:30:00+02:00,108,0,0,101,88,0,0,0.33,1,25,1,49.2
2025-07-19T02:45:00+02:00,102,0,0,95,88,0,0,0.33,1,25,1,49.03
2025-07-19T03:00:00+02:00,131,0,0,123,88,0,0,0,0,25,1,48.87
2025-07-19T03:15:00+02:00,234,0,0,225,87,0,0,0,0,25,1,48.7
2025-07-19T03:30:00+02:00,227,0,0,220,87,0,0,-0.33,1,25,1,48.5
2025-07-19T03:45:00+02:00,150,0,0,143,86,0,0,0,0,25,1,48.3
2025-07-19T04:00:00+02:00,124,0,0,117,86,0,0,0,0,25,1,48.13
2025-07-19T04:15:00+02:00,104,0,0,97,86,0,0,0,0,25,1,48
2025-07-19T04:30:00+02:00,103,0,0,96,86,0,0,0.67,1,25,1,47.83
2025-07-19T04:45:00+02:00,159,9,0,143,86,8.67,1,0.33,1,25,1,47.67
2025-07-19T05:00:00+02:00,236,4,0,225,86,3.67,1,0,0,25,1,47.47
2025-07-19T05:15:00+02:00,228,4,0,218,85,4,1,-0.33,1,25,1,47.23
2025-07-19T05:30:00+02:00,133,0,0,125,85,0.33,1,0.33,1,25,1,47.07
2025-07-19T05:45:00+02:00,117,2,0,110,85,2,1,0,0,25,1,46.87
2025-07-19T06:00:00+02:00,94,50,0,35,85,50.33,1,0.67,1,25,1,46.77
2025-07-19T06:15:00+02:00,86,99,0,7,85,99,1,-22.33,1,25,1,46.63
2025-07-19T06:30:00+02:00,164,114,0,57,85,114,1,-11,1,25,1,46.43
2025-07-19T06:45:00+02:00,226,135,0,81,85,135.33,1,1.33,1,25,1,46.27
2025-07-19T07:00:00+02:00,266,195,0,75,85,195.33,1,-12,1,95.67,1,46.1
2025-07-19T07:15:00+02:00,2115,373,0,1764,83,373.33,1,-29,1,2062.33,1,46.13
2025-07-19T07:30:00+02:00,2157,490,0,1740,79,490,1,-80.33,1,2131,1,50.03
2025-07-19T07:45:00+02:00,517,549,0,267,77,549.33,1,-302,1,473,1,52.2
2025-07-19T08:00:00+02:00,956,644,0,576,77,643.67,1,-270.67,1,475.33,1,52.43
2025-07-19T08:15:00+02:00,602,666,0,267,76,666.33,1,-333.67,1,449,1,52.57
2025-07-19T08:30:00+02:00,506,570,0,209,76,570.33,1,-277.67,1,328,1,52.73
2025-07-19T08:45:00+02:00,453,548,0,193,75,548.33,1,-292,1,328,1,52.9
2025-07-19T09:00:00+02:00,434,659,0,204,74,658.33,1,-430.67,1,353.33,1,53.07
2025-07-19T09:15:00+02:00,171,753,0,0,74,752.67,1,-582.33,1,27.67,1,53.03
2025-07-19T09:30:00+02:00,520,746,0,192,74,746,1,-423.33,1,462.67,1,52.93
2025-07-19T09:45:00+02:00,540,824,0,187,73,824,1,-475,1,474,1,53.1
2025-07-19T10:00:00+02:00,725,1424,126,0,74,1423.67,1,-567.33,1,25,1,53.17
2025-07-19T10:15:00+02:00,1446,2239,87,0,75,2239,1,-700,1,466.67,1,52.9
2025-07-19T10:30:00+02:00,1308,2897,78,0,76,2897.33,1,-1504.67,1,425.33,1,53.07
2025-07-19T10:45:00+02:00,922,3476,177,31,76,3476,1,-2409.33,1,185.33,1,53.43
2025-07-19T11:00:00+02:00,856,3896,74,0,77,3896,1,-2959.67,1,25,1,53.37
2025-07-19T11:15:00+02:00,1160,4824,76,0,78,4823.67,1,-3579.67,1,371.67,1,52.97
2025-07-19T11:30:00+02:00,2115,5143,69,0,79,5143,1,-2951.33,1,1348.33,1,53.9
2025-07-19T11:45:00+02:00,2266,5569,79,0,80,5569.33,1,-3216.67,1,1419.67,1,56.37
2025-07-19T12:00:00+02:00,2240,4596,77,0,81,4596.33,1,-2272.67,1,1401,1,58.77
2025-07-19T12:15:00+02:00,1215,4456,74,0,81,4456,1,-3160.33,1,472.67,1,60.7
2025-07-19T12:30:00+02:00,768,5697,66,0,82,5697.33,1,-4858.33,1,25,1,60.9
2025-07-19T12:45:00+02:00,766,5116,75,0,83,5116,1,-4269.67,1,25,1,60.53
2025-07-19T13:00:00+02:00,723,3845,73,0,84,3845,1,-3043,1,25,1,59.87
2025-07-19T13:15:00+02:00,709,3864,72,0,85,3864,1,-3077.33,1,25,1,59.5
2025-07-19T13:30:00+02:00,816,3778,69,0,85,3778.33,1,-2887,1,25,1,59.33
2025-07-19T13:45:00+02:00,813,2347,66,0,86,2347.33,1,-1460,1,25,1,59.17
2025-07-19T14:00:00+02:00,797,2272,69,0,87,2271.67,1,-1398.33,1,25,1,59
2025-07-19T14:15:00+02:00,827,1838,69,0,88,1838.33,1,-935.33,1,25,1,58.67
2025-07-19T14:30:00+02:00,805,1611,72,0,89,1610.67,1,-727.67,1,25,1,58.4
2025-07-19T14:45:00+02:00,300,694,345,0,90,694,1,-42.33,1,25,1,58.13
2025-07-19T15:00:00+02:00,244,658,414,1,90,657.67,1,3.67,1,25,1,57.9
2025-07-19T15:15:00+02:00,252,733,477,0,92,732.67,1,4,1,25,1,57.63
2025-07-19T15:30:00+02:00,205,440,229,0,92,439.67,1,0.67,1,25,1,57.43
2025-07-19T15:45:00+02:00,138,269,127,0,93,269,1,3.67,1,25,1,57.2
2025-07-19T16:00:00+02:00,123,155,28,0,93,155,1,3,1,25,1,56.9
2025-07-19T16:15:00+02:00,132,281,143,0,93,281,1,2,1,25,1,56.7
2025-07-19T16:30:00+02:00,138,330,186,0,93,330,1,1.33,1,25,1,56.47
2025-07-19T16:45:00+02:00,210,321,105,0,93,321.33,1,-0.33,1,25,1,56.2
2025-07-19T17:00:00+02:00,254,1259,996,0,94,1258.67,1,-1.33,1,25,1,55.93
2025-07-19T17:15:00+02:00,282,2365,2082,0,98,2365,1,5.33,1,25,1,55.77
2025-07-19T17:30:00+02:00,152,1744,947,2,99,1744.33,1,-643.67,1,25,1,55.57
2025-07-19T17:45:00+02:00,114,1597,0,5,100,1597,1,-1488.33,1,25,1,55.3
2025-07-19T18:00:00+02:00,109,1634,0,5,100,1633.67,1,-1529.33,1,25,1,55.07
2025-07-19T18:15:00+02:00,141,1400,0,4,100,1399.67,1,-1263.33,1,25,1,54.87
2025-07-19T18:30:00+02:00,188,1168,0,5,100,1168.33,1,-985,1,25,1,54.67
2025-07-19T18:45:00+02:00,184,1002,0,4,100,1002,1,-822.33,1,25,1,54.47
2025-07-19T19:00:00+02:00,188,630,0,4,100,630.33,1,-447,1,25,1,54.27
2025-07-19T19:15:00+02:00,183,485,0,4,100,485.33,1,-307,1,25,1,54
2025-07-19T19:30:00+02:00,178,357,0,4,100,357.33,1,-183,1,25,1,53.8
2025-07-19T19:45:00+02:00,171,398,0,4,100,398,1,-230.67,1,25,1,53.63
2025-07-19T20:00:00+02:00,301,411,0,4,100,411.33,1,-117,1,25,1,53.43
2025-07-19T20:15:00+02:00,285,239,0,39,100,239,1,-1.33,1,25,1,53.2
2025-07-19T20:30:00+02:00,261,220,0,36,100,219.67,1,-1.67,1,25,1,53
2025-07-19T20:45:00+02:00,223,133,0,79,100,133,1,2,1,25,1,52.83
2025-07-19T21:00:00+02:00,226,23,0,199,99,23,1,-3,1,25,1,52.67
2025-07-19T21:15:00+02:00,233,3,0,225,98,3.33,1,-2,1,25,1,52.4
2025-07-19T21:30:00+02:00,234,6,0,221,98,5.67,1,-0.33,1,25,1,52.17
2025-07-19T21:45:00+02:00,358,2,0,356,97,1.67,1,-6,1,25,1,51.97
2025-07-19T22:00:00+02:00,350,0,0,352,97,0,0,-7.33,1,25,1,51.73
2025-07-19T22:15:00+02:00,291,0,0,291,96,0,0,-6,1,25,1,51.6
2025-07-19T22:30:00+02:00,257,0,0,255,96,0,0,-4.67,1,25,1,51.37
2025-07-19T22:45:00+02:00,323,0,0,323,95,0,0,-7,1,25,1,51.17
2025-07-19T23:00:00+02:00,307,0,0,307,95,0,0,-7.33,1,25,1,50.97
2025-07-19T23:15:00+02:00,232,0,0,231,94,0,0,-6,1,25,1,50.73
2025-07-19T23:30:00+02:00,234,0,0,233,94,0,0,-4.67,1,25,1,50.47
2025-07-19T23:45:00+02:00,220,0,0,220,93,0,0,-4.67,1,25,1,50.3
2025-07-20T00:00:00+02:00,110,0,0,84,93,0,0,20.33,1,25,1,50.1
2025-07-20T00:15:00+02:00,81,0,0,51,93,0,0,23.33,1,25,1,49.9
2025-07-20T00:30:00+02:00,82,0,0,53,93,0,0,23,1,25,1,49.7
2025-07-20T00:45:00+02:00,84,0,0,51,92,0,0,26.67,1,25,1,49.5
2025-07-20T01:00:00+02:00,101,0,0,58,92,0,0,36,1,25,1,49.3
2025-07-20T01:15:00+02:00,97,0,0,53,92,0,0,36.33,1,25,1,49.13
2025-07-20T01:30:00+02:00,93,0,0,53,92,0,0,32.67,1,25,1,48.9
2025-07-20T01:45:00+02:00,83,0,0,51,92,0,0,26,1,25,1,48.73
2025-07-20T02:00:00+02:00,85,0,0,51,91,0,0,27.67,1,25,1,48.53
2025-07-20T02:15:00+02:00,85,0,0,51,91,0,0,28.33,1,25,1,48.37
2025-07-20T02:30:00+02:00,84,0,0,51,91,0,0,27.67,1,25,1,48.2
2025-07-20T02:45:00+02:00,106,0,0,55,91,0,0,44,1,25,1,47.97
2025-07-20T03:00:00+02:00,98,0,0,53,91,0,0,36,1,25,1,47.8
2025-07-20T03:15:00+02:00,92,0,0,54,90,0,0,31.33,1,25,1,47.6
2025-07-20T03:30:00+02:00,82,0,0,53,90,0,0,26.33,1,25,1,47.37
2025-07-20T03:45:00+02:00,83,0,0,51,90,0,0,25.67,1,25,1,47.13
2025-07-20T04:00:00+02:00,84,0,0,51,90,0,0,26,1,25,1,46.97
2025-07-20T04:15:00+02:00,86,0,0,51,90,0,0,29,1,25,1,46.83
2025-07-20T04:30:00+02:00,97,0,0,53,90,0,0,34.67,1,25,1,46.63
2025-07-20T04:45:00+02:00,120,22,0,53,89,22,1,36.33,1,25,1,46.47
2025-07-20T05:00:00+02:00,99,13,0,52,89,13,1,28.67,1,25,1,46.27
2025-07-20T05:15:00+02:00,98,12,0,53,89,12.33,1,27.33,1,25,1,46.13
2025-07-20T05:30:00+02:00,104,19,0,52,89,18.67,1,27,1,25,1,45.93
2025-07-20T05:45:00+02:00,98,15,0,53,89,15,1,25.67,1,25,1,45.77
2025-07-20T06:00:00+02:00,110,30,0,52,89,30,1,22.67,1,25,1,45.63
2025-07-20T06:15:00+02:00,151,62,0,56,88,62.33,1,25,1,25,1,45.43
2025-07-20T06:30:00+02:00,168,90,0,54,88,90,1,19.33,1,25,1,45.27
2025-07-20T06:45:00+02:00,675,233,0,477,88,233.33,1,-40.33,1,583,1,44.93
2025-07-20T07:00:00+02:00,2802,225,0,2614,84,225,1,-42.67,1,2713.33,1,46.03
2025-07-20T07:15:00+02:00,1820,192,0,1694,80,191.67,1,-73,1,1770.67,1,50.57
2025-07-20T07:30:00+02:00,546,460,0,328,79,460.33,1,-247.67,1,471,1,52.1
2025-07-20T07:45:00+02:00,614,570,0,300,78,570,1,-259.67,1,468,1,52.37
2025-07-20T08:00:00+02:00,634,615,0,284,78,615,1,-268.33,1,468.67,1,52.6
2025-07-20T08:15:00+02:00,1807,820,0,1230,76,819.67,1,-248,1,473,1,52.73
2025-07-20T08:30:00+02:00,1614,943,0,871,74,943.33,1,-206.33,1,474.33,1,52.93
2025-07-20T08:45:00+02:00,547,927,0,153,73,927.33,1,-536.33,1,446.33,1,53.1
2025-07-20T09:00:00+02:00,148,1017,0,7,73,1016.67,1,-878.33,1,53.67,1,53.27
2025-07-20T09:15:00+02:00,112,1083,0,0,73,1082.67,1,-971.67,1,25,1,53.13
2025-07-20T09:30:00+02:00,639,1241,0,101,73,1241.33,1,-707,1,477.33,1,52.9
2025-07-20T09:45:00+02:00,1430,1659,0,364,72,1659.33,1,-599.33,1,124.67,1,52.97
2025-07-20T10:00:00+02:00,1150,2063,50,0,72,2062.67,1,-858,1,554,1,53.23
2025-07-20T10:15:00+02:00,894,1905,69,0,73,1905.33,1,-937.67,1,25,1,53.3
2025-07-20T10:30:00+02:00,1835,2319,82,77,74,2319,1,-474,1,177.67,1,53
2025-07-20T10:45:00+02:00,1605,2118,42,60,73,2118.33,1,-534.33,1,319.67,1,53
2025-07-20T11:00:00+02:00,1493,3592,73,0,74,3592,1,-2018,1,310.33,1,52.9
2025-07-20T11:15:00+02:00,1307,3784,77,0,75,3784,1,-2395,1,415.33,1,53.13
2025-07-20T11:30:00+02:00,2161,4891,73,0,76,4890.67,1,-2651.67,1,1308.33,1,53.87
2025-07-20T11:45:00+02:00,2219,4159,72,0,77,4159.33,1,-1862.67,1,1355.33,1,56.03
2025-07-20T12:00:00+02:00,2293,4187,77,0,78,4187.33,1,-1811,1,1422.67,1,58.4
2025-07-20T12:15:00+02:00,1518,4552,72,0,79,4552.33,1,-2957,1,623,1,60.53
2025-07-20T12:30:00+02:00,1004,5249,74,0,80,5248.67,1,-4165,1,25,1,60.9
2025-07-20T12:45:00+02:00,1009,4794,78,0,81,4794,1,-3700.33,1,25,1,60.53
2025-07-20T13:00:00+02:00,1031,5533,83,0,82,5532.67,1,-4412.67,1,25,1,59.9
2025-07-20T13:15:00+02:00,1046,3310,78,0,82,3310,1,-2178.67,1,25,1,59.53
2025-07-20T13:30:00+02:00,1329,4435,76,0,83,4435,1,-3024,1,25,1,59.3
2025-07-20T13:45:00+02:00,886,4675,86,0,84,4674.67,1,-3696.33,1,25,1,59.17
2025-07-20T14:00:00+02:00,798,5701,66,0,85,5700.67,1,-4831,1,25,1,59
2025-07-20T14:15:00+02:00,793,2619,77,0,86,2619.33,1,-1741.67,1,25,1,58.73
2025-07-20T14:30:00+02:00,436,975,407,0,87,975.33,1,-124,1,25,1,58.4
2025-07-20T14:45:00+02:00,321,518,222,8,88,518,1,20.67,1,25,1,58.1
2025-07-20T15:00:00+02:00,194,257,58,0,88,256.67,1,2.33,1,25,1,57.9
2025-07-20T15:15:00+02:00,149,281,127,0,88,281.33,1,2,1,25,1,57.63
2025-07-20T15:30:00+02:00,207,744,536,0,88,744,1,6,1,25,1,57.4
2025-07-20T15:45:00+02:00,513,3171,2628,0,92,3171,1,-22,1,25,1,57.1
2025-07-20T16:00:00+02:00,470,3627,2843,0,97,3626.67,1,-306.67,1,25,1,56.8
2025-07-20T16:15:00+02:00,361,3960,915,3,100,3960.33,1,-2684.33,1,25,1,56.6
2025-07-20T16:30:00+02:00,179,1850,0,5,100,1850.33,1,-1681.33,1,25,1,56.3
2025-07-20T16:45:00+02:00,193,3628,0,5,100,3628,1,-3448,1,25,1,56.07
2025-07-20T17:00:00+02:00,122,1667,0,6,100,1667.33,1,-1550.33,1,25,1,55.8
2025-07-20T17:15:00+02:00,113,1286,0,5,100,1286.33,1,-1178.67,1,25,1,55.6
2025-07-20T17:30:00+02:00,111,966,0,5,100,965.67,1,-860,1,25,1,55.3
2025-07-20T17:45:00+02:00,132,446,0,5,100,445.67,1,-319,1,25,1,55.03
2025-07-20T18:00:00+02:00,192,486,0,6,100,486,1,-299.67,1,25,1,54.8
2025-07-20T18:15:00+02:00,185,345,0,5,100,344.67,1,-165.67,1,25,1,54.6
2025-07-20T18:30:00+02:00,153,263,0,5,100,262.67,1,-114.33,1,25,1,54.37
2025-07-20T18:45:00+02:00,117,371,0,6,100,371,1,-259.33,1,25,1,54.1
2025-07-20T19:00:00+02:00,116,332,0,5,99,331.67,1,-221.33,1,25,1,53.8
2025-07-20T19:15:00+02:00,112,59,0,47,98,59.33,1,-1,1,25,1,53.6
2025-07-20T19:30:00+02:00,137,58,0,75,98,58.33,1,-3.33,1,25,1,53.4
2025-07-20T19:45:00+02:00,195,22,0,164,98,22,1,0.67,1,25,1,53.17
2025-07-20T20:00:00+02:00,193,60,0,126,98,59.67,1,0.33,1,25,1,52.97
2025-07-20T20:15:00+02:00,127,125,0,20,98,125,1,-21,1,25,1,52.77
2025-07-20T20:30:00+02:00,119,134,0,6,98,134,1,-22.67,1,25,1,52.5
2025-07-20T20:45:00+02:00,114,62,0,42,98,62.33,1,1,1,25,1,52.23
2025-07-20T21:00:00+02:00,115,9,0,99,98,8.67,1,0,0,25,1,52.03
2025-07-20T21:15:00+02:00,171,1,0,164,98,0.67,1,-1.33,1,25,1,51.83
2025-07-20T21:30:00+02:00,379,0,0,378,97,0,0,-6.33,1,25,1,51.63
2025-07-20T21:45:00+02:00,421,0,0,421,96,0,0,-8,1,25,1,51.4
2025-07-20T22:00:00+02:00,374,0,0,374,95,0,0,-6,1,25,1,51.2
2025-07-20T22:15:00+02:00,293,0,0,292,95,0,0,-5.67,1,25,1,51
2025-07-20T22:30:00+02:00,177,0,0,171,94,0,0,-1,1,25,1,50.73
2025-07-20T22:45:00+02:00,136,0,0,129,94,0,0,0,0,25,1,50.53
2025-07-20T23:00:00+02:00,149,0,0,143,94,0,0,0,0,25,1,50.33
2025-07-20T23:15:00+02:00,220,0,0,213,94,0,0,0.33,1,25,1,50.13
2025-07-20T23:30:00+02:00,247,0,0,241,93,0,0,-1.67,1,25,1,49.9
2025-07-20T23:45:00+02:00,206,0,0,203,93,0,0,-4.33,1,25,1,49.73
2025-07-21T00:00:00+02:00,98,0,0,69,93,0,0,24.33,1,25,1,49.53
2025-07-21T00:15:00+02:00,85,0,0,51,92,0,0,28.67,1,25,1,49.37
2025-07-21T00:30:00+02:00,81,0,0,51,92,0,0,26,1,25,1,49.17
2025-07-21T00:45:00+02:00,85,0,0,49,92,0,0,31.33,1,25,1,48.97
2025-07-21T01:00:00+02:00,95,0,0,51,92,0,0,35,1,25,1,48.8
2025-07-21T01:15:00+02:00,106,0,0,57,92,0,0,40.67,1,25,1,48.6
2025-07-21T01:30:00+02:00,89,0,0,51,91,0,0,32,1,25,1,48.43
2025-07-21T01:45:00+02:00,80,0,0,49,91,0,0,24,1,25,1,48.23
2025-07-21T02:00:00+02:00,81,0,0,50,91,0,0,24.33,1,25,1,48.07
2025-07-21T02:15:00+02:00,80,0,0,50,91,0,0,25,1,25,1,47.9
2025-07-21T02:30:00+02:00,84,0,0,50,91,0,0,28.67,1,25,1,47.73
2025-07-21T02:45:00+02:00,105,0,0,56,91,0,0,40.67,1,25,1,47.57
2025-07-21T03:00:00+02:00,102,0,0,52,90,0,0,42,1,25,1,47.33
2025-07-21T03:15:00+02:00,93,0,0,53,90,0,0,33,1,25,1,47.13
2025-07-21T03:30:00+02:00,85,0,0,51,90,0,0,28,1,25,1,46.97
2025-07-21T03:45:00+02:00,86,0,0,51,90,0,0,28.67,1,25,1,46.83
2025-07-21T04:00:00+02:00,82,0,0,50,90,0,0,26.67,1,25,1,46.67
2025-07-21T04:15:00+02:00,83,0,0,51,90,0,0,27,1,25,1,46.47
2025-07-21T04:30:00+02:00,94,0,0,52,89,0,0,36,1,25,1,46.3
2025-07-21T04:45:00+02:00,132,31,0,52,89,31,1,41.67,1,25,1,46.17
2025-07-21T05:00:00+02:00,112,23,0,52,89,23,1,28.67,1,25,1,46
2025-07-21T05:15:00+02:00,105,21,0,50,89,21,1,28.67,1,25,1,45.83
2025-07-21T05:30:00+02:00,95,10,0,50,88,10.33,1,28.33,1,25,1,45.67
2025-07-21T05:45:00+02:00,91,10,0,50,88,10.33,1,26,1,25,1,45.53
2025-07-21T06:00:00+02:00,110,11,0,52,88,11,1,42.67,1,25,1,45.4
2025-07-21T06:15:00+02:00,130,41,0,51,88,41,1,33,1,25,1,45.23
2025-07-21T06:30:00+02:00,137,37,0,56,88,36.67,1,36.67,1,25,1,45.13
2025-07-21T06:45:00+02:00,121,39,0,51,88,39.33,1,26.67,1,25,1,44.93
2025-07-21T07:00:00+02:00,95,16,0,50,87,16.33,1,23.67,1,25,1,44.77
2025-07-21T07:15:00+02:00,106,30,0,49,87,30,1,22,1,25,1,44.67
2025-07-21T07:30:00+02:00,1386,52,0,1302,86,52,1,24.33,1,913.67,1,44.2
2025-07-21T07:45:00+02:00,2428,399,0,1916,81,399,1,105.33,1,2765.33,1,46.27
2025-07-21T08:00:00+02:00,775,412,0,140,78,412,1,214.67,1,1515.33,1,50.8
2025-07-21T08:15:00+02:00,246,163,0,52,78,163,1,26.67,1,25,1,51.9
2025-07-21T08:30:00+02:00,259,295,0,43,78,295,1,-83,1,29.67,1,51.67
2025-07-21T08:45:00+02:00,610,396,0,355,77,395.67,1,-144.33,1,444.33,1,51.47
2025-07-21T09:00:00+02:00,602,446,0,352,76,445.67,1,-200,1,458.67,1,51.53
2025-07-21T09:15:00+02:00,506,554,0,264,76,554,1,-315.33,1,458.67,1,51.67
2025-07-21T09:30:00+02:00,567,588,0,279,75,587.67,1,-305,1,461.67,1,51.73
2025-07-21T09:45:00+02:00,643,608,0,299,75,608,1,-269,1,466,1,51.93
2025-07-21T10:00:00+02:00,693,779,176,195,75,779,1,-106,1,464.67,1,52
2025-07-21T10:15:00+02:00,568,1002,444,120,75,1001.67,1,-107.67,1,397.67,1,52.17
2025-07-21T10:30:00+02:00,173,1126,0,20,75,1125.67,1,-976,1,96.67,1,52.37
2025-07-21T10:45:00+02:00,249,1069,0,40,75,1069,1,-861.33,1,196,1,52.23
2025-07-21T11:00:00+02:00,765,1022,86,73,75,1022,1,-240.33,1,323.33,1,52.23
2025-07-21T11:15:00+02:00,987,1288,49,113,75,1288.33,1,-363,1,451.33,1,52.4
2025-07-21T11:30:00+02:00,1235,2585,62,0,76,2585,1,-1278.67,1,472.67,1,52.67
2025-07-21T11:45:00+02:00,999,1569,87,0,77,1568.67,1,-476.67,1,197,1,52.7
2025-07-21T12:00:00+02:00,2505,4856,86,0,78,4855.67,1,-2257.33,1,1602.67,1,53.27
2025-07-21T12:15:00+02:00,3429,6177,143,6,79,6176.67,1,-2604,1,2285.67,1,56.27
2025-07-21T12:30:00+02:00,1254,4440,255,0,80,4440,1,-2937.33,1,182.67,1,58.8
2025-07-21T12:45:00+02:00,1217,5959,299,0,82,5958.67,1,-4441,1,25,1,58.83
2025-07-21T13:00:00+02:00,2095,6033,303,41,83,6033,1,-3671,1,25,1,58.37
2025-07-21T13:15:00+02:00,1313,1950,439,443,84,1949.67,1,-635.67,1,25,1,57.87
2025-07-21T13:30:00+02:00,1071,5012,403,0,85,5012,1,-3545,1,25,1,57.57
2025-07-21T13:45:00+02:00,1137,4604,113,0,86,4603.67,1,-3348.33,1,25,1,57.43
2025-07-21T14:00:00+02:00,651,2895,1823,0,88,2895,1,-414,1,25,1,57.27
